name,categorie,confezionamento,"etichette, certificazioni, premi",luoghi di produzione o lavorazione,marche,negozi,nome generico,nutriscore,nutrition score france,paesi di vendita,quantità,acidi grassi saturi | g,additives,barcode,carboidrati | g,fibra alimentare | g,grassi | g,ingredients,proteine | g,sale | g,sodio | g,zuccheri | g
campiello — 380 g," Sugary snacks, Biscuits and cakes, Biscotti", Confezione in plastica, Senza zuccheri aggiunti, Italia, Campiello, Esselunga, Biscotti frollini senza zuccheri aggiunti con edulcoranti,C,10.0," Francia, Italia", 380 g,6.128327170959901,E965ii - Sciroppo di maltitolo; E965i - Maltitolo; E500ii - Carbonato acido di sodio; E503ii - Carbonato acido di ammonio,8000590222204.0,76.60408963699875,2.85988601311462,12.256654341919802,"Farina di frumento, Edulcoranti: sciroppo di maltitolo, maltitolo, Olio di palma non idrogenato, Latte fresco pastorizzato, Latte intero in polvere, Agenti lievitanti: carbonato acido di sodio, carbonato acido d'ammonio, Sale, Emulsionante: lecitina di girasole, Aromi",7.35399260515188,0.6639021101873225,0.2614752926276224,1.83849815128797
olio extra vergine di oliva — natura's — 500 ml," Cibi e bevande a base vegetale, Cibi a base vegetale, Fats, Olive tree products, Vegetable fats, Olio vegetale, Olio di oliva, Olio extra vergine di oliva",,,, Natura's,,,D,11.0," Francia, Italia", 500 ml,14.474474474474475,,8034094331506.0,0.0,,100.0,,0.0,0.0,0.0,0.0
ringo : vaniglia — pavesi — 165 g e," Sugary snacks, Biscuits and cakes, Biscotti, fr", Plastique,,, Pavesi,, Ringo Vanille,D,13.0," Francia, Italia, Svizzera", 165 g e,3.974805846022136,E500ii - Carbonato acido di sodio; E503ii - Carbonato acido di ammonio; Huile de palme,8013355999501.0,67.16402698791252,2.853706761246662,23.95075317474877,"Biscotti (75%) : farina di frumento, grasso vegetale non idrogenato  di palma, zucchero, amido di frumento, cacao magro, sciroppo di glucosio, siero di latte in polvere, sale, agenti lievitanti (carbonato acido di sodio, carbonato acido d'ammonio), aroma vanillina; Crema (25%) : grasso ed olio vegetali non idrogenati (palma, colza), zucchero destrosio, siero di latte in polvere, amido di frumento, aroma vanillina 0.1%",5.605495423877373,0.3057542958478567,0.12026335636682366,27.517886626307106
pattatine rustiche — conad — 180 g," Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Old-fashioned crisps"," Sachet, Plastique",,, Conad, Conad,,D,14.0," Francia, Italia", 180 g,4.380622689488643,,8003170023130.0,54.170139111481504,,38.464004102827104,"Patate, olio di semi di girasole, sale.",5.876445071265253,1.068444558411864,0.4209671560142745,0.6410667350471184
barrette di cereali cioccolato al latte — selex — 126 g," Sugary snacks, Bars, Cereal bars, Chocolate cereal bars",,,, Selex,, Barrette di cereali,E,20.0, Italia, 126 g,5.23605899293132,,8003100844385.0,80.72257614102453,1.30901474823283,9.599441487040755,,6.545073741164152,1.30901474823283,0.5148791343049132,42.97931756697792
"grissini torino, san carlo — 360 g"," Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Pani, Breadsticks", Carta,,, San Carlo,," Grissini tipo ""0"" con olio vegetale (palma)",D,14.0, Italia, 360 g,3.398488187678935,,,74.14883318572221,2.9865502255360337,7.517867809107948,"Farina di grano tenero tipo ""0"", Olio vegetale 6,6% (palma), Sale, Estratto di malto d'orzo, Lievito, Destrosio",11.328293958929784,2.8835657350003085,1.1348890857036928,4.325348602500463
ottimi al cacao — divella — 400 g, Biscuits au chocolat, Sachet, Fabriqué en Italie,, Divella,,,D,13.0," Francia, Italia", 400 g,2.5126385720172473,,8005121214246.0,71.4594409881705,2.110616400494488,18.794536518689007,"ut:nvavves BISCUITS SABLÉS AU CACAO - Farine de blé, sucre, huile de exclusivement à partir de pur cacao cacao, beurre de cacao emulsifiant: léci hinc arômes), œufs frais 7,4 0%, cacao en poudre ( — acide de sodium, carbonate acide pvrophosphate acide de sodium), amidon de du lait, arômes, sel. Traces possibles de fruits à coque et ses",6.934882458767602,0.5025277144034493,0.19799591947495904,23.61880257696212
piú gusto fior di senape — san carlo — 50 g," Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Flavoured potato crisps"," Sachet, Plastique", Senza conservanti, Italie, San carlo,,,D,18.0," Francia, Italia", 50 g,10.518675909076569,,8003130129520.0,58.90458509082878,4.523030640902923,27.348557363599078,,6.731952581809003,1.7881749045430162,0.7036994183172224,2.2089219409060794
pringles paprika — 165 g e," Salty snacks, Appetizers, Chips and fries, Crisps, fr"," Tube, Carton, métal",,, Pringles,,,D,13.0," Francia, Italia", 165 g e,3.6912788109739543,E621 - Glutammato di monosodio; ; ; ; Alto rischio di sovraesposizione; ; ; E627 - Guanilato bisodico; E631 - Inosinato disodico; E160c - Estratto di paprica; E330 - Acido citrico; E471 - Mono- e digliceridi degli acidi grassi; E160b - Annatto; Huile végétale; E471 - Mono- et diglycérides d'acides gras alimentaires,5053990127672.0,55.36918216460932,3.1484436917130787,33.65577739417429,"Pommes de déshydratées, huiles végétales (tournesol, maïs), farine de riz, amidon de blé, farine de maïs, assaisonnement paprika (sucre, paprika en poudre, exhausteurs de goût [glutamate monosodique, guanylate disodique, inosinate disodique), levure en poudre, dextrose, oignon en poudre, bouillon en granulés, ail en poudre, colorant {extrait de paprika), acidifiant {acide citrique), extrait de piment), émulsifiant (E471), maltodextrine, sel, colorant (rocou).",5.102650121052231,1.9542064293391523,0.7697401991119217,4.3426809540870055
cioccolato fondente 74% con granella di cacao — vanini," Sugary snacks, Cioccolato, Cioccolato fondente, Cioccolato fondente con semi di cacao",,,, Vanini,,,D,17.0," Francia, Italia",,28.35051546391752,,8006070072529.0,32.164948453608254,11.030927835051546,47.113402061855666,"Cioccolato fondente (Cacao:74%) con granella di cacao (10%). Ingredienti: pasta di cacao, zucchero, burro di cacao, granella di cacao, cacao magro in polvere. Emulsionante: lecitina di soia. Estratto di vaniglia. Può contenere tracce di frutta a guscio, lattosio e proteine del latte. Senza glutine.",9.690721649484537,0.0,0.0,26.90721649484536
friabili al peperoncino — le vie del grano — 200 g," Salty snacks, Appetizers, Crackers",,,, Le Vie del Grano,,,D,15.0, Italia, 200 g,2.7692023671552093,,8005457171107.0,71.38388324222316,,18.153659962461926,,7.589665747017978,2.0615173177710995,0.8112737305258407,3.589706772238233
grissini integrali biologici coop — coop-vivi verde — 180 g," Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Pani, Breadsticks", sacchetto di plastica,, Sant'Ilario d'Enza (RE) - Italia, Coop-Vivi verde,, grissini,C,9.0, Italia, 180 g,1.1216935533212329,Iodato di potassio,,67.30161319927396,9.177492708991904,6.118328472661268,"Farina di grano tenero integrale* (farina di grano tenero tipo ""0""*, crusca di grano tenero 11, 4%*), Crema di lievito, Olio extra vergine di oliva 3, 8%*, Estratto di malto d’orzo*, Sale iodato (sale, iodato di potassio 0, 007%), Glutine di grano tenero*,",14.276099769542961,2.2433871066424653,0.883078742887443,2.1414149654314443
muesli croccante frutti di bosco — pam & panorama — 375 g," Cibi e bevande a base vegetale, Cibi a base vegetale, Breakfasts, Cereali e patate, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Mixed cereal flakes, Mueslis, Mueslis with fruits",,,, Pam & Panorama,,,C,8.0, Italia, 375 g,5.505359629521681,,8004263681930.0,62.609972257305394,9.0676511545063,17.271716484773904,"Fiocchi di avena 42,8%, zucchero di canna, fiocchi di frumento 10,8%, olio di girasole, cocco disidratato, frumento duro soffiato 6,8%, farina di farro* 5,4%, mix di frutti di bosco liofilizzati 3% (lamponi*, more*, fragole, mirtilli), sale. *Biologico. Puo' contenere tracce di soia, latte, frutta a guscio e semi di sesamo.",10.794822802983687,0.18351198765072274,0.07232531277999073,18.351198765072276
grissini al naturale — sarandrea — 200 g," Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Pani, Breadsticks"," Sachet, Plastique",,, Sarandrea,, Gressins nature,C,3.0," Francia, Italia", 200 g,1.2914056950991153,,8056459867505.0,76.40817029336435,,5.488474204171242,"Farine de blé tendre type 00, eau, extrait de malt (malt d'orge de maïs grains), sel, saindoux, levure de bière, huile extra vierge d'olive.",17.218742601321534,0.6349411334237317,0.24967176771916236,4.950388497879941
pavesini — pavesi — 200 g, Biscotti all'uovo,,,, Pavesi,,,D,14.0, Italia, 200 g,1.2563077116355037,E500ii - Carbonato acido di sodio,8013355997460.0,86.47584748424381,2.0938461860591726,3.664230825603552,"zucchero 49,2%, farina di frumento, uova fresche 23,5%, agenti lievitanti carbonato acido di ammonio, carbonato acido di sodio, zucchero caramellati, aromi.",7.328461651207102,0.3140769279088759,0.12353692497749118,52.34615465147932
olio di semi di lino — zucchi — 250 ml," Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Cereals and their products, Fats, Vegetable fats, Olio vegetale, Cereal oils, Olio di lino",,,, Zucchi, Conad,,D,11.0, Italia, 250 ml,10.0,,8003540205715.0,0.0,,100.0,Olio di semi di lino,0.0,0.0,0.0,0.0
olio di oliva vergine ed extravergine accademia olearia generici — 75 cl," Cibi e bevande a base vegetale, Cibi a base vegetale, Fats, Olive tree products, Vegetable fats, Olio vegetale, Olio di oliva, Olive oils from Italy, Olio extra vergine di oliva",,,, Accademia Olearia,,,D,12.0," Francia, Italia", 75 cl,16.375545851528386,,8028632006018.0,0.0,,100.0,,0.0,0.0,0.0,0.0
cioccolato extra fondente con fave di cacao — alce nero — 100 g," Sugary snacks, Cioccolato, Cioccolato fondente, Cioccolato fondente con semi di cacao",,,, Alce Nero,,,D,15.0," Francia, Italia", 100 g,33.32361394593244,,8009004901261.0,23.951347523638937,12.496355229724665,54.15087266214021,"pasta di cacao, zucchero di canna (17%), burro di cacao"", granella di fave di cacao tostate (10%), baccell divaniglia Biologico. CACAO 80% min. (cioccolato). Può contenere: latte, nocciole e mandorle.",9.372266422293498,0.020827258716207768,0.008330903486483108,17.703169908776605
milka caramelo / caramello / karamel — 100g," Sugary snacks, Cioccolato, Cioccolato al latte"," Plástico, PP, Polipropileno, ♷",,," Milka, Mondelez International",, Chocolate de leite dos Alpes com recheio cremoso lácteo com sabor a caramelo (35%) e com recheio de creme de caramelo (15%),E,27.0," Francia, Italia, Paesi Bassi, Portogallo, Spagna", 100g,18.868517877920688,E422 - Glicerolo,7622300086404.0,59.750306613415525,1.048250993217816,33.54403178297012,"Açúcar, gordura de palma, manteiga de cacau, leite em pó magro, xarope de glucose, soro de leite em pó, pasta de cacau, gordura de leite, leite condensado magro, humidificante (glicerol), xarope de açúcar invertido, xarope de açúcar caramelizado (0,6%), emulsionantes (lecitina de soja, lecitina de girassol), pasta de avelãs, sal, aromas. 7% leite em pó magro no recheio cremoso lácteo.",4.926779668123737,0.5241254966089081,0.20650544566390974,57.653804626979884
nocciolaia rigoni — rigoni di asiago — 270 g e," Crema spalmabile alle nocciole, Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Pâtes à tartiner, Pâtes à tartiner au chocolat, Pâtes à tartiner aux noisettes, Pâtes à tartiner aux noisettes et au cacao"," Verre, Bocal, Vasetto, Vetro"," AB Agriculture Biologique, Bio, Bio européen",, Rigoni Di Asiago,, Crema di cioccolato alle nocciole,D,17.0," Francia, Italia", 270 g e,6.373553999936264,,8001505004359.0,56.29972699943699,4.24903599995751,31.86776999968132,"Zucchero di canna*, Pasta di nocciole 16%*, Olio di girasole*, Latte scremato in polvere*, Cacao 6,5%*, Burro di cacao*, Emulsionante: lecitina di girasole, Estratto di vaniglia*",7.435812999925642,0.10622589999893772,0.04142810099958572,54.17520899945825
— kellogg's — 375 g e," Aliments d'origine végétale, Aliments et boissons à base de végétaux, Cereales-au-son, Céréales et dérivés, Céréales et pommes de terre, Céréales pour petit-déjeuner, Petit-déjeuners"," boîte, Carton, Plastique", Point Vert,, Kellogg's,,,B,0.0," Francia, Italia", 375 g e,0.5309208290859667,,8010265651000.0,66.89602446483181,15.927624872579004,3.3978933061501873,,12.7420998980632,0.7432891607203533,0.2930682976554537,14.865783214407067
crostì pomodoro & basilico — la mole — 100 g," Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Pani, Croutons"," Sachet, Plastique",, Italie, La Mole, Noz, Croûtons Tomate Basilic,D,16.0," Francia, Italia", 100 g,4.845008188063838,Huile végétale,8008685001192.0,69.08981676179032,3.197705404122133,11.531119487591932,"Farine de blé, huile végétale, huile extra-vierge d'olive, tomates en poudre 3%, aromates, sel, levure, basilic 1%, épices, farine de céréales maltées, petit-lait en poudre, amidon de blé, lactose, extrait de levure.",11.724919815114488,3.197705404122133,1.258733127258985,3.197705404122133
tacoz — — 200 g, Snack, Busta alluminata,, Mantova,,, Chips di mais,D,15.0, Italia, 200 g,9.252690990963202,,8013711317000.0,63.12391409390453,6.168460660642138,20.767150890828525,"Farina di mais (79%), olio di palma non idrogenato, sale",7.504960470447933,1.747730520515272,0.6877833636615983,1.8505381981926408
"olio extra vergine di oliva — verso natura — 0,75 l"," Cibi e bevande a base vegetale, Cibi a base vegetale, Fats, Olive tree products, Vegetable fats, Olio vegetale, Olio di oliva, Olive oils from Italy, Olio extra vergine di oliva",," Biologico, Biologico UE; ",," Verso Natura, Conad",,,D,11.0, Italia," 0,75 L",15.28384279475983,,8003170058491.0,0.0,,100.0,,0.0,0.0,0.0,0.0
riso su riso galbusera — 380 g (10 porzioni)," Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Pani, Crispbreads"," Monoporzione, Plastica, Cartone",,," Galbusera, Galbusera SpA Viale Orobie 9 23013 Cosio Valtellino SO Italy",, Cracker con riso soffiato,C,10.0, Italia, 380 g (10 porzioni),1.3273568241456422,,8002190002644.0,74.43408652324408,3.0631311326437887,9.802019624460122,"Farina di FRUMENTO, riso soffiato 12%, farina di RISO 9%, olio di mais 8%, estratto di malto d'ORZO, lievito madre naturale 1% (FRUMENTO), sale marino integrale, correttore di acidità (della lievitazione) carbonato acido di sodio, farina di malto d'ORZO, lievito per panificazione (lievito di birra).",10.210437108812627,1.78682649404221,0.7034991167971901,2.042087421762526
crostatina alla crema cacao — dolci del castello — 240 g (6 * 40 g)," Sugary snacks, Biscuits and cakes, Cakes, Chocolate cakes"," Plastique, PP, 05"," Senza coloranti, Senza conservanti, Punto Verde, Fatto in Italia", Italie, Dolci del Castello,,,E,20.0," Francia, Italia", 240 g (6 * 40 g),11.232678453778608,E450i - Difosfato disodico; E503ii - Carbonato acido di ammonio; E500ii - Carbonato acido di sodio; Huile végétale,8009890011143.0,65.8839793923553,2.4841500426625767,22.681369954745264,"Farine de blé, crème aux noisettes et cacao 21% (sucre huile de tournesol, noisettes 14 %, cacao en poudre, lait écrémé en poudre, arômes), sucre, graisses végétales en proportions variables (huile de tournesol, huile de noix de coco, beurre de cacao), œufs, fructose, beurre, lait en poudre, poudre a lever : diphpsphate disodique, carbonate acide d'ammonium, carbonate acide de sodium ; sirop de glucose-fructose, sel, arômes.",7.776469698769804,0.8424508840333956,0.331580027433657,28.621728752416647
olio extra vergine di oliva — zucchi — 500 ml," Aliments d'origine végétale, Aliments et boissons à base de végétaux, Huiles, Huiles d'olive, Huiles d'olive vierges extra, Matières grasses, Matières grasses végétales, Produits de l'olivier",,,, Zucchi,,,D,11.0," Francia, Italia", 500 ml,15.217391304347828,,8003540272656.0,0.0,,100.0,Olio extra vergine di oliva.,0.0,0.0,0.0,0.0
nuvoleé biscotti integrali con crusca — di leo — 350 g," Sugary snacks, Biscuits and cakes, Biscotti", Pacco,," Di Leo Pietro S.p.A. sede e stabilimento s.s. 271 km 51, 260 zona industriale JESCE - 75100 MATERA", Di Leo, Supermercato 365,,D,11.0, Italia, 350 g,2.8223193192983924,,8000015003005.0,67.63113331800223,6.585411745029582,14.63424832228796,,9.721322099805576,1.024397382560157,0.4034871323145109,26.759768360755128
crema spalmabile nocciola e cacao — il viaggiator goloso," Spreads, Breakfasts, Sweet spreads, fr",, Senza olio di palma,, il Viaggiator Goloso,,,E,25.0, Italia,,10.15895167827934,,8000633034931.0,64.75048998984104,,28.732388585032478,,6.259556084596361,0.18470821233235166,0.07285712819776091,64.75048998984104
nutella — 630 g," Spreads, Breakfasts, Sweet spreads, fr"," Pot, Verre, Couvercle, Plastique",,, Nutella," Auchan, ΑΒ Βασιλόπουλος", Pâte à tartiner aux noisettes et au cacao,E,26.0," Belgio, Francia, Grecia, Italia, Spagna, Svizzera, Regno Unito", 630 g,11.175658151377453,E322i - E322(i) food additive; Huile de palme,59032823.0,60.62267393435883,,32.57809781863805,"Sucre, huile de palme, noisettes 13%, cacao maigre 7.4%, lait écrémé en poudre 6.6%, lactosérum en poudre, émulsifiant (lécithine de soja), vanilline.",6.6421364484601835,0.11281088888654599,0.04428090965640123,59.35750508703308
cracker salati gran pavesi gran formato — 560 g," Salty snacks, Appetizers, Crackers",, Senza grassi idrogenati,, Pavesi,, Crackers salati in superficie,D,18.0, Italia, 560 g ,6.116582053948253,E500ii - Carbonato acido di sodio,8013355999662.0,69.01543417538281,2.5485758558117726,14.272024792545926,"farina di frumento, olio di soia (9,2%), estratto di malto d'orzo e mais (3,6%), olio vegetale non idrogenato, sale (1,7%), correttore di acidita: carbonato acido di sodio, farina d'orzo maltato, lievito naturale",10.194303423247089,2.8482883764552365,1.12137337655718,3.0582910269741266
più gusto vivace — san carlo — 150 g, Chips, Sacchetto,,, San Carlo,, patatine chips gusto paprika,D,17.0, Italia, 150 g,10.664882215786117,E621 - Glutammato di monosodio; ; ; ; Alto rischio di sovraesposizione,8003130127922.0,59.38875586829916,4.705095095199757,27.18499388337638,"patate, oli vegetali, aromi (aromi di affumicatura, farina di frumento, lattosio, paprika e spezie, destrosio, siero di latte in polvere, esaltatore di sapidità : glutammato monosodico, zucchero, proteine vegetali, senape), sale iodato.",6.796248470844095,1.3812068046130843,0.5436998776675276,1.98659570686212
alpenliebe — 49 g," Sugary snacks, Dolce, Candies", Cartone,,, Alpenliebe,, caramelle,C,10.0, Italia, 49 g,4.612884625465221,E953 - Isomalto; E950 - Acesulfame k; E1200 - Polidestrosio; E322 - Lecitine; E150b - Caramello solfito-caustico,80737087.0,91.2093096398805,,7.233841799025005,"edulcoranti (isomalto, acesulfame K), panna, burro, polidestrosio, sale, lecitine, aromi, colorante (E150b)",0.3145148608271741,0.8911254390103266,0.3512082612570111,0.0
cioccolato al latte biologico 39% cacao — otto chocolates — 100 g," Sugary snacks, Cioccolato, Cioccolato al latte", Carton," Fair trade, Biologico, Biologico UE, Fairtrade International, IT-BIO-014, fr", Italie, Otto Chocolates, Noz, Cioccolato al latte Biologico,E,24.0," Francia, Italia", 100 g,23.061013443640128,,8056450920162.0,47.88004136504654,3.4126163391933817,38.469493278179954,"Zucchero di canna biologico*, LATTE in polvere biologico*, Pasta di cacao biologica*, Burro di cacao biologico*, Emulsionanti: Lecitina di SOIA. Estratto di vaniglia biologica*. Cacao, zucchero, vaniglia: conformi agli standard Fairtrade. Totale: 74,7%.",10.237849017580146,0.0,0.0,46.63908996897622
sfornatini gusto pizza — la mole — 120 g," Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Salty snacks, Appetizers, Pani, Breadsticks", Carton,, Italie, La Mole, Noz," Gressins avec tomate, origan, huile d'olive et huile de palme",D,17.0," Francia, Italia", 120 g,4.4646260059020175,Huile de palme,8008685003264.0,69.14725643287271,2.8312262476451813,11.978264893883464,"Farine de blé, huile de palme (5%), tomates déshydratées (2%), huile d'olive (2%), sel, levure (Saccharomyces cerevisiae), farine de blé malté, huile d'olive vierge extra, origan (0,3%).",11.86937157666634,2.9945662234708657,1.1793146254614355,3.484586150947917
olio di oliva — selex," Cibi e bevande a base vegetale, Cibi a base vegetale, Fats, Olive tree products, Vegetable fats, Olio vegetale, Olio di oliva",,,, Selex,,,C,10.0," Francia, Italia",,0.0,,8003100902696.0,0.0,,100.0,,0.0,0.0,0.0,0.0
thé froll — galbusera — 400 g," Sugary snacks, Biscuits and cakes, Biscotti, Prodotti da forno",,,," Galbusera, Galbusera SpA Viale Orobie 9 23013  Cosio Valtellino Italy",, Biscotti frollini con zucchero di canna e miele,D,17.0, Italia, 400 g,7.982969664715274,E450i - Difosfato disodico; E500ii - Carbonato acido di sodio,8002190001388.0,71.53968968764073,2.046915298644942,17.705817333278755,"farina di frumento, zucchero, oli vegetali non idrogenati, zucchero di canna integrale 5%, uova fresche, miele 2%, latte scremato in polvere, sciroppo di glucosio/fruttosio, burro, amido di frumento, agenti lievitanti (difosfato disodico, carbonato acido di sodio), sale marino integrale, aromi, proteine del latte",7.982969664715274,0.5199164858558153,0.20469152986449424,23.539525934416837
extra peanut butter — kellogg's — 525 g," Cibi e bevande a base vegetale, Cibi a base vegetale, Breakfasts, Cereali e patate, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Mixed cereal flakes, Mueslis, Cereals with honey"," Carton, Sachet, Etui, Plastique, Boite, Point vert, Pensez au tri!, Boite carton à recycler, Sachet plastique à jeter"," Vegetariano, Nuovo", Union Européenne, Kellogg's," Intermarché, E.Leclerc, Leclerc, Géant, Auchan, Carrefour, Magasins U"," Pépites de céréales croustillantes au beurre de cacahuètes et cacahuètes grillées enrichies en vitamines (B1, B2, B3/PP, B6, B9, B12, D8 et en fer",D,11.0," Belgio, Francia, Italia, Paesi Bassi, Spagna", 525 g,7.112753060076223,E500ii - Carbonato acido di sodio; E322i - E322(i) food additive; E306 - Estratto ricco in tocoferolo; Tiamina; Vitamina B6; Riboflavina; Acido folico(acido pteroil-monoglutammico; Vitamina D; Vitamina B12; Huile de palme,5053827181228.0,52.018641782647,5.838827138868543,26.54012335849337,"cereali 48% (avena, mais, farina di frumento), arachidi tostate 19%, burro di arachidi 9% (arachidi tostate), olio di palma non idrogenato, zucchero, sciroppo di glucosio, estratto di malto d'orzo, melassa, miele, sale, agente lievitante (idrogenocarbonato di sodio), emulsionante (lecitina di soia), latte scremato in polvere, antiossidante (estratto ricco in tocoferolo), arome naturale, vitamina (niacina, B6, B2, B1, acido folico, D, B12) e ferro",14.862469080756288,0.5308024671698673,0.20913617206492774,12.739259212076814
tarallucci — barilla — 350g, fr, Sac papier,, Italie," Barilla, Mulino Bianco", Delhaize, Biscuits sablés,C,10.0," Belgio, Francia, Italia", 350g,1.939943435333517,E500ii - Carbonato acido di sodio; E503ii - Carbonato acido di ammonio; E336i - Tartrato monopotassico,8076809572828.0,71.47160024912958,3.063068582105553,17.35738863193147,"farine de blé 65,6%, sucre, huile de tournesol, oeufs frais 5%, poudres à lever (carbonate acide de sodium, carbonate acide d'ammonium, tartrate monopotassique), lait entier pasteurisé, sirop de glucose, sel, protéines de lait, miel.",7.1471600249129565,0.6891904309737495,0.2715920809466924,23.9940372264935
choco & milk cereals — loacker — 25 g e," Sugary snacks, Dolce, Chocolate candies, Bars, Chocolate bars, Snack"," Sachet, Plastique"," Senza coloranti, Senza conservanti, Punto Verde, Fatto in Italia", Italie, Loacker,, Barretta al cioccolato al latte con wafer ripieno di crema al latte (56%) e crispies ai cereali,E,24.0," Francia, Italia", 25 g e,25.07365385820849,E500ii - Carbonato acido di sodio; E450i - Difosfato disodico,80001690.0,58.505192335819814,,32.38680290018597,"cioccolato al LATTE 27% (zucchero, burro di cacao, LATTE intero in polvere, pasta di cacao, LATTE scremato in polvere, emulsionante lecitine di soia), olio di cocco, sciroppo di glucosio, farina di FRUMENTO, siero di LATTE in polvere, LATTE scremato in polvere 8%, nella crema, destrosio, crispies ai CEREALI 4% (riso, germe di GRANO, zucchero, sale), zucchero, farina di SOIA, LATTE intero in polvere, estratto di malto d'ORZO, NOCCIOLE, cacao magro, agenti lievitanti (carbonato acido di sodio, difisfato disodico), sale,emulsionante lecitina di SOIA, bacche di vaniglia Bourbon, spezie",8.671305292630436,0.3134206732276061,0.12327879813619175,36.56574520988738
grissini intergrali valdadige — panificio zorzi — 200 g," Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Pani, Breadsticks", Plastica,, Verona, Panificio Zorzi,, Grissini integrali ,C,10.0, Italia, 200 g,1.216224433948878,,8011262000648.0,60.10175744430705,10.033851580078244,8.817627146129364,,17.93931040074595,2.2297447955729437,0.8777086331664402,0.9121683254616584
lindt piacevolmente insieme — 345g," Sugary snacks, Dolce, Chocolate candies, Cioccolatino, Assortimento di cioccolatini", Plastica,,, Lindt,, Cioccolatini praline,E,26.0, Italia, 345g,17.993035636794698,E420i - Sorbitolo; E500i - Carbonato di sodio; E200 - Acido sorbico; ; ; ; Alto rischio di sovraesposizione; ; ; E401 - Alginato di sodio; E330 - Acido citrico,3046920072380.0,58.212762354335794,,35.986071273589396,"zucchero, burro di cacao, pasta di cacao, Iattosio, nocciole caramellate (nocciole, zucchetro), latte intero in polvere, grasso di palma, mandorle caramellate (mandorle, zucchero), burro anidro, nocciole, mandorle, zucchero invertito, sciroppo di glucosio, latte scremato in polvere, cacao magro, emulsionate (lecitina di soia), stabilizzante (sorbitolo),   granella di wafer (farina di frumento e di riso, zucchero, agenti lievitanti (carbonati di sodio),   olio di palma), estratto di malto d'orzo, arance, mele, aromi naturali, aromi, fibre d’ananas,  conservante (acido sorbico), addensanti (alginato di sodio, fosfati di calcio), acidificante (acido citrico)",5.609593463235995,0.13759380192843007,0.0539791069103841,55.03752077137203
crema vegetal cacao — valsoia — 400 g," Spreads, Breakfasts, Sweet spreads, fr",," Sustainable Palm Oil, en",, Valsoia,,,E,20.0," Italia, Spagna", 400 g,5.320681934067883,,8006040277350.0,63.18309796705611,,31.03731128206265,,5.764072095240207,0.011084754029308091,0.004433901611723236,60.9661471611945
rigoni di asiago nocciolata — 700 g," Spreads, Breakfasts, Sweet spreads, fr"," Barattolo, Vetro", Biologico,, Rigoni di Asiago,, Nocciolata crema di cacao e nocciole,D,16.0," Francia, Italia", 700 g,6.306561977737836,,8001505008005.0,55.70796413668422,5.25546831478153,31.53280988868918,"zucchero di canna*, pasta di NOCCIOLE 16%*, olio di girasole*, LATTE scremato in polvere*, cacao 6,5%*, burro di cacao*, lecitina di girasole, estratto di vaniglia*. *biologico.",7.3576556406941425,0.1051093662956306,0.04099265285529593,53.6057768107716
il mio dado - classico con -30% di sale — star," Groceries, Broths", Cartone," Low or no salt, Low salt, Reduced salt, 30% in meno di sale"," Milano, Italia", Star, Eurospin, Preparato per brodo e condimento a base di glutammato,E,24.0, Italia,,13.281220354418853,,8000050009406.0,10.43524456418624,0.4743292983721018,21.819147725116682,"Sale iodato (31.5%) (sale, iodato di potassio 0.005%) - Grasso vegetale di palma - Esaltatore di sapidità glutammato monosodico - Estratto di lievito - Zucchero - Verdure 2.6% (cipolla 1.7%, carota 0.4%, prezzemolo 0.2%, patata 0.1%, pomodoro 0.1% e porro 0.1%) - Estratto per brodo - Estratto di carne - Aromi.",15.17853754790726,37.37714871172162,14.71559215269609,8.158463932000151
snack cheese di mais — noi voi — 125 g," Cornetti, Snack", Plastica,,, Noi Voi,, cornetti al formaggio,E,25.0, Italia, 125 g,11.307100859339664,E621 - Glutammato di monosodio; ; ; ; Alto rischio di sovraesposizione,8012386510037.0,61.67509559639818,1.8502528678919448,25.697956498499234,"farina di mais, olio di palma, aromi contenenti formaggio e derivati del latte (11%), esaltatore di sapidità : glutammato monosodico.",7.195427819579788,2.5697956498499237,1.01147156778093,4.625632169729864
