name,acqua | g,calcio | g,carboidrati | g,colesterolo | g,ferro | g,fibre alimentari | g,fosforo | g,grassi | g,grassi monoinsaturi | g,grassi polinsaturi | g,grassi saturi | g,magnesio | g,manganese | g,potassio | g,proteine | g,rame | g,selenio | g,sodio | g,valore calorico | kcal,vitamina a | g,vitamina b1 | g,vitamina b11 | g,vitamina b12 | g,vitamina b2 | g,vitamina b3 | g,vitamina b5 | g,vitamina b6 | g,vitamina c | g,vitamina d | g,vitamina e | g,vitamina k | g,zinco | g,zuccheri | g,category
uovo crudo,76.358865156697,0.05628329497465458,0.7169846493586572,0.3733697561535208,0.0017924616233966427,0.0,0.19878399403468772,9.500046604002208,3.584923246793286,1.971707785736308,3.2264309221139578,0.012009492876757507,0.00017924616233966432,0.1385572834885605,12.5472313637765,0.00017924616233966432,0.00017924616233966432,0.08962308116983217,143.39692987173146,0.00017924616233966432,0.00017924616233966432,0.00017924616233966432,0.00017924616233966432,0.0005377384870189928,0.00017924616233966432,0.001613215461056979,0.00017924616233966432,0.0,0.00017924616233966432,0.0010754769740379856,0.00017924616233966432,0.0012547231363776502,0.3584923246793286,Ingredienti per prodotti da forno
carne di bufalo cotta,61.96621335044049,0.02410125361961841,0.0,0.05824469624741117,0.0030717284025003873,0.0,0.2510547252043585,6.350207755169067,2.6877623521878378,0.20675095016829528,2.6877623521878378,0.0,0.0,0.4609364754752022,30.77635572505195,0.0,2.9535850024042186e-05,0.08860755007212652,188.73408165362954,0.0,2.9535850024042186e-05,2.9535850024042186e-05,2.9535850024042186e-05,0.00011814340009616873,0.0049029511039910025,0.0005907170004808435,0.0,0.009037970107356907,0.0,0.0,0.0,0.006438815305241196,0.0,Selvaggina e cacciagione
sundae con salsa di cioccolato calda,59.952838795526496,0.13160379247798498,30.326091310144363,0.013033225825114457,0.0003814602680521303,0.0,0.1446370183030994,5.467597175413869,1.4622643608664996,0.5086136907361738,3.1788355671010864,0.02110746816555121,6.357671134202173e-05,0.2511280098009858,3.5602958351532163,6.357671134202173e-05,6.357671134202173e-05,0.12715342268404345,180.5578602113417,6.357671134202173e-05,6.357671134202173e-05,6.357671134202173e-05,6.357671134202173e-05,0.00019073013402606521,0.0006993438247622389,0.00019073013402606521,6.357671134202173e-05,0.0015258410722085213,0.0,0.00044503697939415215,0.0,0.0005721904020781956,0.0,Gelati e semifreddi
parmigiano,29.75390090806617,1.2193377468286348,3.4331424124691727,0.06980722905353985,0.0005721904020781956,0.0,0.7146658121956663,26.32075849559699,8.010665629094738,0.5721904020781955,17.165712062345865,0.04520304176417745,0.0005721904020781956,0.09498360674498044,36.62018573300451,0.0005721904020781956,0.0005721904020781956,1.7165712062345864,406.2551854755188,0.0005721904020781956,0.0005721904020781956,0.0005721904020781956,0.0005721904020781956,0.0005721904020781956,0.0005721904020781956,0.0005721904020781956,0.0005721904020781956,0.0,0.0005721904020781956,0.0005721904020781956,0.0005721904020781956,0.002860952010390977,0.5721904020781955,Formaggio a pasta dura
budino di tapioca senza grassi,76.44192383018795,0.05209508157982362,21.392997418518632,0.0009846149439485564,8.951044944986876e-05,0.0,0.06614822214345302,0.3580417977994751,0.04475522472493439,0.04475522472493439,0.08951044944986877,0.005012585169192651,8.951044944986876e-05,0.07017619236869711,1.4321671911979004,8.951044944986876e-05,0.0,0.17902089889973755,93.9859719223622,0.0,8.951044944986876e-05,8.951044944986876e-05,8.951044944986876e-05,8.951044944986876e-05,8.951044944986876e-05,8.951044944986876e-05,8.951044944986876e-05,0.00026853134834960624,0.0,8.951044944986876e-05,0.0,0.00017902089889973753,14.232161462529133,Budini
fiocchi di mais,2.974675595100379,0.042637016863105434,87.91818981074455,0.0,0.002313636573966961,0.9915585317001264,0.04858636805330619,0.1652597552833544,0.1652597552833544,0.1652597552833544,0.1652597552833544,0.012890260912101643,0.0003305195105667088,0.07238377281410922,7.601948743034301,0.0003305195105667088,0.0003305195105667088,0.1652597552833544,396.6234126800506,0.0,0.0003305195105667088,0.0003305195105667088,0.0,0.0003305195105667088,0.0003305195105667088,0.0003305195105667088,0.0003305195105667088,0.0,0.0003305195105667088,0.0003305195105667088,0.0003305195105667088,0.0003305195105667088,5.949351190200758,"Cereali, muesli e avena"
carne di alce cruda,74.82123512695105,0.004013824409596367,0.0,0.055328684541121186,0.002771978183422905,0.0,0.1619500533882998,1.463604480847294,0.35481320747813183,0.3104615565433654,0.5322198112171977,0.02312938596248072,2.217582546738324e-05,0.3138322820144076,23.08503431154595,0.0001108791273369162,2.217582546738324e-05,0.06652747640214972,111.54440210093772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002417164975944773,0.0,Selvaggina e cacciagione
caesar salad mcdonalds,88.52398416296197,0.08486443693696825,4.215427817283904,0.004956601939004149,0.0006022039738977005,1.5749950086555242,0.07796225292844845,2.0382288347306785,0.4632338260751542,0.13897014782254624,1.1580845651878855,0.008894089460642959,0.0,0.2131338833771784,3.1499900173110484,0.0,4.6323382607515416e-05,0.09264676521503083,43.54397965106449,0.0,4.6323382607515416e-05,4.6323382607515416e-05,0.0,4.6323382607515416e-05,0.0002316169130375771,0.0,0.0,0.013897014782254623,0.0,0.0,0.0,0.0,2.0382288347306785,Lattuga e insalate
minestra di pollo e verdure,86.08765657171774,0.014087675178081172,7.043837589040586,0.007043837589040586,0.0007309642781079854,0.6977386291030769,0.033225649004908424,2.325795430343589,1.0632207681570696,0.4983847350736264,0.6977386291030769,0.005050298648746079,0.0002990308410441758,0.12685552790074034,2.95708276143685,9.967694701472525e-05,3.3225649004908424e-05,0.6977386291030769,61.46745065908058,3.3225649004908424e-05,3.3225649004908424e-05,3.3225649004908424e-05,3.3225649004908424e-05,3.3225649004908424e-05,0.0009967694701472527,0.0001329025960196337,3.3225649004908424e-05,0.0007974155761178021,0.0,0.0002658051920392674,3.3225649004908424e-05,0.0002990308410441758,1.26257466218652,Minestre
pane di germe di grano,36.69517599570949,0.08785671945126597,47.63316114827674,0.0,0.0035283823072797594,2.117029384367855,0.1196121602167838,2.8227058458238066,1.4113529229119035,0.7056764614559518,0.7056764614559518,0.027521381996782116,0.0007056764614559517,0.2508679820475908,9.526632229655348,0.00035283823072797585,0.00035283823072797585,0.7056764614559518,257.5719084314224,0.0,0.00035283823072797585,0.00035283823072797585,0.00035283823072797585,0.00035283823072797585,0.004586896999463686,0.00035283823072797585,0.00035283823072797585,0.00035283823072797585,0.0,0.00035283823072797585,0.00035283823072797585,0.0010585146921839273,3.5283823072797587,Pane
mortadella di manzo lebanon,67.25359627397144,0.02044509326728732,0.5380287701917715,0.056313677946738736,0.0021521150807670857,0.0,0.19620115819659936,10.76057540383543,4.483573084931429,0.1793429233972572,2.8694867743561154,0.02044509326728732,0.00017934292339725718,0.33734403891024073,19.36903572690377,0.00017934292339725718,0.00017934292339725718,1.4347433871780575,175.75606492931198,0.00017934292339725718,0.00017934292339725718,0.00017934292339725718,0.00017934292339725718,0.00017934292339725718,0.003228172621150629,0.0003586858467945144,0.0003586858467945144,0.0008967146169862859,0.00017934292339725718,0.0005380287701917714,0.00017934292339725718,0.0039455443147396576,0.0,Salumi e affettati
polmoni di vitello cotti,77.81240191977368,0.007019159966989895,0.0,0.2637198673311917,0.003609853697309089,0.0,0.232635016048808,2.640541130439056,0.668491425427609,0.36767028398518503,0.902463424327272,0.008021897105131308,3.342457127138045e-05,0.1423886736160807,18.78460905451581,0.00023397199889966318,3.342457127138045e-05,0.0668491425427609,104.284662366707,0.0,3.342457127138045e-05,3.342457127138045e-05,3.342457127138045e-05,0.0001336982850855218,0.0023062954177252514,0.0,6.68491425427609e-05,0.03409306269680806,0.0,0.0,0.0,0.0012032845657696965,0.0,Frattaglie e interiora
latte di soia senza grassi,92.77935980593789,0.1161389943574329,4.161063650266309,0.0,0.00037078785002373047,0.2059932500131836,0.08709394610557401,0.02059932500131836,0.0,0.02059932500131836,0.0,0.010011271950640723,0.0,0.10513895480672887,2.4719190001582034,0.00012359595000791015,4.119865000263672e-05,0.04119865000263672,28.01508200179297,4.119865000263672e-05,4.119865000263672e-05,4.119865000263672e-05,4.119865000263672e-05,0.00016479460001054687,0.0003295892000210937,0.0,4.119865000263672e-05,0.0,4.119865000263672e-05,8.239730000527344e-05,4.119865000263672e-05,8.239730000527344e-05,3.6666798502346682,Prodotti a base di soia
carne di cervo cotta,65.6320009563689,0.0070425681819728594,0.0,0.11268109091156575,0.004497774637226364,0.0,0.22737434416083804,3.1957872422397853,0.8877186783999402,0.6214030748799582,1.2723967723732477,0.024145948052478376,5.9181245226662695e-05,0.337037191565844,30.389569423891288,0.00029590622613331343,2.9590622613331347e-05,0.05918124522666269,158.9016434335893,0.0,0.00017754373567998804,0.0,0.0,0.0005918124522666269,0.006746661955839546,0.0,0.0,0.0,0.0,0.0,0.0,0.002781518525653146,0.0,Selvaggina e cacciagione
noci di gingko scatola,67.0359273451461,0.0036748253717056225,20.330082298306912,0.0,0.00023708550785197564,8.535078282671122,0.0496101425180259,1.4817844240748477,0.5334423926669452,0.5334423926669452,0.2963568848149696,0.01469930148682249,5.927137696299391e-05,0.165367141726753,2.074498193704787,0.00017781413088898172,5.927137696299391e-05,0.2963568848149696,101.94676837634951,0.0,0.00011854275392598782,5.927137696299391e-05,0.0,5.927137696299391e-05,0.003319197109927659,0.00011854275392598782,0.00017781413088898172,0.008357264151782142,0.0,0.0,0.0,0.00017781413088898172,0.0,Frutta secca e semi
rigaglie di tacchino cotte,66.09820125179343,0.01785591218650344,0.0,0.5168816685566785,0.0033414572512754977,0.0,0.2470589955161821,6.578493963448636,1.0442053910235929,1.5663080865353896,1.6707286256377487,0.024852088306361514,0.0002088410782047186,0.17563534677016832,26.20955531469218,0.0007309437737165152,0.0001044205391023593,0.1044205391023593,171.24968412786924,0.004594503720503809,0.0002088410782047186,0.00031326161730707786,0.0001044205391023593,0.0015663080865353895,0.008562484206393462,0.002297251860251905,0.0005221026955117965,0.0,0.0,0.0001044205391023593,0.0001044205391023593,0.004281242103196731,0.0,Frattaglie e interiora
mais dolce giallo,75.32504982368009,0.004985736750404587,19.134449150201387,0.0,0.00040424892570847993,2.0212446285424,0.06292808276862005,0.5389985676113066,0.13474964190282665,0.2694992838056533,0.06737482095141333,0.02263793983967488,0.00013474964190282666,0.18299001370403856,2.4254935542508798,0.00013474964190282666,0.00013474964190282666,0.2694992838056533,78.15479230363947,0.0,0.00013474964190282666,0.00013474964190282666,0.0,0.00013474964190282666,0.00121274677712544,0.0006737482095141332,0.00013474964190282666,0.007950228872266773,0.0,0.00013474964190282666,0.0,0.00040424892570847993,3.5034906894734927,Verdure
salsa barbecue,55.18632803228104,0.03323047709470685,40.94469499169238,0.0,0.0005934013766911939,1.186802753382388,0.020175646807500596,0.593401376691194,0.296700688345597,0.296700688345597,0.296700688345597,0.013054830287206266,0.0005934013766911939,0.2338001424163304,0.593401376691194,0.0005934013766911939,0.0005934013766911939,1.186802753382388,172.08639924044624,0.0,0.0005934013766911939,0.0005934013766911939,0.0,0.0005934013766911939,0.0005934013766911939,0.0005934013766911939,0.0005934013766911939,0.0005934013766911939,0.0,0.0005934013766911939,0.0005934013766911939,0.0005934013766911939,33.82387847139805,Salse e condimenti
chayote crudo,92.7038908061438,0.01669266201010949,4.471248752707901,0.0,0.00029808325018052667,1.6394578759928966,0.017735953385741337,0.1490416250902633,0.037260406272565834,0.037260406272565834,0.037260406272565834,0.011774288382130802,0.00014904162509026334,0.12295934069946725,0.8197289379964483,0.00014904162509026334,7.452081254513167e-05,0.037260406272565834,18.630203136282912,0.0,7.452081254513167e-05,7.452081254513167e-05,0.0,7.452081254513167e-05,0.00044712487527078984,0.00022356243763539492,7.452081254513167e-05,0.007601122879603428,0.0,0.00014904162509026334,7.452081254513167e-05,0.0007452081254513166,1.6394578759928966,Frutta e derivati
fagioli di lima cotti,65.34405390212973,0.01592353632964406,19.549498216755786,0.0,0.0022446430729739218,6.561264367154544,0.10392505578033964,0.3645146870641411,0.03836996705938328,0.15347986823753312,0.07673993411876656,0.040250095445293066,0.00047962458824229103,0.4755957417010558,7.309478724812514,0.00021103481882660803,1.918498352969164e-05,0.2302198023562997,107.62775760157012,0.0,0.00015347986823753312,7.673993411876656e-05,0.0,5.7554950589074915e-05,0.0004028846541235245,0.0004028846541235245,0.00015347986823753312,0.0,0.0,0.00017266485176722478,1.918498352969164e-05,0.0008825092423658154,2.7242676612162127,Legumi
straccetti di maiale crudi,47.970016498099135,0.008069722401549389,0.8966358223943766,0.06993759414676136,0.0008966358223943766,0.0,0.13897855247112836,37.658704540563825,17.036080625493152,5.828132845563448,13.00121942471846,0.012104583602324085,0.0004483179111971883,0.20667455706190374,12.104583602324086,0.0004483179111971883,0.0004483179111971883,0.8966358223943766,394.5197618535257,0.0,0.0004483179111971883,0.0004483179111971883,0.0004483179111971883,0.0004483179111971883,0.0035865432895775063,0.0004483179111971883,0.0004483179111971883,0.02734739258302848,0.0,0.0,0.0,0.0017932716447887531,0.0,Salumi e affettati
amarene scatola,79.04954546511357,0.009930451374480868,19.15158479364168,0.0,0.0013004162514201134,0.7881310614667356,0.009930451374480868,0.11821965922001032,0.01970327653666839,0.01970327653666839,0.01970327653666839,0.005950389514073853,7.881310614667356e-05,0.09433928805756824,0.7487245083933988,7.881310614667356e-05,0.0,0.01970327653666839,74.4783853086065,0.0,3.940655307333678e-05,3.940655307333678e-05,0.0,3.940655307333678e-05,0.00015762621229334708,0.00011821965922001033,3.940655307333678e-05,0.001970327653666839,0.0,0.0,0.0,7.881310614667356e-05,0.0,Conserve di frutta
more fresche,83.80541294473332,0.027604935075570155,9.113591005810244,0.0,0.0005943646308137115,5.019079104649119,0.020934843107549613,0.4622836017439978,0.03302025726742842,0.2641620581394273,0.03302025726742842,0.019019668186038768,0.0005943646308137115,0.15407252040982095,1.3208102906971366,0.00013208102906971366,6.604051453485683e-05,0.03302025726742842,40.945119011611226,0.0,6.604051453485683e-05,6.604051453485683e-05,0.0,6.604051453485683e-05,0.0005943646308137115,0.00026416205813942727,6.604051453485683e-05,0.019944235389526763,0.0,0.001122688747092566,6.604051453485683e-05,0.0005283241162788545,4.622836017439979,Frutta e derivati
ala di tacchino cruda,66.76407998352474,0.014043208363162077,0.0,0.07029449549381689,0.0012552588481038731,0.0,0.16569416794971126,12.356454286022501,4.981808553412245,2.86355924723696,3.2950544762726666,0.021104039383746363,3.9226839003246035e-05,0.2410096988359436,20.319502603681446,7.845367800649207e-05,3.9226839003246035e-05,0.03922683900324603,197.70326857636002,3.9226839003246035e-05,3.9226839003246035e-05,3.9226839003246035e-05,3.9226839003246035e-05,0.00011768051700973808,0.0044326328073668025,0.0005491757460454443,0.00039226839003246025,0.0,0.0,0.0,0.0,0.0015298467211265954,0.0,Pollame e volatili
olio di mais e cereali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98428818328549,58.562225935924346,29.281112967962173,7.855908357258147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.5751239091001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014997643227492825,0.0007141734870234678,0.0,0.0,Oli vegetali
macinato di maiale cotto,52.74504241327578,0.022011710613414302,0.0,0.09398904589936848,0.0012778932141314545,0.0,0.2259954149191477,20.76576472963613,9.264725802453043,1.884892490843895,7.7312539454952995,0.023992445095318057,3.1947330353286363e-05,0.3619952002330877,25.68565360404224,3.1947330353286363e-05,3.1947330353286363e-05,0.06389466070657271,297.1101722855631,3.1947330353286363e-05,0.0007028412677722999,3.1947330353286363e-05,3.1947330353286363e-05,0.0002236313124730045,0.004217047606633799,0.0005111572856525818,0.00038336796423943625,0.0007028412677722999,3.1947330353286363e-05,0.0002236313124730045,0.0,0.003194733035328636,0.0,Carne di maiale
salsa alla senape calda mcdonalds,56.63726593959153,0.03108142643026365,27.973283787237282,0.0,0.0006906983651169699,4.834888555818789,0.05525586920935759,6.9069836511697,1.7267459127924247,3.453491825584849,1.036047547675455,0.02313839523141849,0.00034534918255848493,0.0801210103535685,2.4174442779093943,0.00034534918255848493,0.0,1.036047547675455,183.035066755997,0.0,0.00034534918255848493,0.0,0.00034534918255848493,0.00034534918255848493,0.00034534918255848493,0.00034534918255848493,0.00034534918255848493,0.0,0.0,0.0006906983651169699,0.0,0.00034534918255848493,21.066300136067586,Gelati e semifreddi
carne di maiale cotta,26.326299973673702,0.022021999977977998,0.0,0.07907899992092099,0.0005004999994995,0.0,0.109108999890891,66.16609993383389,29.028999970971004,11.5114999884885,23.923899976076104,0.009008999990991,0.0001000999998999,0.125124999874875,7.107099992892901,0.0001000999998999,0.0001000999998999,0.050049999949950005,626.625999373374,0.0001000999998999,0.0002001999997998,0.0,0.0001000999998999,0.0002001999997998,0.0031030999968969003,0.0005004999994995,0.0002001999997998,0.0,0.0001000999998999,0.0,0.0,0.0008007999991992,0.0,Carne di maiale
taro tahitiano cotto,87.01999477145685,0.14988000787218855,6.902851905921472,0.0,0.0015421264896207545,0.0,0.06741295797485011,0.660911352694609,0.036717297371922725,0.2937383789753818,0.1468691894876909,0.05133078172594797,0.00014686918948769086,0.6267642661387209,4.185771900399192,7.343459474384543e-05,7.343459474384543e-05,0.2937383789753818,44.06075684630728,0.0,7.343459474384543e-05,7.343459474384543e-05,0.0,0.00022030378423153638,0.0005140421632069182,0.00014686918948769086,0.00014686918948769086,0.03825942386154348,0.0,0.0,0.0,7.343459474384543e-05,0.0,Verdure
macinato di bisonte cotto,65.12569218563743,0.014009829296234242,0.0,0.07104984857375936,0.003202246696282112,0.0,0.21314954572127806,8.646066079961702,3.282302863689164,0.400280837035264,3.482443282206797,0.02301614812952768,0.0,0.3532478386836205,25.457861235442792,0.0001601123348141056,4.00280837035264e-05,0.0800561674070528,179.3258149917983,0.0,0.0001200842511105792,4.00280837035264e-05,4.00280837035264e-05,0.00028019658592468483,0.005964184471825435,0.0,0.000400280837035264,0.0,0.0,0.000200140418517632,4.00280837035264e-05,0.005363763216272539,0.0,Carni esotiche
triticale,10.658370725571224,0.03746259017403748,73.07843294512944,0.0,0.002585446364123713,0.0,0.3627011899384981,2.1105684605091537,0.21105684605091532,0.9497558072291191,0.3693494805891018,0.13169947193577114,0.003271381113789189,0.3363190841821336,13.24381708969494,0.00047487790361455955,0.0,0.02638210575636442,340.32916425710096,0.0,0.0004221136921018308,5.276421151272885e-05,0.0,0.0001582926345381865,0.0014246337108436786,0.0013191052878182212,0.0001582926345381865,0.0,0.0,0.00089699159571639,0.0,0.003482437959840103,0.0,Prodotti a base di cereali
burro di mandorle,1.7086520444021709,0.3161006282144017,17.086520444021712,0.0,0.0034173040888043423,9.112810903478248,0.4630447040329884,50.69001065059774,29.616635436304303,12.530114992282591,3.9868547702717327,0.2540196039344561,0.0017086520444021711,0.6817521657164662,19.36472316989127,0.0005695506814673904,0.0005695506814673904,0.2847753407336952,558.1596678380425,0.0,0.0005695506814673904,0.0005695506814673904,0.0,0.0011391013629347808,0.002847753407336952,0.0005695506814673904,0.0005695506814673904,0.0,0.0,0.022212476577228225,0.0,0.002847753407336952,3.9868547702717327,Oli e grassi
lavarello affumicato,70.41734889778691,0.026229958042155582,0.0,0.03228302528265302,0.0005044222700414534,0.0,0.15132668101243602,12.005250026986591,5.548644970455989,2.320342442190685,1.7150357181409417,0.017150357181409417,0.0001008844540082907,0.2955914502442917,16.545050457359668,0.0002017689080165814,0.0001008844540082907,0.5044222700414533,178.5654835946745,0.000302653362024872,0.0001008844540082907,0.0001008844540082907,0.0001008844540082907,0.0002017689080165814,0.002320342442190686,0.000302653362024872,0.000302653362024872,0.0,0.0001008844540082907,0.0002017689080165814,0.0001008844540082907,0.000302653362024872,0.0,Pesce affumicato
bacon canadese crudo,68.45368067861779,0.008180756214667856,1.744425957539469,0.0511297263416741,0.0007218314307059872,0.0,0.2484904700205361,7.098009068608875,3.248241438176943,0.6616788114804883,2.28579953056896,0.017384106956169192,6.015261922549894e-05,0.3517725172307178,21.11356934815013,6.015261922549894e-05,6.015261922549894e-05,0.902289288382484,160.60749333208219,0.0,0.0007819840499314862,6.015261922549894e-05,6.015261922549894e-05,0.0001804578576764968,0.006376177637902887,0.0005413735730294903,0.0004210683345784925,0.0,6.015261922549894e-05,0.00024061047690199575,0.0,0.0014436628614119744,0.0,Salumi e affettati
glassa di cioccolata,16.97883466981018,0.007761752991913226,63.064243059294945,0.0,0.0014553286859837298,0.9702191239891532,0.07858774904312141,17.46394423180476,8.73197211590238,2.4255478099728833,5.336205181940342,0.0208597111657668,0.00048510956199457664,0.19501404392181984,0.9702191239891532,0.00048510956199457664,0.00048510956199457664,0.2425547809972883,392.9387452156071,0.0,0.00048510956199457664,0.00048510956199457664,0.0,0.00048510956199457664,0.00048510956199457664,0.00048510956199457664,0.00048510956199457664,0.0,0.0,0.0014553286859837298,0.0,0.00048510956199457664,57.24292831536004,Ingredienti per prodotti da forno
salsiccia vegetariana,49.910873440285215,0.06258665082194495,9.902951079421667,0.0,0.0035650623885918006,2.772826302238067,0.223014458308576,17.825311942959004,4.3572984749455355,9.110714993067935,2.772826302238067,0.03565062388591801,0.0007922360863537335,0.22895622895622894,18.22142998613587,0.0003961180431768668,0.0003961180431768668,0.7922360863537335,253.51554763319473,0.0,0.0023767082590612004,0.0003961180431768668,0.0,0.0003961180431768668,0.01109130520895227,0.0003961180431768668,0.0007922360863537335,0.0,0.0,0.001980590215884334,0.0,0.001584472172707467,0.0,Salsicce e wurstel
melagrana,75.0772291242265,0.009632292362616866,18.03493038106988,0.0,0.00027325652092530115,3.8255912929542166,0.03470357815751325,1.093026083701205,0.06831413023132529,0.06831413023132529,0.1366282604626506,0.011545088009093974,0.00013662826046265057,0.22734942540985065,1.639539125551807,0.00013662826046265057,6.831413023132529e-05,0.03415706511566265,79.9275323706506,0.0,6.831413023132529e-05,6.831413023132529e-05,0.0,6.831413023132529e-05,0.00027325652092530115,0.00034157065115662653,6.831413023132529e-05,0.009837234753310845,0.0,0.0005465130418506023,6.831413023132529e-05,0.00034157065115662653,13.184627134645783,Frutta e derivati
semi dellalbero del pane crudi,45.08977373951538,0.0981955072549446,46.39236720310139,0.0,0.0021041894411773852,0.0,0.06713366312327845,1.0019949719892307,0.10019949719892307,0.5009974859946154,0.3005984915967692,0.0681356580952677,0.00020039899439784612,1.18536005186326,6.011969831935384,0.0014027929607849231,0.0,0.050099748599461535,217.43290892166303,0.0,0.00010019949719892309,0.00010019949719892309,0.0,0.00010019949719892309,0.0009017954747903076,0.0011021944691881537,0.00040079798879569234,0.027454662232504926,0.0,0.0,0.0,0.0011021944691881537,0.0,Frutta secca e semi
pouteria sapota,61.855490315119646,0.017166942246046424,30.628004896120924,0.0,0.0007629752109353966,5.177331788490192,0.024796694355400387,0.4359858348202267,0.10899645870505667,0.10899645870505667,0.163494688057585,0.010518158265037969,0.00021799291741011334,0.4329884322058376,1.3624557338132082,0.00021799291741011334,0.0,0.027249114676264168,118.26115769498648,0.0,5.449822935252834e-05,5.449822935252834e-05,0.0,0.00010899645870505668,0.0013624557338132082,0.0003814876054676983,0.0007084769815828684,0.021962786429068917,0.0,0.002016434486043548,0.0,0.00016349468805758498,19.18337673208997,Frutta tropicale ed esotica
formaggio queso fresco,52.32115677321156,0.5762002990734063,3.0040855563566433,0.07026222329034151,0.00016689364201981355,0.0,0.39194971828353214,24.28302491388288,6.091617933723193,1.0848086731287885,13.184597719565271,0.024449918555902686,8.344682100990677e-05,0.1313452962695933,18.4417474431894,8.344682100990677e-05,8.344682100990677e-05,0.7510213890891608,304.58089668615975,0.0002503404630297203,8.344682100990677e-05,8.344682100990677e-05,8.344682100990677e-05,0.00016689364201981355,8.344682100990677e-05,0.00033378728403962715,8.344682100990677e-05,0.0,8.344682100990677e-05,0.0004172341050495339,8.344682100990677e-05,0.0025868514513071104,2.33651098827739,Formaggi a pasta morbida
dentice crudo,77.28064355040925,0.03218489808960959,0.0,0.037210906530537165,0.00018444067673128705,0.0,0.1990114901930587,1.337194906301831,0.23055084591410874,0.4611016918282175,0.2766610150969305,0.03218489808960959,4.611016918282176e-05,0.4191875480410325,20.611245624721324,4.611016918282176e-05,4.611016918282176e-05,0.046110169182821764,100.52016881855141,4.611016918282176e-05,4.611016918282176e-05,4.611016918282176e-05,4.611016918282176e-05,4.611016918282176e-05,0.00027666101509693053,0.0007377627069251482,0.0004149915226453958,0.0016138559213987613,4.611016918282176e-05,0.0009683135528392571,4.611016918282176e-05,0.0003688813534625741,0.0,Pesce e prodotti ittici
funghi crudi,91.84052963737896,0.002980913635834557,3.2648101725807046,0.0,0.0005677930734922965,0.9936378786115188,0.08545285756059062,0.28389653674614823,0.0,0.14194826837307412,0.07097413418653706,0.00894274090750367,0.00014194826837307412,0.315976845398463,3.1228619042076313,0.00028389653674614824,0.00014194826837307412,0.07097413418653706,21.29224025596112,0.0,0.00014194826837307412,0.00014194826837307412,0.0,0.0004258448051192223,0.0035487067093268533,0.0014194826837307412,0.00014194826837307412,0.002129224025596112,0.00014194826837307412,0.00014194826837307412,0.0,0.0005677930734922965,1.9872757572230373,Funghi
cola senza caffeina coca cola,89.42293196590542,0.002006457539562462,10.54745922824051,0.0,2.7114291075168412e-05,0.0,0.010981287885443206,0.0,0.0,0.0,0.0,0.0,0.0,0.0029825720182685245,0.0,0.0,2.7114291075168412e-05,0.013557145537584206,40.94257952350429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7114291075168412e-05,10.54745922824051,Bevande gassate & bibite
fagioli moth crudi,9.883823458266596,0.1529391629858094,62.736268898260604,0.0,0.011080286297951498,0.0,0.4985608632843529,1.6646439508659532,0.15606037039368306,0.7803018519684154,0.3641408642519272,0.3884862820333418,0.0018727244447241968,1.2143577621567128,23.40905555905246,0.0006762616050392935,5.2020123464561024e-05,0.026010061732280515,349.57522968185015,0.0,0.0005722213581101713,0.0006762616050392935,0.0,0.00010404024692912205,0.0028611067905508557,0.001560603703936831,0.0003641408642519272,0.00405756963023576,0.0,0.0,0.0,0.001976764691653319,0.0,Legumi
sciroppo dagave,22.532037741163226,0.0014082523588227016,74.63737501760319,0.0,0.0014082523588227016,0.7041261794113508,0.0014082523588227016,0.7041261794113508,0.0,0.0,0.0,0.0014082523588227016,0.0014082523588227016,0.0042247570764681035,0.7041261794113508,0.0014082523588227016,0.0,0.7041261794113508,295.7329953527673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014082523588227016,66.18786086466697,Ingredienti per prodotti da forno
burro vegetale,38.09113123472761,0.020842317090700013,0.7187005893344832,0.0007187005893344832,0.0,0.0,0.01581141296535863,60.3708495040966,19.404915912031047,26.591921805375883,12.217910018686213,0.0021561017680034496,0.0,0.030185424752048294,0.3593502946672416,0.0,0.0,0.3593502946672416,539.0254420008623,0.0007187005893344832,0.0007187005893344832,0.0007187005893344832,0.0007187005893344832,0.0007187005893344832,0.0007187005893344832,0.0,0.0035935029466724155,0.0007187005893344832,0.0,0.021561017680034496,0.0007187005893344832,0.0,0.0,Oli e grassi
torta di mais,4.399472063352398,0.01869775626924769,82.49010118785746,0.0,0.0010998680158380997,2.199736031676199,0.15508139023317205,2.199736031676199,0.5499340079190498,0.5499340079190498,0.5499340079190498,0.11328640563132425,0.0021997360316761997,0.15508139023317205,7.699076110866697,0.0010998680158380997,0.0010998680158380997,0.5499340079190498,384.9538055433349,0.0010998680158380997,0.0010998680158380997,0.0010998680158380997,0.0,0.0010998680158380997,0.005499340079190498,0.0010998680158380997,0.0010998680158380997,0.0,0.0,0.0,0.0,0.0021997360316761997,23.09722833260009,Torte e crostate
