name,acqua | g,alcol | g,c12:0 | g,c14:0 | g,c14:1 | g,c16:0 | g,c16:1 | g,c18:0 | g,c18:1 | g,c18:2 | g,c18:3 | g,c20:0 | g,c20:1 | g,c20:4 | g,c20:5 | g,c22:0 | g,c22:1 | g,c22:6 | g,c4:0:c10:0 | g,calcio | g,carboidrati complessi | g,carboidrati disponibili | g,category,colesterolo | g,fenilalanina | g,ferro | g,fibra insolubile | g,fibra solubile | g,fibra totale | g,fosforo | g,grassi | g,isoleucina | g,leucina | g,lipidi totali | g,lisina | g,metionina | g,monoinsaturi totali | g,niacina | g,parte edibile | %,polinsaturi totali | g,potassio | g,proteine | %,proteine | g,riboflavina | g,saturi totali | g,sodio | g,tiamina | g,treonina | g,valina | g,vitamina a retinolo eq. | g,vitamina c | g,zinco | g,zuccheri solubili | g
anguilla mare,63.87793959183279,0.0,0.0,0.5797838466137689,0.0,3.4888747261144353,1.7495231862731275,0.8645899467047432,6.682771705706074,0.4373807965682819,0.21360457506823066,0.0,0.2441195143636922,0.4780673822955638,0.0,0.0,0.05085823215910255,0.0,0.0,0.01729179893409486,0.0,0.7120152502274355,prodotti della pesca,0.08951048860002048,,0.0006102987859092305,0.0,0.0,0.0,0.2268277154295973,19.9364270063682,,,19.9364270063682,,,8.727272638501997,0.0026446280722733327,70.0,4.638270772910151,0.2746344536591538,14.6,14.850603790457942,0.0003254926858182563,5.360457669569407,0.08849332395683843,0.00018308963577276917,,,0.00996923066782728,0.002034329286364102,,0.7120152502274355
zampone bollito,50.91030164862829,0.0,0.0,0.3869182925295751,0.0,5.528858759041031,0.8654751280266808,2.616789504739494,11.750097620503409,2.9629795559501666,0.18327708593506184,0.04072824131890263,0.25455150824314143,0.16291296527561053,0.0,0.0,0.0,0.0,0.0,0.02036412065945132,0.0,0.0,carni trasformate e conservate,0.09672957313239376,3.828454683976848,0.0014254884461615922,0.0,0.0,0.0,0.09774777916536632,26.371536253989447,3.859000864966025,6.720159817618934,26.371536253989447,6.913618963883723,1.7207681957236365,12.941398679081313,,100.0,3.502628753425627,0.09672957313239376,21.4,21.789609105612907,0.00028509768923231846,8.634387159607359,0.7117260170478236,0.0002749156289025928,3.3397157881500155,4.704111872333254,,0.0,,0.0
farina soia,6.705691877481648,0.0,0.019159119649947563,0.038318239299895133,0.0,2.1554009606191005,0.038318239299895133,0.8621603842476403,5.383712621635264,11.188925875569376,1.5902069309456477,0.06705691877481648,0.038318239299895133,0.0,0.0,0.019159119649947563,0.0,0.0,0.0,0.20117075632444936,10.633311405720896,22.416169990438643,cereali e derivati,0.0,,0.00660989627923191,,,10.729107003970633,0.5747735894984268,22.511965588688387,,,22.511965588688387,,,5.460349100235057,0.0019159119649947566,100.0,12.779132806515024,1.5902069309456484,36.8,35.252780155903515,0.00026822767509926594,3.1612547422413475,0.008621603842476403,0.0007184669868730336,,,0.0,0.0,,10.729107003970633
muesli,7.189819992168925,0.0,0.0,0.1651715403606375,0.0,0.029147918887171317,0.009715972962390441,0.038863891849561766,2.098650159876335,2.2346737813498008,0.1263076485110757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10687570258629484,40.224128064296416,70.14932478845898,cereali e derivati,0.0,,0.005440944858938646,,,6.2182226959298825,0.27204724294693233,5.829583777434263,,,5.829583777434263,,,2.118082105801116,0.006315382425553785,100.0,3.3228627531375303,0.42750281034517934,9.7,9.424493773518726,0.0006801181073673308,0.2331833510973705,0.3692069725708367,0.0004857986481195219,,,,,,25.45584916146295
olio cocco,0.0,0.0,44.8444408408733,17.01686371193853,0.0,8.408332657663745,0.0,2.60257915594354,6.256199894095047,1.6015871728883322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,olii e grassi,0.0,0.0,,0.0,0.0,0.0,0.0,99.99909910721523,0.0,0.0,99.99909910721523,0.0,0.0,6.256199894095047,0.0,100.0,1.6015871728883322,,0.0,0.0,0.0,86.886104129192,,0.0,0.0,0.0,0.0,0.0,,0.0
salame milano,36.533878399039885,0.0,0.0,0.4528142674810577,0.0,5.948332877364803,0.9159197683139576,3.4990193396263547,12.709673189525144,4.3943566412366275,0.8027162014436932,0.07203863346289555,0.0,0.4528142674810577,0.07203863346289555,0.0,0.0,0.0,0.0,0.032931946725895105,0.0,1.5436850027763331,carni trasformate e conservate,0.09262110016657996,4.167949507496099,0.001543685002776333,0.0,0.0,0.0,0.36636790732558294,32.005735724229304,4.703093641791894,8.80929574917694,32.005735724229304,8.912208082695363,2.706594371534504,13.6255929578391,0.002572808337960555,100.0,5.732216976976115,0.4651637475032683,26.7,27.47759304941873,0.0002161159003886866,10.167738551620113,1.5405976327707804,0.00024698960044421326,4.137075807440572,5.464644909828218,,0.0,0.0036019316731447765,1.5436850027763331
pasta semola bollita,62.45188320262973,0.0,,,,,,,,,,,,,,,,,0.0,0.004048744453979237,26.72171339626296,30.669239238892718,cereali e derivati,0.0,5.172271039958475,0.0008097488907958475,1.0425516968996535,0.5162149178823526,1.5182791702422138,0.032389955631833896,0.5060930567474046,4.180328648733562,7.884929824124563,0.5060930567474046,2.0446159492595144,1.6802289484013833,,0.0006073116680968854,100.0,,0.033402141745328705,4.7,4.757274733425604,4.048744453979237e-05,,0.0010121861134948092,2.0243722269896184e-05,2.9049741457301024,5.273489651307956,0.0,0.0,0.0005060930567474046,1.315841947543252
trota cotta forno,75.63025724698106,0.0,0.0,0.06123907469391179,0.0,0.3470214232655002,0.12247814938782355,0.0816520995918824,0.408260497959412,0.1633041991837648,0.0,0.0,0.0408260497959412,0.0204130248979706,0.11227163693883828,0.0,0.051032562244926485,0.3980539855104266,0.0,0.01735107116327501,0.0,0.0,prodotti della pesca,0.06123907469391179,,0.0023474978632666184,0.0,0.0,0.0,0.2551628112246325,2.6536932367361774,,,2.6536932367361774,,,0.6225972593881032,,55.0,0.7552819212249121,0.5409451597962208,20.4,20.821285395930005,,0.4899125975512943,0.04899125975512944,,,,,,0.0013880856930620006,0.0
birra chiara,93.42905931526192,2.797875573077361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009992412760990578,0.0,3.4973444663467026,bevande alcooliche,0.0,,0.0,0.0,0.0,0.0,0.02797875573077362,0.0,,,0.0,,,0.0,0.0008993171484891521,100.0,0.0,0.034973444663467024,0.2,0.1998482552198116,2.9977238282971734e-05,0.0,0.00999241276099058,0.0,,,0.0,0.0009992412760990578,,3.4973444663467026
maiale pesante spalla,71.34642198603257,0.0,0.06063435296263391,0.1111629804314955,0.0,1.7887134123977002,0.1616916079003571,1.0105725493772315,3.3247836874510925,1.3440614906717183,0.10105725493772318,0.0,0.09095152944395084,0.1819030588879017,0.020211450987544642,0.0,0.0,0.0,0.0,0.00606343529626339,0.0,0.0,carni fresche,0.08387752159831025,,0.001212687059252678,0.0,0.0,0.0,0.15158588240658474,8.994095689457362,,,8.994095689457362,,,3.5774268247954004,0.003031717648131696,94.0,1.647233255484888,0.22232596086299103,19.0,19.200878438167404,0.00034359466678825885,3.0014004716503786,0.07377179610453792,0.00026274886283808027,,,6.06343529626339e-06,0.0,,0.0
maiale pesante lombo,68.52781079261824,0.0,0.02015523846841713,0.13100905004471136,0.0,2.0759895622469653,0.16124190774733707,1.1891590696366108,3.5977100666124584,1.068227638826108,0.08062095387366854,0.0,0.05038809617104284,0.1209314308105028,0.010077619234208569,0.0,0.0,0.0,0.0,0.0070543334639459965,0.0,0.0,carni fresche,0.08868304926103537,,0.0014108666927891993,0.0,0.0,0.0,0.15922638390049534,9.976843041866482,,,9.976843041866482,,,3.900038643638716,0.0038294953089992546,78.0,1.5519533620681192,0.30232857702625704,20.8,20.96144800715382,0.000302328577026257,3.5271667319729985,0.059457953481830535,0.0002821733385578399,,,6.046571540525141e-06,0.0,,0.0
prosciuttocrudo disossato,55.370022103378524,0.0,0.0,0.18804913167185155,0.0,2.7893954531324647,0.38654543732547264,1.2745552257758828,5.474319166447233,1.3372382696665,0.12536608778123434,,0.11491891379946485,0.11491891379946485,0.0,0.0,0.0,0.0,0.0,0.015670760972654296,0.0,0.0,carni trasformate e conservate,0.06895134827967891,4.199763940671351,0.0012536608778123436,0.0,0.0,0.0,0.1849149794773207,13.476854436482695,5.411636122556616,8.681601578850481,13.476854436482695,9.005463972285336,2.622240669424152,6.017572213499251,0.0052235869908847645,100.0,1.6611006631013554,0.4743016987723368,26.9,28.10289801096004,0.00020894347963539066,4.429601768270281,2.338077537120021,0.0006268304389061718,4.7325698137415975,5.505660688392543,,0.0,0.0026117934954423827,0.0
ceci,10.342662240623103,0.0,0.0,0.0,0.0,0.642650857669785,0.0,0.12049703581308467,1.7472070192897282,3.3437927438130997,0.13053845546417508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14258815904548355,39.46277922878523,47.09425816361394,legumi,0.0,6.105183147862957,0.00642650857669785,12.501567465607536,1.1346804205732142,13.656330725482931,0.4167189155202512,6.326094380186946,4.287686191015596,7.741934550990691,6.326094380186946,6.8582896216947375,1.0844733223177625,1.7572484389408185,0.0025103549127725978,100.0,3.4743311992772745,0.8846490712610634,20.9,20.98656707077892,0.00010041419651090392,0.8133549917383217,0.006024851790654235,0.00030124258953271167,3.8358223067165285,4.639135878803762,1.004141965109039e-05,,0.003213254288348925,3.715325270903445
noci secche,3.5650347507211744,0.0,0.0,0.5704055601153879,0.0,3.687264513603043,0.1629730171758251,1.0695104252163523,9.554293131932749,34.65213777700982,6.763380212796742,0.3463176614986284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08454225265995928,1.8334464432280324,5.1947649224794255,frutta,0.0,4.5734302944965926,0.002139020850432705,5.46978188896363,0.8556083401730817,6.3152044155632225,0.3870609157925846,69.36539043546055,4.4410147180412345,7.2013701964567725,69.36539043546055,2.770541291989027,1.9556762061099011,9.717266149108571,0.0019353045789629235,39.0,41.415517989806546,0.3748379395043977,14.3,14.565713410089373,0.0001018581357348907,5.673498160433412,0.002037162714697814,0.00045836161080700823,3.1881596485020784,5.306808871787805,8.148650858791254e-06,,0.0027501696648420484,3.157602207781612
aragosta cruda,80.21380707833747,0.0,0.0,0.0,0.0,0.3902848487806433,0.0,0.13351850089864112,0.32866092528896274,0.0,0.0,,0.0,0.0,0.2567663478820021,0.0,0.06162392349168053,0.4519087722723238,0.0,0.06162392349168053,0.0,1.0270653915280086,prodotti della pesca,0.0718945774069606,4.1390735278578745,0.0008216523132224069,0.0,0.0,0.0,0.2875783096278424,1.9514242439032163,4.786124724520519,8.904656944547835,1.9514242439032163,8.103545939155987,2.9887602893465046,0.5238033496792843,0.002054130783056017,29.0,0.7189457740696059,,16.0,16.433046264448134,0.00018487177047504154,0.6470511966626454,,0.00015405980872920127,4.683418185367719,4.909372571503881,,,0.0022595438613616193,1.0270653915280086
salsiccia suino,54.8056307059589,0.0,,,,,,,,,,,,,,,,,0.0,0.02044986220371601,0.0,0.6134958661114802,carni trasformate e conservate,,4.079747509641344,0.002862980708520241,0.0,0.0,0.0,0.17689130806214345,27.30056604196087,4.897741997789983,8.210619674791976,27.30056604196087,8.394668434625421,2.607357430973791,,0.0040899724407432005,100.0,,0.20449862203716007,15.4,15.74639389686133,3.0674793305574014e-05,,1.1247424212043806,0.0003476476574631721,4.335370787187793,5.388538690679168,,0.0,,0.6134958661114802
taleggio,51.99528284339758,0.0,,,,,,,,,,,,,,,,,0.0,0.4346323836137287,0.0,0.9033929451555563,formaggi e latticini,,4.757869511152596,0.00010037699390617293,0.0,0.0,0.0,0.3292365400122472,26.298772403417306,5.048962793480499,8.923514758258774,26.298772403417306,7.518236843572351,2.991234418403953,,,100.0,,0.08933552457649388,19.0,19.071628842172856,0.0002208293865935804,,0.8762911568008895,,3.3425538970755584,6.273562119135808,0.0004838171106277534,0.0,,0.9033929451555563
fontina,43.05908051576605,0.0,0.7228896728924227,2.682025453050148,0.0,7.65843986788929,0.8067029683002399,2.4096322429747423,6.422193760623987,0.7752729825223084,0.7124130109664456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9114695875600112,0.0,0.8381329540781712,formaggi e latticini,0.08590862779301256,,0.0003142998577793142,0.0,0.0,0.0,0.5877407340473176,28.18222058087851,,,28.18222058087851,,,7.228896728924228,0.00020953323851954285,100.0,1.487685993488754,,24.5,25.667821718644,0.00047144978666897137,15.432123016964328,0.7186990081220319,1.0476661925977142e-05,,,0.00044001980089103984,0.0,0.004452581318540285,0.8381329540781712
bovino adulto costata,71.92000085178995,0.0,0.0,0.13058100713313822,0.09040223570755722,1.0647374427778962,0.1506703928459287,0.7433072713732483,1.5368380070284726,0.572547492814529,0.11049162142034773,0.0,0.0,0.16071508570232396,0.14062569998953348,0.0,0.1506703928459287,0.07031284999476674,0.0,0.0040178771425580986,0.0,0.0,carni fresche,,4.007832449701704,0.0013058100713313821,0.0,0.0,0.0,0.17276871712999825,6.127262642401099,4.309173235393561,8.367229149377241,6.127262642401099,9.000044799330142,2.882826849785436,1.998893878422654,0.004218770999686004,100.0,1.2154078356238247,0.3143988864051712,21.3,21.395195784121874,0.00012053631427674298,2.039072649848235,0.041183240711220516,0.00010044692856395246,4.098234685409261,4.69087156393658,,0.0,0.0033147486426104308,0.0
uova tacchina,74.95874558707489,0.0,0.0,0.041299584345495806,0.0,2.808371735493715,0.6917680377870548,0.9085908556009078,4.026709473685842,1.2080128421057519,0.08259916869099161,0.0,0.0,0.13422364912286136,0.0,0.0,0.0,0.0,0.0,0.05162448043186976,0.0,1.0324896086373951,uova,,,0.002581224021593488,0.0,0.0,0.0,0.20649792172747905,10.53139400810143,,,10.53139400810143,,,4.718477511472896,0.00010324896086373951,87.0,1.424835659919605,,12.8,13.21586699055866,0.0003097468825912185,3.758262175440118,,0.00015487344129560922,,,0.00023231016194341392,0.0,,1.0324896086373951
ananas sciroppato,82.11338515906651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005993677748836972,0.0,16.582508438448954,frutta,0.0,,0.00019978925829456566,,,0.6992624040309801,0.004994731457364143,0.0,,,0.0,,,0.0,0.00019978925829456566,100.0,0.0,0.07891675702635345,0.5,0.4994731457364143,9.989462914728284e-06,0.0,0.0019978925829456573,6.9926240403098e-05,,,1.997892582945657e-06,0.012986301789146773,,16.582508438448954
orzo perlato,11.72738971279142,0.0,0.0,0.0,0.0,0.27876582104176323,0.0,0.0,0.1345766032615409,0.6728830163077043,0.06728830163077043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013457660326154086,61.616859064748354,67.76893235670451,cereali e derivati,0.0,,0.0006728830163077044,4.6428928125231606,4.239163002738538,8.84360535718697,0.18167841440308016,1.3457660326154086,,,1.3457660326154086,,,0.1345766032615409,0.0029799105007912623,100.0,0.7401713179384748,0.11535137422417788,10.4,9.997119099428751,7.690091614945194e-05,0.27876582104176323,0.0028837843556044477,8.651353066813341e-05,,,0.0,0.0,,0.0
farina frumento tipo00,13.443935899692333,0.0,,,,,,,,,,,,,,,,,0.0,0.016094852837659837,65.04214058513121,73.18424260888855,cereali e derivati,0.0,4.392948068631862,0.0006627292344918756,1.334926029476492,0.7952750813902506,2.082863308403037,0.07195345974483221,0.6627292344918755,3.4651271403432355,6.381135772107487,0.6627292344918755,2.054460626924814,1.439069194896644,,0.000946756049274108,100.0,,0.1192912622085376,11.0,10.414316542015188,2.840268147822324e-05,,0.002840268147822324,9.467560492741079e-05,2.669852058952984,3.891167362516584,0.0,0.0,,1.6094852837659834
melanzane crude,93.0078560033712,0.0,,,,,,,,,,,,,,,,,0.0,0.014046493894791763,0.0,2.608634580461328,verdure e ortaggi,0.0,5.377800519720275,0.00030099629774553774,,,2.608634580461328,0.03310959275200916,0.4013283969940504,3.9229850806168423,6.381121512205402,0.4013283969940504,4.8360071837783085,1.9163430956465903,,0.0006019925954910755,92.0,,0.1846110626172632,1.1,1.103653091733639,5.01660496242563e-05,,0.026086345804613283,5.01660496242563e-05,3.74238730196952,5.468099409043937,,0.011036530917336385,,2.608634580461328
groviera,33.640231453176256,0.0,0.9536638823174576,3.5317003114393763,0.0,8.656333701035384,0.7650270704304878,2.4313189087653857,8.991688033278885,1.3623769747392254,0.4506323839522052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1768841097170384,0.0,1.5719734323914138,formaggi e latticini,,,0.0005239911441304711,0.0,0.0,0.0,0.7178678674587456,30.391486359567327,,,30.391486359567327,,,9.756715103709377,0.00010479822882609426,100.0,1.8130093586914304,0.0838385830608754,30.6,32.06825802078484,0.0004715920297174241,18.486407564923024,0.3479301197026329,1.0479822882609426e-05,,,0.00041919291530437687,0.0,,1.5719734323914138
pollo petto cotto,67.79548845237021,0.0,0.0,0.02017722870606256,0.01008861435303128,0.15132921529546922,0.030265843059093838,0.10088614353031282,0.18159505835456308,0.1109747578833441,0.0,0.0,0.0,0.07062030047121898,0.0,0.0,0.0,0.02017722870606256,0.0,0.00504430717651564,0.0,0.0,carni fresche,0.07566460764773461,3.985002669447357,0.0006053168611818767,0.0,0.0,0.0,0.2219495157666882,0.9079752917728154,5.145193320045953,8.474436056546276,0.9079752917728154,8.999044002903902,2.976141234144228,0.2320381301197195,0.011702792649516286,98.0,0.252215358825782,0.5014041333456547,30.2,30.46761534615447,0.0002017722870606257,0.2925698162379072,0.046407626023943896,0.0002017722870606257,4.529787844511046,5.911928010876332,0.0,0.0,0.0009886842065970657,0.0
merluzzo nasello surgelatofiletti,83.33986733455309,0.0,0.0,0.009933238061329331,0.0,0.07946590449063465,0.009933238061329331,0.019866476122658662,0.059599428367975986,0.0,0.0,0.0,0.019866476122658662,0.009933238061329331,0.029799714183987993,0.0,0.019866476122658662,0.14899857091993995,0.0,0.010926561867462265,0.0,0.0,prodotti della pesca,0.04867286650051373,,0.00029799714183988,0.0,0.0,0.0,0.1589318089812693,0.5959942836797598,,,0.5959942836797598,,,0.10926561867462266,0.0014899857091993998,100.0,0.20859799928791595,0.3079303799012093,15.6,15.495851375673759,4.9666190306646664e-05,0.10926561867462266,0.06754601881703946,5.9599428367976e-05,,,0.0,0.0,0.0018873152316525726,0.0
bovino adulto geretto anteriore posteriore,75.26294615498166,0.0,0.0,0.07024541641131622,0.050175297436654435,0.5619633312905298,0.08028047589864709,0.39136732000590463,0.8028047589864711,0.3010517846199266,0.060210356923985325,0.0,0.0,0.09031553538597796,0.07024541641131622,0.0,0.08028047589864709,0.030105178461992663,0.0,0.005017529743665443,0.0,0.0,carni fresche,,4.024058854419685,0.0014049083282263242,0.0,0.0,0.0,0.17561354102829052,3.2112190359458843,4.395356055450929,8.409379850383285,3.2112190359458843,9.061658717059789,2.8098166564526483,1.0436461866824125,0.004315075579552282,100.0,0.6422438071891767,0.2880062072863965,20.9,20.97327432852155,0.00017059601128462508,1.073751365144405,0.05619633312905297,0.00010035059487330887,4.2046899251916425,4.816828553918826,,0.0,0.004616127364172207,0.0
mozzarella vacca,59.53868967585908,0.0,,,,,,,,,,,,,,,,,0.0,0.3543969623563041,0.0,0.7087939247126078,formaggi e latticini,0.04657788648111425,4.445150470697642,0.00040502509983577614,0.0,0.0,0.0,0.3543969623563041,19.744973616994084,2.6022862664448607,7.584094994424907,19.744973616994084,6.5006528523642055,3.0883163862477923,,0.00040502509983577614,100.0,,0.14682159869046882,18.7,18.93492341732253,0.00027339194238914887,,0.20251254991788809,3.0376882487683202e-05,2.9263063463134817,3.4123364661164133,0.00022175124216008735,0.0,0.002632663148932545,0.7087939247126078
wurstel_di_puro_suino_cotto,61.699044340125646,0.0,0.03069604196026152,0.2967284056158613,0.0,4.573710252078966,0.5832247972449688,2.5580034966884604,8.953012238409611,2.7626437764235368,0.1739442377748153,0.03069604196026152,0.16371222378806144,0.16371222378806144,0.0,0.0,0.0,0.0,0.02046402797350768,0.01739442377748153,0.0,0.3069604196026152,salumi italiani - aggiornamento 2011,0.08594891748873226,,0.0008799532028608303,0.0,0.0,0.0,0.07878650769800458,22.715071050593533,,,,,,9.781805371336672,0.0018622265455891988,100.0,3.1309962799466757,0.22817391190461064,,14.938740420660606,5.11600699337692e-05,7.592154378171348,0.0023533632169533835,0.0002455683356820922,,,0.0,0.0,0.0009413452867813533,0.0
olio%20di%20mandorle%20dolci,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,olii e grassi,0.0,0.0,,0.0,0.0,0.0,0.0,99.95417516293831,0.0,0.0,99.95417516293831,0.0,0.0,,0.0,100.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
agnello coscia,76.85366646156369,0.0,0.009993974832453014,0.07995179865962411,0.0,0.5396746409524626,0.039975899329812055,0.30981321980604337,0.8095119614286941,0.2398553959788723,0.009993974832453014,0.0,0.0,0.08994577349207711,0.0,0.0,0.0,0.0,0.0,0.009993974832453014,0.0,0.0,carni fresche,0.0709572213104164,,0.0019987949664906023,0.0,0.0,0.0,0.21287166393124915,2.4984937081132528,,,2.4984937081132528,,,0.859481835590959,0.005406740384357079,100.0,0.3497891191358554,0.3377963493369118,20.0,19.987949664906022,0.00019987949664906029,1.0093914580777543,0.06795902886068049,0.00015990359731924818,,,,0.0,0.0033080056695419468,0.0
miele,18.18588888179415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005051635800498375,0.0,81.12927095600391,dolci,0.0,,0.0005051635800498375,0.0,0.0,0.0,0.00606196296059805,0.0,,,0.0,,,0.0,0.0003030981480299025,100.0,0.0,0.05152668516508343,0.6,0.6061962960598051,4.0413086403987e-05,0.0,0.011113598761096423,,,,0.0,0.001010327160099675,,81.12927095600391
fagioli cannellini bolliti,68.69197300098179,0.0,,,,,,,,,,,,,,,,,0.0,0.04658762959662546,12.885940101194274,14.769269808291902,legumi,0.0,5.828409830386334,0.0016850844747715592,6.72051337585363,1.040787469711845,7.731564060716566,0.14174534111313705,0.3964904646521316,5.194025086942924,8.455159158706705,0.3964904646521316,6.730425637469933,1.020962946479239,,0.0005947356969781974,100.0,,0.28646436071116504,8.0,7.929809293042631,9.91226161630329e-06,,0.001982452323260658,9.912261616303291e-05,3.875694291974586,5.897795661700457,,0.0,0.0015264882889107069,0.5947356969781974
bovino adulto lombata,72.38148997667533,0.0,0.0,0.11012398198387673,0.0800901687155467,0.9010143980499004,0.13014652416276334,0.6307100786349303,1.311476512717077,0.4905522833827236,0.10011271089443337,0.0,0.0,0.14015779525220673,0.12013525307332006,0.0,0.12013525307332006,0.06006762653666003,0.0,0.004004508435777335,0.0,0.0,carni fresche,,4.094609875582325,0.001401577952522067,0.0,0.0,0.0,0.1782006253920914,5.205860966510536,4.394948008265625,8.539614239295167,5.205860966510536,9.18033558901954,2.943313700296341,1.691904814115924,0.0047052974120383685,100.0,1.031160922212664,0.33337532727846314,21.8,21.824570974986475,0.00015016906634165005,1.7319498984736972,0.04404959279355068,0.0001001127108944334,4.1847113153873154,4.785387580753916,,0.0,0.004004508435777335,0.0
farina frumento integrale,12.875087819628858,0.0,,,,,,,,,,,,,,,,,0.0,0.02690316857832896,57.36139871879424,65.14410105752512,cereali e derivati,0.0,4.775312422653389,0.0028824823476781025,6.254986694461483,1.8447887025139853,8.070950573498688,0.28824823476781025,1.8255721535294651,3.9586090908112608,6.591276301690595,1.8255721535294651,2.8056161517400198,1.6430149381765184,,0.004804137246130171,100.0,,0.32379885038917355,11.9,11.433846645789805,0.00015373239187616548,,0.0028824823476781025,0.00038433097969041365,2.9593485436161853,4.448631089916538,0.0,0.0,,2.017737643374672
maiale,69.99333172724116,0.0,0.23129980312163026,0.3218084217344421,0.0,1.91073750404825,0.15084769768801973,1.1363859892497483,2.222489412603491,1.458194410984191,0.010056513179201315,0.0,0.1307346713296171,0.0,0.0,0.0,0.0,0.0,0.0,0.008045210543361053,0.0,0.0,carni fresche,0.06235038171104816,3.942153166246916,0.0008045210543361054,0.0,0.0,0.0,0.16090421086722104,8.045210543361053,5.3802345508727045,8.175945214690671,8.045210543361053,8.85978811087636,2.7856541506387646,2.504071781621128,0.003016953953760395,74.0,1.4783074373425935,0.2916388821968381,21.3,21.420373071698805,0.000703955922544092,3.6806838235876818,0.056316473803527375,0.0008045210543361054,4.444978825206982,5.752325538503152,,0.0,0.0016090421086722108,0.0
patate crude,77.12056527154057,0.0,,,,,,,,,,,,,,,,,0.0,0.0098242758307695,15.620598570923502,17.5854537370774,verdure e ortaggi,0.0,4.352154193030889,0.0005894565498461697,0.8350634456154074,0.6975235839846343,1.5718841329231203,0.053051089486155285,0.98242758307695,4.30303281387704,5.707904257677077,0.98242758307695,5.383703155261687,1.591532684584659,,0.002456068957692375,83.0,,0.5599837223538615,2.1,2.0630979244615952,3.9297103323078005e-05,,0.00687699308153865,9.824275830769498e-05,3.8805889531539526,5.4230002585847625,2.9472827492308496e-06,0.014736413746154246,0.0012182102030154178,0.3929710332307801
bovino adulto fesa,75.62998444466214,0.0,0.0,0.04022871513013944,0.030171536347604583,0.31177254225858064,0.050285893912674295,0.22125793321576687,0.4525730452140687,0.17097203930309265,0.030171536347604583,0.0,0.0,0.050285893912674295,0.04022871513013944,0.0,0.04022871513013944,0.02011435756506972,0.0,0.004022871513013944,0.0,0.0,carni fresche,,4.113386122056757,0.001810292180856275,0.0,0.0,0.0,0.215223625946246,1.8102921808562749,4.415101485532803,8.578773501502235,1.8102921808562749,9.222432943584462,2.9568105620652485,0.5933735481695567,0.0063360226329969615,100.0,0.3620584361712549,0.3439555143626922,21.8,21.924649745925993,0.0002614866483459064,0.6034307269520915,0.041234433008392926,0.00015085768173802287,4.203900731099572,4.807331458051665,,0.0,0.0039222997251885956,0.0
pollo cotto1,61.9636585154614,0.0,0.0,0.12070842567947025,0.020118070946578373,1.8910986689783669,0.4023614189315675,1.015962582802208,2.4141685135894044,1.3177336470008836,0.07041324831302431,0.0,0.060354212839735126,0.6236601993439296,0.05029517736644594,0.0,0.0,0.16094456757262698,0.0,0.020118070946578373,0.0,0.0,carni fresche,0.11970252213214133,4.083968402155409,0.0011064939020618107,0.0,0.0,0.0,,10.26021618275497,4.969163523804858,8.01705127221148,10.26021618275497,9.0229548195404,3.0680058193532016,2.9271793227271536,,73.0,2.675703435894924,0.36816069832238413,27.1,27.259986132613694,,3.0579467838799133,0.09354902990158943,,4.627156317713027,5.4017020491562935,,0.0,0.0018709805980317888,0.0
fagioli cannellini,9.970640452124675,0.0,,,,,,,,,,,,,,,,,0.0,0.13161245396804572,38.5863785497225,45.366414057167276,legumi,0.0,5.852765945397184,0.008774163597869714,15.205226689490127,2.2932473039886747,17.54832719573943,0.4586494607977351,1.5953024723399485,5.304380720530327,8.445132462949601,1.5953024723399485,6.979448316487273,1.0568878879252157,,0.0029911921356374025,100.0,,1.4068573677947918,23.4,23.33129865797174,5.982384271274805e-05,,0.004985320226062339,0.00029911921356374024,3.908491057232873,5.872707226301433,,,0.0035894305627648827,2.8914857311161555
