name,acido aspartico | g,acido fitico | g,acido glutamico | g,acqua | g,alanina | g,alcol | g,amido | g,arginina | g,c12:0 | g,c14:0 | g,c14:1 | g,c16:0 | g,c16:1 | g,c18:0 | g,c18:1 | g,c18:2 | g,c18:3 | g,c20:0 | g,c20:1 | g,c20:4 | g,c20:5 | g,c22:0 | g,c22:1 | g,c22:6 | g,calcio | g,carboidrati disponibili | g,categoria,cistina | g,codice alimento,colesterolo | g,energia | kcal,fenilalanina | g,ferro | g,fibra insolubile | g,fibra solubile | g,fibra totale | g,fosforo | g,glicina | g,isoleucina | g,istidina | g,leucina | g,lipidi | g,lisina | g,metionina | g,monoinsaturi totali | %,niacina | g,nome scientifico,parte edibile | %,polinsaturi totali | %,potassio | g,prolina | g,proteine | g,rapporto polinsaturi/saturi,riboflavina | g,saturi totali | %,serina | g,sodio | g,tiamina | g,tirosina | g,treonina | g,triptofano | g,valina | g,vitamina a retinolo eq. | g,vitamina c | g,zuccheri solubili | g
cefalo muggine,1.5304177957104952,0.0,2.198236470202348,75.64489306744132,0.993483336744052,0.0,0.0,0.9769939867565991,0.0,0.2885636247804301,0.0,0.8244674993726574,0.6595739994981259,0.7214090619510751,0.8450791868569738,0.4019279059441705,0.0,0.0,0.11336428116374038,0.4019279059441705,0.7832441244040246,0.0,0.0,0.5359038745922273,0.02679519372961137,0.7214090619510751,Prodotti della pesca,0.06492681557559676,120510,0.05462097183343855,130.8842155254093,0.6843080244793056,0.0018550518735884797,0.0,0.0,0.0,0.2267285623274808,0.7492348400549023,0.7811829556555928,0.993483336744052,1.351096114596942,7.007973744667589,1.4005641645593017,0.4884969933782995,1.57,0.007523265931775498,Mugil cephalus,55.0,2.06,,0.618350624529493,16.28323311260998,1.236701249058986,0.00010305843742158217,1.78,0.6028918589162556,,6.183506245294929e-05,0.618350624529493,0.7657241900423555,0.16283233112609982,0.9769939867565991,1.7519934361668968e-05,5.152921871079108e-05,0.7214090619510751
castagne,0.5431397010992816,0.0488434983002951,0.5089492522890751,54.50934410312933,0.12992370547878498,0.0,24.71481013994932,0.15043797476490892,,,,,,,,,,,,,,,,,0.029306098980177064,35.85112775241661,Frutta,0.07131150751843084,8520,0.0,161.18354439097382,0.12308561571674365,0.0008791829694053119,4.2298469528055564,0.3614418874221837,4.591288840227738,0.07912646724647808,0.13285431537680267,0.1055019563286374,0.07912646724647808,0.16704476418700925,1.6606789422100334,0.17095224405103288,0.034190448810206574,,0.0010843256622665514,Castanea vulgaris,85.0,,0.3858636365723313,0.0957332566685784,2.832922901417116,,0.0002735235904816526,,0.12015500581872594,0.008791829694053118,7.814959728047215e-05,0.09084890683854888,0.10647882629464332,0.025398619116153456,0.1406692751048499,0.0,,8.694142697452529
rape crude,,,,92.56541016149937,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03968506330610905,3.7700810140803593,Verdure e Ortaggi,,5660,0.0,17.85827848774907,,0.0005952759495916356,2.3017336717543246,0.2877167089692906,2.579529114897088,0.028771670896929055,,,,,0.0,,,0.0,0.0008929139243874537,Brassica rapa cv. rapifera,69.0,0.0,,,0.992126582652726,,6.944886078569083e-05,0.0,,,1.9842531653054525e-05,,,,,0.0,0.0228189114010127,3.7700810140803593
"carne bovina in gelatina, in scatola",1.1930828407678131,0.0,1.9861021587590149,84.48041902287834,0.7351421078433164,0.0,0.0,0.8326195144081759,0.0,0.030461689551518636,0.0,0.335078585066705,0.05076948258586439,0.25384741292932195,0.5178487223758168,0.11169286168890163,0.05076948258586439,0.0,0.010153896517172878,0.010153896517172878,0.04061558606869151,0.0,0.010153896517172878,0.02030779303434576,0.008123117213738302,0.0,Carni Trasformate e Conservate,0.15129305810587587,113010,0.02944629989980135,68.03110666505829,0.5706489842651158,0.0012184675820607453,0.0,0.0,0.0,0.10153896517172878,0.6528955460542161,0.5980645048614824,0.39498657451802494,1.0468667309205235,1.827701373091118,1.0874823169892152,0.36350949531478893,0.59,0.004772331363071253,Bos taurus,100.0,0.25,0.0751388342270793,0.581818270434006,12.793909611637828,0.4061558606869151,0.00018277013730911182,0.65,0.5584643084445083,0.6660956115265408,0.00015230844775759316,0.4731715777002562,0.5716643739168331,0.12793909611637827,0.6904649631677557,,0.0,0.0
"bovino adulto o vitellone - pancia, biancostato, punta di petto - [tessuto muscolare privato del grasso visibile]",1.89960282216238,0.0,3.298410405872212,69.38729207475079,1.2439431927024165,0.0,0.0,1.264055451274808,0.0,0.22123484429630685,0.3217961371582645,1.6693174615084971,0.22123484429630685,1.1665109971987089,2.2626290893940477,1.1363426093401214,0.20112258572391534,0.0,0.0,0.3419083957306561,0.13072968072054494,0.0,0.2413471028686984,0.13072968072054494,0.006033677571717459,0.0,Carni Fresche,0.2242516830821656,101250,,171.9598107939476,0.7783444067515524,0.0011061742214815344,0.0,0.0,0.0,0.1689429720080889,1.2047242884862526,0.8517541505407813,0.693872920747508,1.630098557292334,10.25725187191968,1.7568057862984006,0.5450422073118105,3.31,0.004726380764512011,Bos taurus,100.0,2.27,0.2886109105138185,0.9271751201872496,19.810574693805663,0.7039290500337035,0.00011061742214815344,3.21,0.7803556326087915,0.057319936931315874,7.039290500337038e-05,0.6476147260310073,0.8145464721818572,0.1800047142229042,0.9332087977589671,5.0280646430978826e-08,0.0,0.0
sgombro o maccarello fresco,2.0670569213750793,0.0,2.7678224436727192,70.27792163272309,1.3491749998259164,0.0,0.0,1.3310517535595978,0.0,0.50342350739773,0.0,1.7720507460400092,0.5940397387293214,0.3523964551784109,1.8525985072236464,0.1610955223672736,0.15102705221931895,0.0,0.7148613805047765,0.1610955223672736,0.7349983208006857,0.0,0.9967785446475051,1.2686272386422794,0.038260186562227474,0.50342350739773,Prodotti della pesca,,123000,0.0956504664055687,171.1639925152282,0.7360051678154812,0.001208216417754552,0.0,0.0,0.0,0.26580761190600144,1.0511482834464605,0.9635525931592552,0.7883612125848452,1.6472017162053727,11.176001864229603,1.3844146453437574,0.4732180969538662,4.13,0.007652037312445495,Scomber scombrus,80.0,2.46,0.3624649253263656,0.2627870708616151,17.116399251522818,0.906162313315914,0.000251711753698865,2.61,0.7883612125848452,0.1308901119234098,0.000100684701479546,0.6131698320104351,0.9987922386770962,,1.366291399077439,4.5308115665795695e-05,5.0342350739773e-05,0.50342350739773
prosciutto crudo di parma,,0.0,,51.718373600387686,,0.0,0.0,,0.010221022450669505,0.21464147146405954,0.0,4.016861823113115,0.5417141898854837,1.9930993778805528,7.8395242196635095,1.6149215472057814,0.0,0.030663067352008508,0.19419942656272055,0.010221022450669505,0.0,0.051105112253347525,0.0,0.0,0.016353635921071204,0.0,Carni Trasformate e Conservate,,110510,0.07359136164482043,273.9234016779427,,0.0007154715715468652,0.0,0.0,0.0,0.26676868596247405,,,,,18.806681309231887,,,8.4,0.005621562347868226,,100.0,1.6,0.3812441374099724,,26.063607249207234,0.30663067352008505,0.00020442044901339008,6.15,,2.6349795877825977,0.001809120973768502,,,,,5.1105112253347524e-08,0.0,0.0
uva,0.08551245537776839,,0.14557477522643905,81.74583531946192,0.029522157213753376,0.0,0.0,0.05191827647935938,,,,,,,,,,,,,,,,,0.027486146371425556,15.880884570156988,Frutta,0.011198059632803,7380,0.0,62.098330690998466,0.01425207589629473,0.00040720216846556383,,,1.527008131745864,0.004072021684655638,0.021378113844442097,0.006108032526983456,0.025450135529097737,0.01425207589629473,0.10180054211639096,0.01527008131745864,0.02341412468676992,,0.00040720216846556383,Vitis vinifera,94.0,,0.1954570408634706,0.02341412468676992,0.5090027105819547,,3.054016263491729e-05,,0.03359417889840901,0.0010180054211639095,3.054016263491729e-05,0.012216065053966912,0.01934210300211428,0.003054016263491728,0.01934210300211428,4.072021684655638e-06,0.006108032526983456,15.880884570156988
pappa reale,1.5728950385406708,0.0,0.9895697262341968,68.74905466469157,0.36457832019154623,0.0,0.0,0.5729087888724298,,,,,,,,,,,,,,,,,,14.583132807661848,Prodotti Vari,0.2395800389830161,507100,0.0,153.12289448044942,0.4895766014000764,,0.0,0.0,0.0,,0.35416179675750203,0.5208261717022089,0.2812461327191928,0.8020723044214016,6.249914060426506,0.8645714450256667,0.4062444139277229,,0.0004062444139277229,,100.0,,,0.5312426951362531,10.416523434044176,,0.0007812392575533133,,0.5937418357405182,,0.00013541480464257432,0.4374939842298554,0.4374939842298554,0.1874974218127952,0.6354079294766948,5.2082617170220883e-08,5.2082617170220895e-05,14.583132807661848
"pollo, sovracoscio senza pelle crudo",1.840387498537687,0.0,2.8092767162621097,74.39864355790647,1.178731545708262,0.0,0.0,1.2500176954061213,,,,,,,,,,,,,,,,,0.008032242219477084,0.0,Carni Fresche,0.2238987518679237,106610,0.07329421025272838,132.53199662137186,0.7700912227923654,0.0008032242219477082,0.0,0.0,0.0,,0.9558368241177729,0.8996111285814333,0.5572368039762227,1.515081688648865,6.3253907478382025,1.6958071385870994,0.5843456214669578,,,Gallus gallus,83.0,,0.32430177961138723,0.7771194347344078,18.77536618802768,,,,0.8714982808132635,0.06727002858812058,,0.6475995289453399,0.9146715827429528,0.1937778435448846,0.9839496718859426,5.0201513871731755e-08,0.0,0.0
pinoli,2.9525287094416397,,7.0567530147647695,4.502082783900372,1.5380371184999182,0.0,0.10469959962559004,6.521738060678005,,,,,,,,,,,,,,,,,0.041879839850236016,4.187983985023602,Frutta,0.9862702284730585,8590,0.0,622.9626177722607,1.0930638200911602,0.0020939919925118014,3.947174905884745,0.7957169571544844,4.711481983151551,0.4879001342552497,1.5725879863763623,1.0375730322895973,0.6721714295962881,2.220678508058765,52.66389861167179,0.7894349811769491,0.7653540732630633,,0.0028268891898909315,Pinus pinea,29.0,,,1.7966451295751251,33.39917228056322,,0.0002617489990639751,,1.8071150895376844,,0.00040832843853980116,1.3003690273498285,0.8417847809897441,0.31409879887677017,1.6689116180319057,9.422963966303104e-06,0.0,4.083284385398011
finocchi crudi,,,,94.94515566940308,,0.0,0.0,,0.0,0.05093624231191152,0.0,0.05093624231191152,0.05093624231191152,0.05093624231191152,0.05093624231191152,0.05093624231191152,0.05093624231191152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04584261808072036,1.0187248462382303,Verdure e Ortaggi,,5320,0.0,9.168523616144071,,0.00040748993849529214,2.006887947089314,0.2546812115595576,2.2411946617241068,0.03973026900329098,,,,,0.05093624231191152,,,0.05,0.0005093624231191152,Foeniculum vulgare,59.0,0.05,0.4013775894178628,,1.2224698154858764,1.0187248462382303,4.0748993849529214e-05,0.05,,0.004074899384952922,2.0374496924764607e-05,,,,,2.037449692476461e-06,0.012224698154858764,1.0187248462382303
"pollo intero con pelle, cotto [in forno senza aggiunta di grassi e di sale e scolato dal grasso prodotto con la cottura]",2.6353304463075635,0.0,3.8851783590817184,61.88957510199996,1.6557470741574014,0.0,0.0,1.8727624673722063,0.0,0.12056410734155835,0.020094017890259733,1.8888376816844143,0.40188035780519454,1.0147479034581162,2.411282146831167,1.3161581718120123,0.07032906261590904,0.0,0.060282053670779184,0.6229145545980516,0.05023504472564932,0.0,0.0,0.16075214312207786,0.020094017890259733,0.0,Carni Fresche,0.3215042862441557,106203,0.11955940644704538,200.94017890259727,1.1051709839642851,0.001105170983964285,0.0,0.0,0.0,,1.5000184355078887,1.345294497752889,0.8961931979055839,2.1701539321480507,10.247949124032461,2.4424278745610697,0.8308876397622398,2.91,,Gallus gallus,73.0,2.66,0.367720527391753,1.178514149263733,27.227394241301926,0.9042308050616876,,3.04,1.1976034662594797,0.09343718318970773,,0.9172919166903566,1.2528620154576942,0.30542907193194785,1.4618398015163954,5.023504472564932e-08,0.0,0.0
"carne bovina pressata, in scatola",1.5840101229488217,0.0,2.4996701682147213,73.68201926749033,1.01274453667244,0.0,0.0,1.1343556364343177,0.0,0.2146078231091952,0.020438840296113828,1.9212509878347,0.32702144473782124,1.1139167961382035,2.6366103981986844,0.4394350663664473,0.10219420148056917,0.0,0.030658260444170738,0.051097100740284576,0.12263304177668295,0.0,0.0,0.061316520888341476,0.004087768059222766,0.0,Carni Trasformate e Conservate,0.18394956266502446,113020,0.045987390666256116,144.09382408760246,0.7102497002899556,0.0018394956266502445,0.0,0.0,0.0,,1.1108509700937863,0.7521493228969889,0.5814850064244385,1.3407879234250673,8.482118722887241,1.3336343293214272,0.4598739066625611,3.15,0.004946199351659546,Bos taurus,100.0,0.78,0.1880373307242472,0.920769755339928,16.862043244293908,0.2043884029611383,0.0002963631842936505,3.26,0.7368201926749035,0.7122935843195671,0.00014307188207279682,0.5886386005280784,0.7501054388673775,0.17066431647255048,0.920769755339928,,0.0,
bovino adulto o vitellone - scamone - [tessuto muscolare privato del grasso visibile],2.0866980197634337,0.0,3.667803985605381,74.1803053268504,1.3227815963432945,0.0,0.0,1.2906166943045516,0.0,0.0804122550968568,0.060309191322642584,0.6432980407748544,0.09046378698396387,0.4523189349198195,0.9347924655009604,0.35180361604874844,0.0703607232097497,0.0,0.0,0.100515318871071,0.0804122550968568,0.0,0.09046378698396387,0.0402061275484284,0.00402061275484284,0.0,Carni Fresche,0.23420069296959545,101210,,119.61322945657447,0.8774987337444498,0.0013066991453239232,0.0,0.0,0.0,0.18092757396792775,1.0694829927881957,0.928761546368696,0.8302565338750465,1.8494818672277065,3.719066798229627,1.9570332584197525,0.6171640578683759,1.2,0.004824735305811408,Bos taurus,100.0,0.74,0.3387366245955093,0.8845348060654248,21.51027823840919,0.603091913226426,0.000201030637742142,1.23,0.8795090401218711,0.0402061275484284,7.036072320974969e-05,0.7619061170427182,0.8774987337444498,0.2412367652905704,1.039328397126874,5.0257659435535494e-08,0.0,0.0
"olii vegetali [oliva, soia, mais ecc.]",0.0,0.0,0.0,0.05002488735644739,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.002488735644739e-05,0.0,Olii e Grassi,0.0,9799,0.0,899.4474746689241,0.0,5.002488735644739e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94972493818187,0.0,0.0,,0.0,,100.0,,5.002488735644739e-05,0.0,0.0,,0.0,,0.0,5.002488735644739e-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
cioccolato al latte con nocciole,,,,1.113164055487383,,0.0,0.0505983661585174,,0.1113164055487383,0.2833508504876975,0.04047869292681392,7.782028715179978,0.1113164055487383,8.783876365118621,15.918245993469574,1.710224776157888,0.07083771262192437,0.2833508504876975,0.04047869292681392,,0.0,0.04047869292681392,0.0,0.0,0.04250262757315462,49.18161190607891,Dolci,,203030,0.009107705908533131,549.498256481499,,0.001922737914023661,,,4.8574431512176695,0.1639387063535964,,,,,37.34159422498584,,,15.94,0.002023934646340696,,100.0,1.76,,,7.286164726826508,0.1011967323170348,0.00026311150402429047,17.46,,,0.00026311150402429047,,,,,,0.0,49.18161190607891
olio di vinacciolo,0.0,0.0,0.0,0.05001545477552564,0.0,0.0,0.0,0.0,0.0,0.10003090955105128,0.0,6.301947301716229,0.3901205472491,2.8308747402947514,16.0049455281682,67.72092576606171,0.29008963769804863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olii e Grassi,0.0,9710,0.0,899.2778768639508,0.0,0.00010003090955105129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9308786415002,0.0,0.0,16.39,0.0,,100.0,67.99,5.001545477552564e-05,0.0,0.0,7.402287306777795,0.0,9.23,0.0,5.001545477552564e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burro,,0.0,,14.140111253593064,,0.0,0.0,,2.3967989997225128,8.333640036692081,1.1432430375245457,20.919341897159672,1.9054050625409096,9.426740835728713,20.738829838603166,1.5744662885206464,1.1833568283148803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025071119243959338,1.1031292467342109,Olii e Grassi,,190010,0.2507111924395934,760.1563354768471,,0.0,0.0,0.0,0.0,0.016045516316133976,,,,,83.63725379784836,,,23.72,,,100.0,2.75,0.0150426715463756,,0.8022758158066988,0.10028447697583737,,48.78,,0.0070199133883086145,,,,,,0.0009326456358752873,0.0,1.1031292467342109
margarina -100% vegetale,,0.0,,13.150776945372936,,0.0,0.0,,0.7688146521910333,0.8193945635193908,0.0,19.54407773727732,0.5968429536746178,5.594138192916335,32.421723161477125,16.812762525546017,1.031830191098492,0.0,1.2139178718805788,0.0,0.0,0.0,2.9639828038417466,0.0,0.020231964531342975,0.4046392906268596,Olii e Grassi,,9100,0.0,768.8146521910334,,,0.0,0.0,0.0,0.016185571625074384,,,,,84.9742510316405,,,36.78,0.0,,100.0,17.64,0.005057991132835745,,0.6069589359402894,0.7081187585970042,0.0,26.43,,0.8092785812537192,0.0,,,,,7.586986699253617e-05,0.0,0.4046392906268596
salame ungherese,2.3516614740646204,0.0,3.7455441189288767,37.11521835437367,1.6536891733448713,0.0,0.0,1.5237859091045631,0.0,0.5361087095631752,0.0,6.340516468872168,0.8969511102306971,2.8351902909591,14.423386243824654,4.93838599770694,0.2783641376578025,0.3196032691626621,0.5361087095631752,0.4020815321723814,0.05154891438107453,0.0,0.0,0.05154891438107453,0.04639402294296708,0.7216848013350435,Carni Trasformate e Conservate,0.2670233764939661,110670,0.09691195903642012,417.54620648670374,1.012420678444304,0.001443369602670087,0.0,0.0,0.0,,1.3763560139746898,1.2217092708314663,0.9206636108459912,2.079483206132547,35.05326177913069,2.1867049480451817,0.6505472994891607,15.38,,,100.0,5.45,0.4330108808010261,1.1423239426846117,24.949674560440073,0.6185869725728944,0.0002577445719053727,9.74,0.987677199541388,1.550591344582722,0.00017526630889565345,0.8629288267391877,1.0598456796748923,0.2371250061529429,1.4052234060280917,5.154891438107453e-08,0.0,0.7216848013350435
salame felino,3.1826190827393868,0.0,5.127034455869509,36.503157938229535,2.032562203378689,0.0,0.0,1.9848592128912304,0.0,0.4044383976110658,0.0,6.325831347250004,0.642953350048361,3.0177326590979527,11.676862454104107,3.6192051478528713,0.3836979669643445,0.031110645970081983,0.0,0.487400120197951,0.0,0.0,0.0,0.0,0.014518301452704925,0.5185107661680329,Carni Trasformate e Conservate,0.3287358257505329,110630,0.09851704557192628,388.8830746260248,1.2547960541266399,0.0019703409114385255,0.0,0.0,0.0,,1.8044174662647552,1.6499012579466812,0.9571708743461892,2.737736845367215,28.932900752176245,2.719070457785165,0.8659129795006151,11.88,,,100.0,4.33,0.5039924647153281,1.3688684226836074,31.629156736250014,0.5185107661680329,0.0002696255984073772,9.51,1.271388398644017,1.7598255403743042,0.0003525873209942625,1.0681321783061482,1.3056101092111074,0.31318050276549203,1.741159152792255,5.18510766168033e-08,0.0,0.5185107661680329
piselli freschi crudi,0.5006453460393744,,0.9131203578572396,80.46809812859581,0.3496409805335712,0.0,2.330939870223808,0.9465642777343636,,,,,,,,,,,,,,,,,0.045605345286987536,6.587438763675978,Legumi,0.057766770696850885,4700,0.0,52.699510109407825,0.2087711362026541,0.0017228685997306404,5.8780222814339504,0.4560534528698755,6.384748340178256,0.09830485539639536,0.2107980404376313,0.20370387561521106,0.08614342998653203,0.3466006241811054,0.6080712704931672,0.35268133688603703,0.038511180464567266,,0.002634975505470392,Pisum sativum,31.0,,0.19559625867530211,0.2270132743174491,5.573986646187366,,8.107616939908898e-05,,0.2685648111344822,0.001013452117488612,0.00020269042349772243,0.1408698443309171,0.3141701564214697,0.054726414344385056,0.22904017855242634,6.486093551927117e-05,0.03243046775963559,4.053808469954449
"soia, salsa",,,,74.3549379158267,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020898577224862533,9.129378471913633,Prodotti Vari,,509020,0.0,72.59505772846984,,0.0029697978161646755,0.0,0.0,0.0,0.2309842745905859,,,,,0.0,,,0.0,0.0037397453981332955,,100.0,0.0,0.3959730421552901,,9.569348518752845,,0.00014299026522274363,0.0,,6.29157166980072,5.4996255854901406e-05,,,,,0.0,0.0,9.129378471913633
mora di rovo,,,,86.71987008914556,,0.0,0.0,,0.0,0.051011688287732684,0.0,0.051011688287732684,0.051011688287732684,0.051011688287732684,0.051011688287732684,0.051011688287732684,0.051011688287732684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036728415567167536,8.263893502612696,Frutta,,7750,0.0,36.72841556716754,,0.0016323740252074464,,,3.264748050414892,0.048971220756223385,,,,,0.051011688287732684,,,0.05,7.141636360282578e-05,Rubus fruticosus,100.0,0.05,0.26526077909621,,1.3263038954810502,1.020233765754654,5.10116882877327e-05,0.05,,0.0020404675315093077,3.060701297263962e-05,,,,,2.040467531509308e-06,0.019384441549338424,8.263893502612696
muesli,,,,7.1898164958729875,,0.0,40.22410850393807,,0.0,0.1651714600403254,0.0,0.0291479047129986,0.0097159682376662,0.038863872950664805,2.0986491393358992,2.234672694663226,0.1263075870896606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1068756506143282,70.14929067594997,Cereali e Derivati,,3040,0.0,353.6612438510497,,0.0054409422130930725,,,6.218219672106367,0.27204711065465365,,,,,5.82958094259972,,,2.18,0.006315379354483031,,100.0,3.42,0.4275026024573128,,9.424489190536212,13.893834579862665,0.0006801177766366341,0.24,,0.3692067930313156,0.00048579841188330997,,,,,4.8579841188330994e-08,4.857984118833101e-05,25.45583678268544
salame milano,2.7801744687280787,0.0,4.283360516538896,36.500071612369375,1.778735884208423,0.0,0.0,1.6491863342602953,0.0,0.4523952537871134,0.0,5.942828561112535,0.9150722178875702,3.495781506536785,12.697912236979208,4.390290303797668,0.8019734044407919,0.07197197219340441,0.0,0.4523952537871134,0.07197197219340441,0.0,0.0,0.0,0.03290147300269916,1.5422565470015228,Carni Trasformate e Conservate,0.32901473002699155,110640,0.09253539282009136,403.0430442830647,1.1114528848724308,0.001542256547001523,0.0,0.0,0.0,0.3660288871550281,1.5638481386595442,1.2543686582279052,0.8451565877568346,2.3493708065989867,31.976119074498246,2.3761032534136795,0.7217760639967128,13.24,0.0025704275783358715,,100.0,5.57,0.4647333061631256,1.1988474225358503,27.45216653662711,0.6169026188006091,0.00021591591658021319,9.88,1.1279036213737803,1.53917203390752,0.0002467610475202437,0.9274102702635824,1.1032275166217558,0.28788788877361765,1.456918351400772,5.140855156671743e-08,0.0,1.5422565470015228
"uova di gallina, intero",1.219174243140462,0.0,1.5206904538096084,77.74882890498728,0.7250506871943689,0.0,0.0,0.7734546273686802,0.0,0.03025246260894446,0.0,1.9159892985664828,0.23193554666857424,1.22018265856076,2.3697762377006497,1.068920345516038,0.04033661681192596,0.0,0.0,0.16134646724770382,0.0,0.0,0.0,0.0,0.04840394017431115,0.05042077101490745,Uova,0.3257181807563021,181100,0.3741221209306133,129.07717379816305,0.6675710082373746,0.0015126231304472234,0.0,0.0,0.0,0.2117672382626113,0.41950081484403,0.6625289311358838,0.30050779524884835,1.049760452530373,8.773214156593895,0.887405569862371,0.4406775386702911,2.58,0.0001008415420298149,,87.0,1.26,0.13411925089965382,0.5001740484678819,12.504351211697044,0.4033661681192596,0.00030252462608944464,3.17,0.8490857838910414,0.13815291258084642,9.07573878268334e-05,0.5072329564099689,0.6282428068457467,0.19865783779873533,0.8299258909053766,0.0002268934695670835,0.0,0.05042077101490745
liquori da dessert,4.992503755610951e-05,0.0,4.992503755610951e-05,40.73883064578535,4.992503755610951e-05,28.157721181645762,0.0,4.992503755610951e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,31.053373359900107,Bevande Alcooliche,4.992503755610951e-05,407010,0.0,313.5292358523677,4.992503755610951e-05,4.992503755610951e-05,0.0,0.0,0.0,,4.992503755610951e-05,4.992503755610951e-05,4.992503755610951e-05,4.992503755610951e-05,0.0,4.992503755610951e-05,4.992503755610951e-05,0.0,,,100.0,0.0,4.992503755610951e-05,4.992503755610951e-05,0.049925037556109504,,,0.0,4.992503755610951e-05,4.992503755610951e-05,0.0,4.992503755610951e-05,4.992503755610951e-05,4.992503755610951e-05,4.992503755610951e-05,0.0,0.0,31.053373359900107
birra chiara,,0.0,,93.42905931526192,,2.7978755730773623,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000999241276099058,3.497344466346703,Bevande Alcooliche,,404010,0.0,33.97420338736797,,0.0,0.0,0.0,0.0,0.027978755730773627,,,,,0.0,,,0.0,0.0008993171484891524,,100.0,0.0,0.03497344466346703,,0.1998482552198116,,2.997723828297174e-05,0.0,,0.00999241276099058,0.0,,,,,0.0,0.000999241276099058,3.497344466346703
farina di mais,0.5127717798031728,,1.519803722810126,11.569760374620323,0.6016275394802569,0.0,66.73437784081003,0.3748602361376985,0.0,0.0,0.0,0.24065101579210274,0.0,0.03702323319878504,0.6108833477799531,1.28655735365778,0.01851161659939252,0.00925580829969626,0.0,0.0,0.0,0.0,0.0,0.0,0.0055534849798177565,74.78693106154576,Cereali e Derivati,0.14068828615538315,260,0.0,335.06026044900466,0.40818114601660505,0.001666045493945327,2.554603090716167,0.32395329048936905,2.8693005729058405,0.09163250216699297,0.30544167388997656,0.3239532904893691,0.2323207883223761,0.9514970932087756,2.4990682409179903,0.2387998541321635,0.143465028645292,0.66,0.0017586035769422892,Zea mays,100.0,1.41,0.12032550789605136,0.7339855981659135,8.052553220735744,4.165113734863317,9.255808299696259e-05,0.31,0.3998509185468784,0.000925580829969626,0.00032395329048936914,0.2961858655902803,0.3091439972098551,0.05646043062814717,0.43687415174566346,6.201391560796494e-05,0.0,1.3883712449544392
taleggio,1.2496935741318531,0.0,4.166649017045239,51.99528284339758,0.5420357670933338,0.0,0.0,0.6695145493541734,,,,,,,,,,,,,,,,,0.4346323836137288,0.9033929451555563,Formaggi e latticini,0.08833175463743217,167600,,316.18753080444475,0.9043967150946179,0.00010037699390617294,0.0,0.0,0.0,0.3292365400122472,0.3754099572090868,0.9586002918039516,0.5370169173980253,1.6963711970143225,26.29877240341731,1.4293683932239023,0.5681337855089388,,,,100.0,,0.08933552457649391,1.7485672338455325,19.071628842172856,,0.00022082938659358047,,0.8973703255211859,0.8762911568008896,,0.9907209298539268,0.6343826014870129,0.229863316045136,1.191474917666273,0.00048381711062775353,0.0,0.9033929451555563
"merendine, tipo briosche",,,,10.984490288544093,,0.0,38.20269631325511,,0.0,0.0,0.0,2.576008784481578,0.0,0.0,4.393796115417636,1.2831439983078052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02235781209172691,63.86557627941122,Dolci,0.10401243016585997,210060,0.04568770297005064,425.77050852940806,0.453960793340716,0.0014581181798952333,,,,,,0.382999041919148,,0.6619856536724359,17.108586644104072,0.2148294118378977,0.14386766041632967,5.14,,,100.0,1.51,,,7.971046050093942,0.2916236359790467,,5.6,,,,0.3032885814182085,0.2634333511677389,0.07971046050093943,0.4306309024623922,,0.0,21.871772698428497
"tacchino intero, con pelle crudo",,0.0,,74.42236711945883,,0.0,0.0,,0.0,0.07078214264078966,0.0,1.5572071380973724,0.3134637745520685,0.5561454064633473,1.3347489755120336,1.243743363545304,0.07078214264078966,0.0,0.03033520398890985,0.3134637745520685,0.9403913236562056,0.0,0.0,0.3134637745520685,,0.0,Carni Fresche,,106700,0.19717882592791405,136.50841795009433,,,0.0,0.0,0.0,,,,,,6.977096917449268,,,1.66,,Meleagris gallopavo,70.0,2.96,,,18.403357086605308,1.314525506186094,,2.22,,,,,,,,5.0558673314849764e-08,0.0,0.0
