name,acidi eicosenoico | g,acidi grassi monoinsaturi totali | g,acidi grassi polinsaturi totali | g,acidi grassi saturi totali | g,acido arachidico | g,acido arachidonico | g,acido aspartico | g,acido beenico | g,acido decosaesaenoico (dha) | g,acido eicosapentaenoico (epa) | g,acido erucico | g,acido glutammico | g,acido laurico | g,acido linoleico | g,acido linolenico | g,acido miristico | g,acido miristoleico | g,acido oleico | g,acido palmitico | g,acido palmitoleico | g,acido pantotenico | g,acido stearico | g,acqua | g,alanina | g,alcol | g,altri acidi grassi polinsaturi | g,amido (mse) | g,arginina | g,biotina | g,calcio | g,carboidrati disponibili (mse) | g,carboidrati solubili (mse) | g,cistina | g,cloro | g,colesterolo | g,"energia, ric con fibra | kcal","energia, ricalcolata | kcal",fenilalanina | g,ferro | g,fibra alimentare totale | g,folati totali | g,fosforo | g,fruttosio | g,galattosio | g,glicina | g,glucosio | g,iodio | g,isoleucina | g,istidina | g,lattosio (mse) | g,leucina | g,lipidi animali | g,lipidi totali | g,lipidi vegetali | g,lisina | g,magnesio | g,maltosio (mse) | g,manganese | g,metionina | g,niacina | g,parte edibile | %,potassio | g,prolina | g,proteine animali | g,proteine totali | g,proteine vegetali | g,rame | g,retinolo eq. (re) | g,retinolo | g,saccarosio (mse) | g,selenio | g,serina | g,sodio | g,"somma degli acidi butirrico, caproico, caprilico e caprico | g",tirosina | g,treonina | g,triptofano | g,valina | g,"vitamina b1, tiamina | g",vitamina b12 | g,"vitamina b2, riboflavina | g",vitamina b6 | g,vitamina c | g,vitamina d | g,vitamina e (ate) | g,vitamina k | g,zinco | g,zolfo | g,ß-carotene eq. | g
"bovino, cuore",0.02004029321393888,1.7334853630057132,0.8316721683784634,2.1142509340705518,0.01002014660696944,0.2004029321393888,1.4378910381001144,0.0,0.0,0.0,0.0,2.305635734263668,0.0,0.6012087964181663,0.02004029321393888,0.10020146606969438,0.01002014660696944,1.6132436037220796,0.9519139276620968,0.09018131946272494,0.002404835185672665,0.9519139276620968,75.65210688261926,1.1923974462293632,0.0,0.01002014660696944,0.0,1.10822821473082,2.0040293213938883e-06,0.009018131946272495,0.5010073303484719,0.5010073303484719,0.1753525656219652,0.044088645070665525,0.15030219910454154,123.24780326572409,123.24780326572409,0.8116318751645245,0.004609267439205941,0.0,4.0080586427877765e-06,0.2034089761214796,0.0,0.0,0.894799092002371,0.5010073303484719,3.0060439820908314e-05,0.8587265642172808,0.4328703334210798,0.0,1.5601368267051414,6.012087964181662,6.012087964181662,0.0,1.4889937857956586,0.02204432253533276,0.0,4.008058642787776e-05,0.39980384961808063,0.008216520217714938,100.0,0.32064469142302204,,16.833846299708654,16.833846299708654,0.0,0.0003707454244578692,3.0060439820908318e-06,3.0060439820908318e-06,0.0,3.0060439820908318e-06,0.8246580657535849,0.09519139276620966,0.0,0.606218869721651,0.8066218018610398,0.21342912272844905,0.9960025727327624,0.0005811685032042274,1.3026190589060271e-05,0.0008917930480202801,0.00023046337196029707,0.0060120879641816635,1.0020146606969441e-06,0.0007715512887366468,,0.0018036263892544989,0.1302619058906027,0.0
ravanelli   raphanus sativus,,0.02000269074195592,0.050006726854889785,0.030004036112933882,,,,,,,,,,0.02000269074195592,0.030004036112933882,,,0.02000269074195592,,,,,95.61286174654929,,0.0,0.0,0.0,,,0.03900524694681405,1.8002421667760329,1.8002421667760329,,,0.0,13.001748982271344,11.001479908075757,,0.0009001210833880164,1.3001748982271348,3.8005112409716246e-05,0.029003901575836082,,,,,,,,,,0.0,0.10001345370977957,0.10001345370977957,,,,,,0.0004000538148391184,99.0,0.24003228890347106,,0.0,0.8001076296782367,0.8001076296782367,,5.0006726854889804e-08,0.0,,,,0.05900793768876996,,,,,,3.000403611293388e-05,,2.0002690741955922e-05,7.000941759684572e-05,0.018002421667760327,0.0,0.0,,9.001210833880164e-05,,5.0006726854889804e-08
"broccoletti di rape   brassica rapa, cv esculenta",,0.0201235244312516,0.12074114658750955,0.07043233550938059,,,,,,,,,,0.0402470488625032,0.08049409772500639,,,0.050308811078128984,,,,,91.26018329572598,,0.0,0.0,0.0,,,0.09759909349157024,2.01235244312516,2.01235244312516,,,0.0,28.17293420375223,22.135876874376756,,0.0015092643323438696,2.9179110425314807,0.00019519818698314048,0.06942615928781799,,,,,,,,,,0.0,0.3018528664687739,0.3018528664687739,,,,,,0.0010061762215625796,60.0,0.2978281615825236,,0.0,2.9179110425314807,2.9179110425314807,,0.00022638964985158042,0.0,,,,0.007043233550938058,,,,,,4.024704886250319e-05,,0.00016098819545001277,0.0002616058176062708,0.11067938437188377,0.0,0.0022538347363001785,,0.00020123524431251599,,0.0013583378991094824
zucchero (saccarosio),,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,,,,0.4761702956398514,,0.0,0.0,0.0,,,0.0009523405912797029,99.51959178872896,99.51959178872896,,,0.0,373.3175117816436,373.3175117816436,,0.0002857021773839109,0.0,0.0,4.761702956398515e-05,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,100.0,0.0019046811825594058,,0.0,0.0,0.0,,0.0,0.0,,,,0.0009523405912797029,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,9.52340591279703e-05,,0.0
"capriolo, coscia  capreolus capreolus",0.0,0.20144556186957904,0.4633247923000319,0.4028911237391581,0.0,0.12086733712174742,2.2360457367523274,0.0,0.0,0.0201445561869579,0.0,3.7801259684826514,0.0,0.22159011805653694,0.04028911237391581,0.0,0.0,0.16115644949566324,0.24173467424349485,0.04028911237391581,,0.16115644949566324,74.93774901548342,1.4765959685040142,0.0,0.06043366856087371,0.0,1.5612031044892376,,0.005036139046739475,0.0,0.0,0.18230823349196906,0.0644625797982653,0.05036139046739476,103.7444643628332,103.7444643628332,1.077733756002248,0.003323851770848054,0.0,4.028911237391581e-06,0.211517839963058,0.0,0.0,1.0888132619050743,0.0,6.043366856087373e-06,1.1401818801818175,0.8239123480465784,0.0,2.0799254263034035,1.6115644949566323,1.6115644949566323,0.0,1.9741665063218743,0.02518069523369738,0.0,3.0216834280436852e-05,0.4109489462139413,0.006446257979826529,100.0,0.3424574551782844,1.028379593344201,22.360457367523274,22.360457367523274,0.0,0.00021151783996305803,0.0,0.0,0.0,9.065050284131058e-06,0.8621870048017984,0.055397529514134236,0.0,0.8390207651867968,1.1180228683761635,0.3243273546100223,1.6196223174314155,0.00022159011805653696,6.34553519889174e-06,0.0002518069523369738,0.0003726742894587213,0.0,4.028911237391581e-07,0.00020144556186957907,,0.0024173467424349485,0.3223128989913265,0.0
guava   psidium guajava,0.0,0.05114288111659409,0.2148001006896952,0.14320006712646347,0.0,0.0,0.0450057353826028,0.0,0.0,0.0,0.0,0.09308004363220124,0.0,0.15342864334978226,0.061371457339912915,0.01022857622331882,0.0,0.04091430489327528,0.12274291467982583,0.0,0.00015342864334978224,0.01022857622331882,89.19318466734009,0.03580001678161586,0.0,0.0,0.0,0.018411437201973874,1.12514338456507e-06,0.01022857622331882,3.5800016781615867,3.5800016781615867,,0.004091430489327527,0.0,31.708586292288338,20.45715244663764,0.002045715244663764,0.00020457152446637638,5.523431160592162,5.012002349426221e-05,0.025571440558297045,1.6365721957310109,0.0,0.03580001678161586,1.5342864334978228,0.0,0.026594298180628927,0.006137145733991291,0.0,0.048074308249598435,0.0,0.5114288111659409,0.5114288111659409,0.02045715244663764,0.01227429146798258,0.0,0.00010228576223318819,0.004091430489327527,0.0010228576223318818,98.0,0.15342864334978226,0.02148001006896952,0.0,0.7160003356323172,0.7160003356323172,0.00010228576223318819,8.387432503121431e-05,0.0,0.4091430489327527,6.137145733991291e-07,0.02148001006896952,0.004091430489327527,0.0,0.009205718600986935,0.026594298180628927,0.006137145733991291,0.02454858293596516,3.0685728669956454e-05,0.0,4.091430489327528e-05,0.00014320006712646347,0.2485544022266473,0.0,0.0007466860643022738,2.6594298180628933e-06,0.00020457152446637638,0.014320006712646346,0.0005032459501872859
"farina di soia, intera",,5.4810211996380325,12.827512772486205,3.1732227997904405,,,,,,,,,,10.26970287932179,1.5962272265612518,,,5.404094586309781,,,,,6.731078666222148,,0.0,0.9615826666031638,11.827466799218914,,,0.2019323599866644,22.59719266517435,10.769725865955436,,,0.0,450.0206879702807,429.82745197161415,,0.006634920399561831,10.288934532653851,0.0003317460199780915,0.5769495999618982,,,,,,,,,,0.0,22.59719266517435,22.59719266517435,,,,,,0.001923165333206328,100.0,1.5962272265612518,,0.0,35.38624213099643,35.38624213099643,,1.1538991999237966e-05,0.0,,,,0.008654243999428475,,,,,,0.0007211869999523727,,0.00026924314664888586,0.0004423280266374554,0.0,0.0,0.0014423739999047454,,0.0037501723997523393,,6.92339519954278e-05
"patate, polvere istantanea",,0.009118148889288514,0.5744433800251765,0.17324482889648174,,,,,,,,,,0.4376711466858487,0.1367722333393277,,,0.009118148889288514,,,,,6.3827042225019595,,0.0,0.0,64.73885711394846,,,0.08115152511466778,66.74484986959193,2.005992755643473,,,0.0,320.04702601402687,289.95713467937475,,0.0021883557334292435,15.044945667326047,1.1853593556075067e-05,0.2005992755643473,,,,,,,,,,0.0,0.7294519111430812,0.7294519111430812,,,,,,0.005106163378001568,100.0,1.4133130778397198,,0.0,8.297515489252548,8.297515489252548,,4.559074444644257e-08,0.0,,,,1.0850597178253332,,,,,,3.647259555715406e-05,,0.00012765408445003921,0.0007659245067002352,0.01094177866714622,0.0,0.00022795372223221284,,0.0010029963778217363,,4.559074444644257e-08
"suino, leggero, spalla, senza grasso visibile",0.1310168999848208,2.136583292060154,1.3907947844542512,2.25752196896922,0.0,0.030234669227266333,1.9682769666950384,0.0,0.0,0.0,0.0,2.83198068428728,0.010078223075755444,1.3605601152269853,,0.1310168999848208,0.0,1.8745494920905128,1.6427503613481371,0.1310168999848208,0.0015016552382875613,0.4736764845605059,73.67181068377229,1.1378313852527897,0.0,0.0,0.0,1.1892303229391423,1.0078223075755443e-06,0.007054756153028812,0.0,0.0,0.2176896184363176,0.0544224046090794,0.06752409460756148,134.04036690754742,134.04036690754742,0.7165616606862121,0.0012093867690906536,0.0,1.0078223075755443e-06,0.181408015363598,0.0,0.0,0.968517237580098,0.0,3.023466922726634e-06,1.0078223075755444,0.6540766776165284,0.0,1.5711949775102738,6.349280537725932,6.349280537725932,0.0,1.6205782705814755,0.02418773538181307,0.0,2.015644615151089e-05,0.5029033314801967,0.0030234669227266336,79.0,0.21164268459086436,0.7971874452922557,19.148623843935344,19.148623843935344,0.0,0.0001511733461363317,5.039111537877722e-08,5.039111537877722e-08,0.0,1.4109512306057626e-05,0.7760231768331692,0.07357102845301472,0.0,0.6429906322331974,0.8163360691361911,0.18443148228632464,1.1186827614088544,0.0002620337999696416,1.0078223075755443e-06,0.00035273780765144057,0.0005039111537877721,0.0,5.039111537877723e-07,5.0391115378777224e-05,,0.0018140801536359805,0.2015644615151089,0.0
mora di rovo   rubus fruticosus,0.0,0.0,0.0,0.0,0.0,0.0,0.29464180631625425,0.0,0.0,0.0,0.0,0.19370914602106684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002548804552908774,0.0,86.65935479889832,0.06524939655446461,0.0,0.0,0.0,0.05505417834282952,4.0780872846540383e-07,0.03670278556188635,8.25812675142443,8.25812675142443,0.012234261853962116,0.022429480065597213,0.0,42.819916488867406,36.70278556188634,0.03772230738304986,0.0016312349138616154,3.262469827723232,3.4663741919559334e-05,0.048937047415848464,4.180039466770388,0.0,0.050976091058175486,4.078087284654038,5.097609105817548e-08,0.0316051764560688,0.023449001886760718,0.0,0.06728844019679164,0.0,0.050976091058175486,0.050976091058175486,0.050976091058175486,0.023449001886760718,0.0,0.0014273305496289134,0.004078087284654038,7.136652748144568e-05,100.0,0.2650756735025125,0.03976135102537688,0.0,1.3253783675125623,1.3253783675125623,0.00011214740032798609,2.039043642327019e-06,0.0,0.050976091058175486,5.097609105817548e-08,0.04995656923701198,0.002039043642327019,0.0,0.043839438310030926,0.03976135102537688,0.016312349138616154,0.03772230738304986,3.058565463490529e-05,0.0,5.097609105817549e-05,5.097609105817549e-05,0.019370914602106683,0.0,0.002416266716157518,2.018653205903749e-05,0.00020390436423270195,0.019370914602106683,1.2234261853962116e-05
merluzzo   merluccius merluccius,0.0,0.0701626575979708,0.12027884159652134,0.06013942079826067,0.0,0.010023236799710112,1.8643220447460809,0.0,0.0801858943976809,0.030069710399130336,0.0,2.7573924436002515,0.0,0.05011618399855056,0.05011618399855056,0.0,0.0,0.020046473599420224,0.05011618399855056,0.05011618399855056,0.000270627393592173,0.010023236799710112,81.68937991763741,1.163697792446344,0.0,0.0,0.0,1.14966526092675,1.0023236799710112e-06,0.02505809199927528,0.0,0.0,0.2044740307140863,0.07617659967779686,0.05011618399855056,71.1649812779418,71.1649812779418,0.8820448383744899,0.0007016265759797077,0.0,1.2027884159652134e-05,0.19445079391437614,0.0,0.0,0.8148891518164323,0.0,0.00011025560479681123,0.8178961228563452,0.5131897241451577,0.0,1.4874483410769803,0.3006971039913033,0.3006971039913033,0.0,1.779124531948545,0.020046473599420224,0.0,1.0023236799710112e-05,0.5893663238229546,0.0022051120959362246,76.0,0.3207435775907236,0.6835847497402298,17.039502559507188,17.039502559507188,0.0,0.0003006971039913033,5.0116183998550564e-08,5.0116183998550564e-08,0.0,1.6538340719521685e-05,0.8700169542148377,0.07717892335776788,0.0,0.6835847497402298,0.90209131197391,0.1954531175943472,0.9121145487736204,5.011618399855056e-05,1.0023236799710112e-06,8.018589439768091e-05,0.00018041826239478202,5.011618399855056e-05,5.0116183998550564e-08,0.00019044149919449213,,0.002004647359942023,0.20046473599420225,5.0116183998550564e-08
"struzzo, senza grasso visibile  struthio camelus",0.2632066620294917,0.293576661494433,0.2733299951844721,0.2834533283394526,0.0,0.05061666577490225,1.9791116317986783,0.0,0.0,0.01012333315498045,0.0,3.2425036095402384,0.0,0.15184999732470672,0.05061666577490225,0.0,0.0,0.030369999464941344,0.1619733304796872,0.0,0.0011641833128227515,0.12147999785976538,77.03856530940122,1.3575389760828782,0.0,0.01012333315498045,0.0,1.447636641162204,1.012333315498045e-06,0.0060739998929882685,0.0,0.0,0.21663932951658166,0.03948099930442375,0.05770299898338856,93.13466502582013,93.13466502582013,0.8726313179593147,0.003948099930442375,0.0,8.09866652398436e-06,0.2065159963616012,0.0,0.0,1.414229641750769,0.0,6.0739998929882696e-06,1.0052469822895589,0.5314749906364736,0.0,1.7189419697156805,0.9110999839482404,0.9110999839482404,0.0,1.8687673004093912,0.021258999625458942,0.0,2.0246666309960903e-05,0.5912026562508582,0.00472759658337587,100.0,0.3006629947029193,1.1024309805773709,21.157766293909138,21.157766293909138,0.0,0.00013160333101474585,0.0,0.0,0.0,3.441933272693353e-05,0.8463106517563654,0.08402366518633772,0.0,0.6883866545386707,0.9272973169962092,0.1882939966826364,1.0447279815939825,0.00019234332994462852,4.960433245940419e-06,0.00028345332833945266,0.000516289990904003,0.0,3.036999946494135e-07,0.00020246666309960904,,0.0036342766026379813,0.1619733304796872,0.0
mandaranci e clementine,0.0,0.03938070817857902,0.03938070817857902,0.029535531133934263,0.0,0.0,0.1250337484669884,0.0,0.0,0.0,0.0,0.05907106226786853,0.0,0.029535531133934263,0.009845177044644757,0.0,0.0,0.029535531133934263,0.01969035408928951,0.009845177044644757,0.0001969035408928951,0.0,83.97936019081975,0.02756649572500532,0.0,0.0,0.0,0.06596268619911988,4.922588522322379e-07,0.029535531133934263,12.601826617145289,12.601826617145289,0.001969035408928951,0.001969035408928951,0.0,56.117509154475094,52.1794383366172,0.01772131868036056,0.0002953553113393426,2.1659389498218458,2.0674871793753987e-05,0.018705836384825036,2.5597460316076357,0.0,0.018705836384825036,2.1659389498218458,4.9225885223223774e-08,0.01673680097589609,0.010829694749109229,0.0,0.02756649572500532,0.0,0.1969035408928951,0.1969035408928951,0.03150456654286322,0.010829694749109229,0.0,4.922588522322378e-05,0.001969035408928951,0.0002953553113393426,87.0,0.15752283271431608,0.07186979242590671,0.0,0.7876141635715804,0.7876141635715804,9.845177044644756e-06,2.461294261161189e-05,0.0,8.073045176608698,9.845177044644756e-08,0.032489084247327694,0.001969035408928951,0.0,0.014767765566967132,0.01575228327143161,0.001969035408928951,0.020674871793753987,7.876141635715805e-05,0.0,6.891623931251329e-05,6.891623931251329e-05,0.0364271550651856,0.0,0.0001969035408928951,0.0,9.845177044644756e-05,0.009845177044644757,0.0001476776556696713
caciotta toscana,0.0,8.976131720656406,0.9830055756028588,17.227420946171314,0.0,0.0,1.5767806606639796,0.0,0.0,0.0,0.0,4.394729977392174,0.8936414323662353,0.5759022564137959,0.4071033191890627,3.0185221715481716,0.5759022564137959,7.595952175112998,7.506588031876374,0.8142066383781253,0.00047660876392865867,3.1873211087729048,42.497614783638745,0.7010120569450689,0.0,0.0,0.0,0.7238495602166505,2.1844568346730197e-06,0.5272484450960788,0.7943479398810981,0.7943479398810981,0.1409967593288949,0.9830055756028588,0.08936414323662352,365.4000523453051,365.4000523453051,1.1945007145962008,0.0005957609549108236,0.0,9.929349248513725e-06,0.4924957227262807,0.0,0.0,0.4309337573854957,0.0,3.9717396994054905e-06,1.1885431050470927,0.618598458182405,0.7943479398810981,2.258926954036872,29.390873775600625,29.390873775600625,0.0,1.8101203680040518,0.02978804774554117,0.0,9.929349248513725e-06,0.7268283649912045,0.0001588695879762196,100.0,0.14397556410344894,2.603475372960298,24.426199151343766,24.426199151343766,0.0,2.9788047745541167e-05,0.0003326331998252098,0.0002909299329814521,0.0,7.645598921355568e-06,1.189536039971944,0.5103685513736055,2.611418852359109,1.2818789879831216,0.8519381655224775,0.28894406313174936,1.5529502224675464,1.985869849702745e-05,1.4894023872770585e-06,0.0003177391759524392,6.950544473959607e-05,4.964674624256862e-05,1.5886958797621956e-07,0.00048653811317717245,,0.0023830438196432943,0.10922284173365096,0.00024922666613769445
funghi chiodini   armillaria mellea,,0.050367645482242165,0.3827941056650404,0.15110293644672645,,,,,,,,,,0.07051470367513903,0.3122794019899014,,,0.050367645482242165,,,,,89.65440895839106,,0.0,0.0,0.10073529096448433,,,0.004029411638579373,0.10073529096448433,0.10073529096448433,,,0.0,29.213234379700452,15.110293644672648,,0.000906617618680359,6.849999785584933,4.4323528024373095e-05,0.12188970206702605,,,,,,,,,,0.0,0.7051470367513902,0.7051470367513902,,,,,,0.0042308822205083425,50.0,0.4321543982376377,,0.0,2.1154411102541704,2.1154411102541704,,0.0,0.0,,,,0.005036764548224216,,,,,,0.00010073529096448431,,0.00013095587825382964,0.00018132352373607176,0.005036764548224216,2.1154411102541704e-06,0.0001208823491573812,,0.0004029411638579373,,0.0
farina di castagne,0.01906067552866757,1.2198832338347247,1.3914293135927327,0.6671236435033651,,0.0,1.0035445665843477,,0.0,0.0,0.0,0.750037582053069,0.0,1.248474247127726,0.1524854042293406,0.01906067552866757,,1.1722315450130558,0.6004112791530286,0.03812135105733515,0.0008767910743187084,0.03812135105733515,10.864585051340518,0.3888377807848185,0.0,0.0,42.12409291835535,0.4155227265249531,2.477887818726785e-06,0.04765168882166894,68.2372183926299,26.208428851917915,0.1839355188516421,0.026684945740134608,0.0,331.65575419881577,310.68901111728144,0.2458827143198117,0.0030497080845868123,10.388068163123828,0.00020490226193317643,0.15629753933507412,0.04765168882166894,0.0,0.2992526058000809,0.04765168882166894,0.0,0.2296811401204443,0.161062708217241,0.0,0.3440451932924497,0.0,3.5262249728035022,3.5262249728035022,0.3440451932924497,0.05908809413886947,0.0,0.0008577303987900409,0.13723686380640654,0.0009530337764333787,100.0,0.8072196086390717,0.3059238422351145,0.0,5.813506036243608,5.813506036243608,0.00040980452386635285,0.0,0.0,26.208428851917915,4.765168882166894e-08,0.2906753018121805,0.010483371540767164,0.0,0.161062708217241,0.20776136326247652,0.06480629679746976,0.3249845177637821,0.0002191977685796771,0.0,0.00035262249728035017,0.0006099416169173624,0.0,0.0,0.002153856334739436,7.433663456180353e-06,0.0008577303987900409,0.052416857703835834,0.0
prosciutto crudo di parma,0.16000139241211744,8.220071535172535,2.2700197548469165,6.050052650583191,0.05000043512878671,0.16000139241211744,2.538022087137213,0.0,0.0,0.0,0.0,4.029035062677632,0.0,1.8300159257135933,0.1700014794378748,0.2600022626696909,0.0,7.470065008240733,3.810033156813547,0.5300046123651392,0.0010700093117560355,1.7400151424817774,50.600440350332136,1.7510152382101103,0.0,0.11000095728333076,0.0,1.6050139676340531,2.0000174051514684e-06,0.016000139241211745,0.0,0.0,0.2960025759624173,1.980017231099953,0.07200062658545286,268.00233229029675,268.00233229029675,1.0250089201401271,0.0007000060918030137,0.0,4.000034810302937e-06,0.2610022713722666,0.0,0.0,1.1900103560651234,0.0,7.0000609180301374e-06,1.3200114873999689,0.9200080063696754,0.0,2.1180184320554045,18.4001601273935,18.4001601273935,0.0,2.1960191108563123,0.026000226266969087,0.0,1.0000087025757342e-05,0.6400055696484698,0.005500047864166537,100.0,0.3730032460607488,1.0660092769457326,25.50022191568122,25.50022191568122,0.0,0.00017000147943787482,5.00004351287867e-08,5.00004351287867e-08,0.0,6.000052215454404e-06,1.0270089375452789,2.5780224352402423,0.0,0.8360072753533137,1.155010051474973,0.26700232358772097,1.3420116788566352,0.0017700154035590492,5.00004351287867e-08,0.00020000174051514684,0.00043000374210756565,0.0,6.000052215454404e-07,6.000052215454406e-05,,0.003200027848242349,0.18000156646363213,0.0
funghi porcinelli   lecinum scabrum,,0.0496221338519725,0.3275060834230185,0.1290175480151285,,,,,,,,,,0.05954656062236699,0.26795952280065144,,,0.0496221338519725,,,,,87.8311769179913,,0.0,0.0,0.2977328031118349,,,0.0019848853540788995,1.58790828326312,1.2901754801512848,,,0.0,36.72037905045965,23.8186242489468,,0.0015879082832631196,6.450877400756422,4.366747778973579e-05,0.08237274219427433,,,,,,,,,,0.0,0.5954656062236698,0.5954656062236698,,,,,,0.004862969117493305,70.0,0.35727936373420194,,0.0,3.0765722988222945,3.0765722988222945,,0.0,0.0,,,,0.0019848853540788995,,,,,,9.924426770394499e-05,,0.00043667477789735787,0.00017863968186710094,0.00694709873927615,3.076572298822294e-06,0.00011909312124473396,,9.924426770394499e-05,,0.0
burro di cacao,0.0,32.89940781065941,2.9999460009719825,59.69892541934245,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.799949600907184,0.09999820003239944,0.09999820003239944,,32.59941321056221,25.39954280822945,0.19999640006479885,0.0,33.199402410756605,0.0,0.0,0.0,0.09999820003239944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.9838002915947,899.9838002915947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99820003239941,99.99820003239941,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017999676005831895,,0.0,0.0,0.0
scamorza,0.0,7.872296812356441,0.8556844361256999,15.100313578688825,0.0,0.0,1.547278798029648,0.0,0.0,0.0,0.0,4.037823850941392,0.7852163060918188,0.503343785956294,0.36240752588853176,2.6475883141301066,0.503343785956294,6.654204850342209,6.583736720308328,0.7147481760579376,0.000251671892978147,2.788524574197869,45.20027197887521,0.713741488486025,0.0,0.0,0.0,0.7399153653557523,2.2147126582076943e-06,0.5154240368192451,1.006687571912588,1.006687571912588,0.188250575947654,0.9966206961934624,0.10167544476317142,336.2336490188045,336.2336490188045,1.1033295788161968,0.00030200627157377644,0.0,1.9127063866339173e-05,0.30099958400186383,0.0,0.0,0.4439492192134514,0.0,4.0267502876503535e-06,0.6462934211678816,0.6191128567262417,1.006687571912588,1.8845191346203651,25.771201840962263,25.771201840962263,0.0,1.6147268653477918,0.010066875719125882,0.0,5.033437859562941e-05,0.7670959297973923,0.0006040125431475529,100.0,0.10872225776655953,2.2207527836391696,25.167189297814712,25.167189297814712,0.0,0.00023153814153989527,0.0003654275886042695,0.00033724033659071704,0.0,3.0200627157377645e-06,1.2110451490108436,0.7036746127668992,2.2952476639607013,1.1838645845692035,0.7268284269208887,0.2426117048309337,0.8476309355503993,2.0133751438251767e-05,2.114043901016435e-06,0.00032214002301202827,9.060188147213292e-05,5.033437859562941e-05,1.6107001150601413e-07,0.00048321003451804237,,0.0034227377445028,0.11073563291038473,0.0001681168245094022
marmellata di arance,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,,,,28.4492093167137,,0.0,0.0,0.0,,,0.03556151164589213,70.61500169684292,70.61500169684292,,,0.0,266.2033157492496,265.187272559367,,0.0006096259139295793,0.7112302329178424,5.08021594941316e-06,0.013208561468474215,,,,,,,,,,0.0,0.0,0.0,,,,,,5.0802159494131605e-05,100.0,0.044705900354835806,,0.0,0.1016043189882632,0.1016043189882632,,8.128345519061056e-06,0.0,,,,0.01828877741788738,,,,,,5.0802159494131605e-05,,5.0802159494131605e-05,5.0802159494131605e-05,0.010160431898826322,0.0,5.0802159494131605e-05,,0.00010160431898826321,,5.0802159494131605e-05
crema per pasticceria,,2.3534774032349133,0.6006783330432204,2.589809862137164,,,,,,,,,,0.5219008467424703,0.04923592893796889,,,2.0876033869698807,,,,,58.098396146803296,,0.0,0.029541557362781325,4.7266491780450135,,,0.09551770213965964,30.230860367912896,25.504211189867878,,,0.0669608633556377,189.06596712180053,189.06596712180053,,0.0007877748630075022,0.19694371575187555,2.264852731146569e-05,0.1339217267112754,,,,,,,,,,6.302198904060018,6.302198904060018,0.04923592893796889,,,,,,9.847185787593778e-05,100.0,0.10831904366353157,,4.135818030789388,4.7266491780450135,0.5908311472556267,,0.00011324263655732844,0.00010634960650601279,,,,0.03741930599285636,,,,,,7.877748630075022e-05,,0.00015755497260150044,8.8624672088344e-05,4.923592893796889e-05,6.893030051315643e-07,0.0004825121035920951,,0.0007877748630075022,,3.938874315037511e-05
robiola,0.0,8.516881580329269,0.9261857037710314,16.349191118740812,0.0,0.0,1.2050481384933964,0.0,0.0,0.0,0.0,3.1077557255882327,0.8557150523971485,0.5436307391699532,0.3926222005116328,2.8691622345080865,0.5436307391699532,7.208140911957156,7.12760302467272,0.7751771651127108,0.0005134290314382892,3.0201707731664063,46.30928518855157,0.5083954134830118,0.0,0.0,0.0,0.5315500560772876,3.6242049277996873e-06,0.70873340810305,2.315464259427578,2.315464259427578,0.11778666015348985,0.8255133446654844,0.09060512319499217,340.2725737767485,340.2725737767485,0.8033654256622641,0.0007047065137388281,0.0,1.9127748230053906e-05,0.37651462305474537,0.0,0.0,0.29497001217925234,0.0,2.91949841406086e-05,0.7449754573810469,0.4258440790164633,2.315464259427578,1.476863508078373,27.88624347223649,27.88624347223649,0.0,1.1939741789917862,0.020134471821109376,0.0,5.033617955277345e-05,0.4731600877960704,0.0008053788728443753,100.0,0.09664546474132503,1.7486788776633493,20.134471821109376,20.134471821109376,0.0,0.0004228239082432969,0.0002949700121792523,0.0002768489875402539,0.0,6.040341546332812e-06,0.9100781263141438,1.1174631860715705,2.476540033996453,0.8979974432214781,0.6261820736365016,0.25973468649231096,0.9694748181864165,5.033617955277345e-05,6.040341546332813e-07,0.0002416136618533125,8.053788728443751e-05,0.0,1.7114301047942972e-07,0.00045302561597496105,,0.0041275667233274214,0.11073959501610156,0.00010570597706082422
