name,10:0 | g,12:0 | g,14:0 | g,16:0 | g,16:1 indifferenziato | g,18:0 | g,18:1 indifferenziato | g,18:2 indifferenziato | g,18:3 indifferenziato | g,18:4 | g,20:0 | g,20:1 | g,20:4 indifferenziato | g,20:5 n-3 | g,22:1 indifferenziato | g,22:5 n-3 | g,22:6 n-3 | g,4:0 | g,6:0 | g,8:0 | g,"acidi grassi, monoinsaturi | g","acidi grassi, polinsaturi | g","acidi grassi, saturi | g",acido ascorbico (vitamina c) | g,acido aspartico | g,acido folico (vitamina b9 o m o folacina) | g,acido glutammico | g,acido pantotenico (vitamina b5) | g,acqua | g,alanina | g,alcol etilico | g,alpha-tocoferolo (vitamina e) | g,arginina | g,betaina | g,caffeina | g,calcio | g,calorie | kcal,carboidrati | g,"carotene, alfa | g","carotene, beta | g",category,ceneri | g,cistina | g,cobalamina (vitamina b12) | g,colesterolo | g,colina totale (vitamina j) | g,"criptoxantina, beta | g",destrosio | g,fenilalanina | g,ferro | g,fibre | g,fillochinone (vitamina k) | g,"folati, totali | g",folato alimentare | g,fosforo | g,fruttosio | g,glicina | g,grassi | g,isoleucina | g,istidina | g,leucina | g,licopene | g,lisina | g,luteina + zeaxantina | g,magnesio | g,manganese | g,metionina | g,niacina (vitamina b3) | g,piridossina (vitamina b6) | g,potassio | g,prolina | g,proteine | g,rame | g,retinolo (vitamina a) | g,riboflavina (vitamina b2) | g,selenio | g,serina | g,sodio | g,teobromina | g,tiamina (vitamina b1) | g,tirosina | g,tocoferolo beta | g,tocoferolo delta | g,tocoferolo gamma | g,treonina | g,triptofano | g,valina | g,"vitamina b-12, aggiunta | g",vitamina d (d2+d3) | g,vitamina d3 | g,"vitamina e, aggiunta | g",zinco | g,zuccheri | g
"pane d'avena, tostato",0.0,0.005693615103216386,0.006642550953752449,0.5437402423571648,0.02372339626340161,0.15277867193630634,1.6037015874059486,1.6530462516338238,0.10248507185789496,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6274249836693504,1.7555313234917191,0.7249869898095531,0.00028468075516081923,0.5209657819442992,3.0365947217154052e-05,2.4890587359560965,0.00022869353997919152,29.6067985367252,0.33877009864137503,0.0,0.0005029360007841141,0.4070934798799716,,0.0,0.06832338123859663,277.0892683565308,50.00891932325059,0.0,0.0,prodotti da forno,1.992765286125735,0.2144595022211505,1.8978717010721286e-08,0.0,0.01508808002352342,0.0,,0.42702113274122894,0.0027898714005760287,4.080424157305076,1.6131909459113091e-06,5.029360007841141e-05,1.992765286125735e-05,0.1300042115234408,,0.353004136399416,4.554892082573109,0.3349743552392307,0.191685041808285,0.6272465972043384,0.0,0.2789871400576029,7.117018879020481e-05,0.03890636987197864,0.0009698124392478576,0.15752335118898667,0.002911335189444645,6.35787019859163e-05,0.14613612098255388,0.7895146276460054,8.730209824931789,0.0002154084380716866,4.744679252680322e-06,0.0002229999248759751,2.5336587209312915e-05,0.4203785817874765,0.6177572386989779,0.0,0.0003292807401360143,0.2713956532533144,,,,0.25431480794366523,0.1195659171675441,0.4061445440294355,0.0,0.0,,0.0,0.0010533187940950314,8.388592918738807
confetti,0.0,0.0019376822458576637,0.10269715903045616,1.4300094974429554,0.08719570106359484,0.35265816874609474,11.614467381670833,3.782355743914159,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.701663082734427,3.782355743914159,1.887302507465364,0.0,,0.0,,0.00015113921517689773,2.2283345827363124,,0.0,0.01197487627940036,,,0.0,0.09688411229288316,459.23069226826624,66.13309505112204,0.0,1.937682245857663e-06,dolci,1.462950095622536,,0.0,0.0,0.025189869196149624,0.0,,,0.0018407981335647802,2.4221028073220787,0.0,1.4532616843932474e-05,1.4532616843932474e-05,0.16082762640618606,,,17.371321334113947,,,,0.0,,9.688411229288316e-07,0.13273123384124993,0.0010860708988032204,,0.0009688411229288316,5.8130467375729895e-05,0.2470544863468521,,9.688411229288317,0.0005677408980362952,0.0,0.00026158710319078456,1.6470299089790137e-06,,0.012594934598074812,0.0,4.8442056146441576e-05,,,,,,,,0.0,0.0,,0.0,0.0015113921517689775,60.55257018305198
succo di arancia,0.0,0.0,0.000995047833999179,0.02089600451398276,0.004975239169995895,0.000995047833999179,0.031841530687973726,0.028856387185976193,0.010945526173990968,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03582172202397045,0.03980191335996716,0.02388114801598029,0.04975239169995895,0.07462858754993842,0.0,0.032836578521972914,0.000189059088459844,87.8627237421275,0.014925717509987684,0.0,3.9801913359967154e-05,0.046767248197961415,,0.0,0.010945526173990968,44.777152529963054,10.348497473591461,5.970287003995074e-06,3.28365785219729e-05,frutta e succhi,0.3980191335996716,0.004975239169995895,0.0,0.0,0.006169296570794911,0.00016816308394586123,,0.008955430505992613,0.00019900956679983584,0.19900956679983575,9.950478339991792e-08,2.9851435019975374e-05,2.9851435019975374e-05,0.016915813177986044,,0.008955430505992613,0.19900956679983575,0.007960382671993432,0.0029851435019975373,0.012935621841989329,0.0,0.008955430505992613,0.00011443050090990557,0.010945526173990968,1.3930669675988507e-05,0.0029851435019975373,0.0003980191335996716,3.9801913359967154e-05,0.19900956679983575,0.04378210469596387,0.6965334837994253,4.378210469596388e-05,0.0,2.9851435019975374e-05,9.950478339991792e-08,0.012935621841989329,0.000995047833999179,0.0,8.955430505992611e-05,0.003980191335996716,,,,0.007960382671993432,0.001990095667998358,0.010945526173990968,0.0,0.0,,0.0,4.975239169995896e-05,8.358401805593104
noci secche,0.0,0.0,0.0,1.7780718410870675,0.058251963592556036,1.336096625257833,13.437710903025662,30.579506983063702,1.8548164915344032,0.0,0.0,0.37725081183750575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.873213678455725,32.433398840255364,3.1141684663449007,0.001571878382656274,2.2496353558839504,0.0,4.76371613379125,0.0015348930089467147,4.2163326028897705,0.969016791190456,0.0,0.0016643418169301726,3.3453270520296465,0.0004623171713694924,0.0,0.05640269490707806,571.4240238126927,9.163126336543339,0.0,2.2191224225735637e-05,semi e noci,2.2838468265652923,0.4271810663454109,0.0,0.0,0.029680762401921405,0.0,0.046231717136949235,1.0115499709564495,0.0028848591493456327,6.287513530625096,2.4965127253952587e-06,2.866366462490853e-05,2.866366462490853e-05,0.4743374178250992,0.046231717136949235,1.0993902335166528,54.553426221600105,0.8931967750858592,0.6213542783205978,1.5570842331724504,0.0,0.6592642863728961,8.321709084650862e-06,0.18585150289053592,0.0036023753993110843,0.4318042380591059,0.0004345781410873229,0.000539061821816828,0.483583761252489,0.8562114013762998,22.246702286299968,0.0012575027061250189,0.0,0.00012020246455606804,1.5718783826562742e-05,1.1326770698552564,0.0018492686854779696,0.0,5.2704157536122116e-05,0.6842294136268486,0.0,0.0013314734535441381,0.026333586081206287,0.6666613611148079,0.2940337209909971,1.1752102496212495,0.0,0.0,,0.0,0.003116017735030379,1.017097777012883
cracker al formaggio,0.14894796755442746,0.1344400486367884,0.9043269458661666,4.5458145941935655,0.2534049837614285,2.890944642988205,11.090820415237786,2.1761878376458554,0.2002092810634187,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2592081513284841,0.13057127025875134,0.06867081621015811,11.463190334123855,2.376397118709274,9.321821501880336,0.0,0.4642534053644491,6.190045404859323e-05,2.9344683997411223,0.0005087443567118755,2.998303242978734,0.2940271567308178,0.0,0.0002901583783527807,0.37333711348057785,,0.0,0.14604638377089962,486.4988810381623,56.29072540043947,0.0,6.093325945408396e-05,prodotti da forno,3.191742161880588,0.1624886918775572,4.4490951347426376e-07,0.0125735297286205,0.00841459297223064,1.6442308106657574e-05,,0.4739253513095418,0.004613518215809214,2.321267026822245,1.0832579458503813e-05,8.608031891132495e-05,2.4179864862731727e-05,0.21084842160302067,,0.29209276754179925,24.470023241084515,0.41009050807193015,0.2369626756547709,0.7195927783148963,0.0,0.4042873405048744,3.288461621331515e-05,0.034819005402333694,0.0006083653999463303,0.1876357513347982,0.0045177659509527965,0.0005348586107636258,0.10252262701798254,1.0735859999052888,9.768665404543619,0.0002031108648469465,1.0639140539601958e-05,0.0004139592864499672,8.317873512779713e-06,0.5039083837393292,0.4429751242852453,0.0,0.0005513009188702834,0.32884616213315154,,,,0.2853224053802344,0.12476810269169572,0.4623190161754306,0.0,0.0,,0.0,0.001092929891795474,0.27081448646259537
"agnello, coscia e spalla, grassa, grigliata",0.009889688365835078,0.01977937673167016,0.18790407895086647,1.404335747948581,0.2175731440483717,0.8604028878276517,2.6405467936779656,0.4944844182917539,0.09889688365835078,,,,0.06922781856084555,,,,,,,,2.9174580679213484,0.6626091205109502,2.5910983518487902,0.0,2.4437419951978483,0.0,4.0290590402412105,0.0006823884972426204,62.82919018815026,1.669379396152961,,0.0001977937673167016,1.649600019421291,,,0.012856594875585605,183.94820360453244,0.0,,,"agnello, vitello, cacciagione",1.4636738781435914,0.3313045602554751,2.996575574848028e-06,0.08900719529251569,,,,1.1303913802149492,0.002314187077605408,0.0,,2.274628324142068e-05,2.274628324142068e-05,0.22152901939470576,,1.3558762749559892,7.249141572157113,1.3400527735706529,0.8791932957227385,2.1599079390983813,,2.451653745890516,,0.030658033934088738,2.868009626092173e-05,0.7120575623401255,0.006537084009816987,0.0001384556371216911,0.3313045602554751,1.1650052894953722,27.770244931264898,0.0001493342943241097,0.0,0.0002966906509750523,3.13503121196972e-05,1.0324834653931825,0.0751616315803466,,0.00010878657202418587,0.9335865817348312,,,,1.1887405415733765,0.3243817783993906,1.498287787424014,,,,,0.00570635018708684,
succo d'ananas e pompelmo,0.0,0.0,0.0,0.00498794084496089,0.0009975881689921779,0.0019951763379843558,0.008978293520929603,0.016958998872867028,0.010973469858913959,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00997588168992178,0.02793246873178098,0.005985529013953069,0.045889055773640185,,0.0,,5.287217295658544e-05,87.68800005441246,,0.0,9.975881689921782e-06,,,0.0,0.006983117182945245,46.88664394263237,11.572022760309265,0.0,9.97588168992178e-07,bevande,0.1995176337984356,,0.0,0.0,0.0004987940844960888,0.0,,,0.0003092523323875752,0.0997588168992178,9.97588168992178e-08,8.978293520929602e-06,8.978293520929602e-06,0.005985529013953069,,,0.0997588168992178,,,,0.0,,9.97588168992178e-07,0.005985529013953069,0.00041200391379376947,,0.0002663560411209116,4.189870309767148e-05,0.06085287830852286,,0.1995176337984356,4.489146760464801e-05,0.0,1.5961410703874852e-05,9.97588168992178e-08,,0.01396623436589049,0.0,2.9927645069765338e-05,,,,,,,,0.0,0.0,,0.0,5.9855290139530676e-05,11.492215706789892
macinato di tacchino cotto,0.00392586356684018,0.013740522483940629,0.08636899847048396,1.7421019577853296,0.2924768357295933,0.7154886350566227,3.0229149464669383,2.5086268192108743,0.14133108840624645,0.000981465891710045,0.008833193025390403,0.03631423799327167,0.1246461682471757,0.009814658917100448,0.00196293178342009,0.011777590700520537,0.008833193025390403,0.002944397675130134,0.000981465891710045,0.00196293178342009,3.3939090535333354,2.8629360061182005,2.61953246497411,0.0,2.597940215356489,0.0,,0.0011708888088100835,60.91958789844249,1.6743808112573362,0.0,0.00010796124808810491,1.9531171245029888,0.01020724527378447,0.0,0.027481044967881254,199.2375760171391,0.0,0.0,0.0,pollo,1.2366470235546565,0.2846251085959129,1.31516429489146e-06,0.09127632792903416,0.0767506327317255,0.0,,1.048205572346328,0.0014918281553992685,0.0,0.0,6.870261241970312e-06,6.870261241970312e-06,0.2492923364943514,,1.4721988375650672,10.207245273784467,1.2042586491282252,0.7959688381768464,2.220075847048121,0.0,2.4065543664730296,0.0,0.029443976751301344,1.0796124808810491e-05,0.7910615087182958,0.00856230843927843,0.0006212679094524582,0.2885509721627532,1.1905181266442844,26.86272145610393,0.00014820134964821678,2.355518140104108e-05,0.00020708930315081942,3.0523589232182393e-05,1.142426297950492,0.07655433955338349,0.0,7.557287366167346e-05,0.9530033808504534,9.814658917100447e-06,1.9629317834200895e-05,0.00011777590700520537,1.2346840917712365,0.306217358213534,1.2464616824717571,0.0,1.9629317834200896e-07,1.9629317834200896e-07,0.0,0.0030523589232182395,0.0
salsicce polacche di maiale,0.06911241368159184,0.06911241368159184,0.3949280781805248,6.318849250888396,0.9379541856787462,3.3371422606254333,12.420488058777506,2.7546233453091604,0.2863228566808805,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.348569042501733,3.0409462019900406,10.199017619012054,0.000987320195451312,1.2766050127185462,0.0,2.0901568537704267,0.0004442940879530903,52.47606838823723,0.8905628162970833,,,0.9132711807924636,,,0.011847842345415742,321.8663837171277,1.6093319185856385,,,carne macinata,2.3695684690831484,0.15500927068585596,9.675737915422855e-07,0.06911241368159184,,,,0.5321655853482572,0.0014217410814498892,0.0,,1.974640390902624e-06,1.974640390902624e-06,0.1342755465813784,,0.9794216338877014,28.355836013361678,0.6032526394207516,0.4383701667803825,1.0623565303056115,,1.0959254169509562,,0.013822482736318366,4.8378689577114286e-05,0.3741943540760472,0.0033993434329388675,0.0001875908371357493,0.2339948863219609,0.7029719791613342,13.921214755863499,8.885881759061806e-05,0.0,0.00014612338892679418,1.747556745948822e-05,0.5765949941435662,0.8648924912153492,,0.0004956347381165587,0.4383701667803825,,,,0.5835062355117253,0.13625018697228106,0.6703904127114408,,,,,0.0019055279772210321,
"carne macinata di struzzo, cruda",0.0,0.0,0.04934750868062674,1.6264938861134572,0.4155060230908771,0.4707752328131791,2.1663556310795142,0.7668602848969395,0.05526920972230195,,0.001973900347225069,0.02960850520837604,0.06908651215287744,,,,,,,0.0,2.6193657607676677,0.8981246579874067,2.148590527954488,0.0,1.8663227783013037,0.0,3.058558588025245,0.0010659061875015377,70.14254883864284,1.2800743751754575,0.0,0.00023686804166700835,1.3649520901061356,,0.0,0.006908651215287743,162.84677864606826,0.0,0.0,0.0,pollo,0.7204736267371503,0.20528563611140724,4.5498403003537855e-06,0.07007346232648998,,0.0,,0.8231164447928541,0.002872025005212477,0.0,,6.908651215287742e-06,6.908651215287742e-06,0.19640308454889446,,1.3333696845505345,8.586466510429053,0.948459116841646,0.5013706881951676,1.6215591352453946,0.0,1.7617060598983745,0.0,0.01973900347225069,1.6778152951413095e-05,0.5576268480910821,0.004319880909902065,0.000468801332465954,0.28720250052124763,1.0402454829876115,19.95613251044545,0.00012632962222240444,0.0,0.0002635156963545468,3.256935572921364e-05,0.7984426904525407,0.07106041250010252,0.0,0.00017962493159748134,0.6484262640634354,,,,0.8754248039943183,0.17765103125025625,0.9849762732653096,,,,,0.003464195109379997,0.0
fontina,0.6395228166886577,0.7898254141592641,2.911744437273705,8.30888476736201,0.8743092271165983,2.6081921325781665,6.974826418570615,0.8487676092457765,0.7760722353057445,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.7023944914476042,0.4803788899550748,0.3084641542860808,8.533847478608863,1.6248398445515209,18.857572948011487,0.0,1.3880886942873634,0.0,5.045451899405449,0.00042143669486856256,37.25146729467574,0.8084904426033263,0.0,0.0002652398778893051,0.8202788816206288,,0.0,0.5403034549596956,382.14189814422105,1.5226733730682331,0.0,3.14358373794732e-05,latticini e uova,3.723181989631357,0.2563985486263283,1.6503814624223425e-06,0.11395491050059035,0.015128496738871478,0.0,,1.4706077674084808,0.00022594508116496363,0.0,2.5541617870821974e-06,5.8942195086512255e-06,5.8942195086512255e-06,0.33989999166555396,,0.4489430525756016,30.59099924989985,1.3595999666622156,0.9420927514660874,2.617033461841144,0.0,2.2869571693566755,0.0,0.013753178853519524,1.3753178853519524e-05,0.6935531621846274,0.00014735548771628058,8.15367032030086e-05,0.0628716747589464,3.2644152378746703,25.148669903578558,2.4559247952713435e-05,0.00025345143887200257,0.0002004034632941416,1.4244363812573791e-05,1.4509603690463098,0.7858959344868299,0.0,2.0629768280279292e-05,1.4971317551974108,,,,0.9185158734314824,0.35463554043718204,1.8920444622770431,0.0,5.894219508651224e-07,5.894219508651224e-07,0.0,0.003438294713379881,1.5226733730682331
biscotti d'avena,0.0,0.0028942596477453696,0.08296877656870058,2.2990069135257385,0.0028942596477453696,1.9594137815236157,9.668756729901364,2.3279495100031924,0.12445316485305087,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67165098954911,2.4533674280721582,4.3597197827204415,0.00048237660795756164,0.4360684535936357,5.016716722758641e-05,1.5609707033506697,0.0003723947413432376,5.499093330716202,0.24601207005835646,0.0,0.00025083583613793204,0.35213492380901995,,0.0,0.035695868988859555,434.1389471618055,66.27854593336897,0.0,0.0,prodotti da forno,1.3506545022811722,0.1620785402737407,0.0,0.0,0.01157703859098148,0.0,,0.2846021986949613,0.0024890632970610183,2.7013090045623445,7.718025727320988e-06,5.692043973899226e-05,6.753272511405863e-06,0.13313594379628702,,0.2624128747289136,17.462033208063733,0.21321046071724226,0.13892446309177775,0.4158086360594181,0.0,0.22864651217188414,2.9907349693368816e-05,0.03183685612519906,0.0008094279481527885,0.11577038590981477,0.0021485054118429788,6.367371225039814e-05,0.13699495665994751,0.4592225307755986,5.981469938673763,0.00012927693093262648,4.8237660795756145e-06,0.00022189323966047836,9.454581515968206e-06,0.3058267694450941,0.36950048169549216,0.0,0.0002575891086493379,0.1948801496148549,,,,0.16786705956923142,0.0955105683755972,0.2874964583427067,0.0,0.0,,0.0,0.0007621550405729474,23.790814304466934
hot chili in barattolo,0.0,0.0,0.0009729861771843053,0.007783889417474443,0.0,0.0009729861771843053,0.004864930885921526,0.05059528121358388,0.0019459723543686107,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005837917063105832,0.05351423974513679,0.009729861771843052,0.06616306004853277,0.1255152168567754,0.0,0.11578535508493233,3.308153002426639e-05,90.00122138954822,0.0360004885558193,0.0,0.0006713604622571707,0.04183840561892512,,0.0,0.006810903240290139,20.43270972087041,4.962229503639957,1.3621806480580272e-05,0.00039892433264556516,verdure,1.3621806480580272,0.01654076501213319,0.0,0.0,0.0066163060048532755,2.9189585315529156e-05,,0.02724361296116055,0.00048649308859215266,1.264882030339597,8.464979741503456e-06,9.729861771843052e-06,9.729861771843052e-06,0.01654076501213319,,0.032108543847082074,0.09729861771843053,0.02821659913834485,0.017513751189317497,0.04573035032766235,0.0,0.03891944708737221,0.0004320058626698315,0.013621806480580277,0.00013427209245143415,0.010702847949027356,0.0007783889417474442,0.00014886688510919868,0.18194841513346507,0.03794646091018791,0.8756875594658746,9.827160389561482e-05,0.0,4.864930885921526e-05,2.918958531552916e-07,0.035027502378634987,1.14131278583719,0.0,1.9459723543686107e-05,0.0184867373665018,,,,0.032108543847082074,0.011675834126211664,0.0369734747330036,0.0,0.0,,0.0,0.00016540765012133192,3.035716872815033
"zuppa di pollo, per l'infanzia",0.0,0.0009875752796564177,0.003950301118625671,0.1975150559312835,0.013826053915189844,0.0671551190166364,0.3989804129811928,0.7821596214878827,0.101720253804611,0.0,,0.004937876398282089,0.0019751505593128354,0.0,0.0,0.0,0.0009875752796564177,0.0,0.0,0.0,0.4197194938539774,0.8888177516907757,0.2745459277444841,0.0009875752796564177,,0.0,,,87.9929574173868,,0.0,0.0005036633926247731,,,0.0,0.03654028534728744,49.378763982820864,7.110542013526206,0.00030911106253245864,0.0006656257384884253,cibi per bambini,0.395030111862567,,1.1850903355877008e-07,0.003950301118625671,0.006320481789801073,0.0,,,0.00026664532550723275,1.0863328076220593,6.81426942962928e-06,4.9378763982820864e-06,4.9378763982820864e-06,0.02370180671175402,,,1.6788779754159096,,,,0.0,,3.950301118625669e-05,0.004937876398282089,,,0.0002893595569393302,3.654028534728745e-05,0.06517996845732356,,1.580120447450268,0.00027553350302414047,0.0,3.1602408949005356e-05,1.3826053915189846e-06,,0.015801204474502683,0.0,1.6788779754159102e-05,,,,,,,,0.0,9.875752796564171e-08,9.875752796564171e-08,0.0,0.00021726656152441185,1.698629481009038
"porzione di carne e cavoli, per l'infanzia",0.0,0.0,0.009828089125959014,0.4029516541643195,0.11793706951150815,0.08845280213363113,0.6388257931873359,0.31449885203068845,0.09828089125959014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7567628626988441,0.4226078324162376,0.5012325454239097,0.017395717752947456,,9.828089125959012e-06,,0.0002683068331386811,85.42575068283575,,0.0,0.0005896853475575407,,0.002260460498970573,0.0,0.03636392976604835,60.93415258094589,6.231008505858015,8.845280213363112e-06,0.0002732208777016605,cibi per bambini,0.6584819714392539,,3.243269411566475e-07,0.01277651586374672,0.03056535718173253,0.0,0.668310060565213,,0.0005110606345498686,1.375932477634262,7.223645507579874e-05,6.78138149691172e-05,5.7985725843158176e-05,0.057002916930562274,0.5995134366834998,,2.4373661032378355,,,,0.0,,0.0005022153543365054,0.011793706951150815,0.00011793706951150815,,0.0009474277917424489,5.110606345498688e-05,0.16707751514130326,,3.5282839962192862,2.948426737787704e-05,9.828089125959013e-07,9.631527343439836e-05,2.1621796077109834e-06,,0.016707751514130325,0.0,1.8673369339322125e-05,,0.0,0.0,3.931235650383605e-05,,,,0.0,0.0,,0.0,0.00038329547591240163,1.4054167450121389
"riso, chicchi lunghi",0.0,0.0,0.003936733147388172,0.15845350918237394,0.001968366573694086,0.01181019944216452,0.19978920722994975,0.1436907598796683,0.030509681892258344,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2027417570904909,0.17420044177192665,0.17715299163246778,0.0,0.6594028021875191,0.00021947287296689066,1.3670305854305431,0.0009979618528629015,11.436209793162645,0.4064676974678289,0.0,0.00010826016155317475,0.5846048723871436,,0.0,0.02755713203171721,359.2268996991708,78.68545378342111,0.0,0.0,cereali e pasta,0.6298773035821077,0.1436907598796683,0.0,0.0,0.00570826306371285,0.0,0.019683665736940862,0.3749738322887235,0.004241829966310756,1.2794382729011562,9.841832868470431e-08,0.00022734633926166695,7.873466294776346e-06,0.11318107798740998,0.019683665736940862,0.31985956822528905,0.6495609693190486,0.3031284523488893,0.16534279219030326,0.5796839559529084,0.0,0.2539192880065372,0.0,0.024604582171176084,0.0010707914160895831,0.16534279219030326,0.004125696338462806,0.0001614060590429151,0.11318107798740998,0.3297014010937595,7.017226835219419,0.00021652032310634956,0.0,4.822498105550512e-05,1.4861167631390354e-05,0.3690687325676412,0.0049209164342352155,0.0,0.0005668895732238972,0.2342356222695963,,,,0.2509667381459961,0.0816872128083046,0.4281197297784639,0.0,0.0,,0.0,0.0010727597826632772,0.1181019944216452
"rombo, cotto",,,,,,,,,,,,,,,,,,,,,,,,0.001730168245751295,2.144390878704693,0.0,3.126515794675281,0.0006696768857084423,71.70020759598751,1.266076057479183,,,1.25284535912932,,,0.023408158618988102,124.16501528332823,0.0,,,pesci,2.737736812394696,0.22492187194766836,2.585074908357817e-06,0.06310025366857662,,,,0.8172500596107586,0.0004681631723797622,0.0,,9.159714242212737e-06,9.159714242212737e-06,0.16792809444056686,,1.005533074589576,3.8470799817293497,0.9648232335130748,0.6167540923089909,1.7016713569977442,,1.9235399908646749,,0.06615349174931423,2.239041259207558e-05,0.6198073303897286,0.0027265416060986577,0.00024629453851283137,0.3104125382083205,0.7409191075923192,20.945213233859796,4.783406326488874e-05,1.2212952322950314e-05,9.872136461051507e-05,4.763051405950623e-05,0.8549066626065221,0.19540723716720507,,7.734869804535201e-05,0.7073334887042058,,,,0.9180069162750988,0.23408158618988106,1.078810788527278,,,,,0.00028496888753550735,
"cernia, cotto",,,0.024596007504694054,0.13773764202628672,0.025579847804881813,0.05804657771107796,0.08461026581614754,0.017709125403379718,,,,,0.056078897110702436,0.03443441050657168,,0.016725285103191958,0.20955798393999334,,,,0.2636692004503203,0.3964876409756682,0.2941682497561409,0.0,2.5028897236776677,0.0,3.6490636733964106,0.0008559410611633532,72.17452442177424,1.4787119711822063,,,1.4629705263792026,,,0.02066064630394301,116.09315542215596,0.0,,,pesci,1.3872148232647448,0.2617015198499448,6.788498071295559e-07,0.04624049410882482,,,,0.9543250911821294,0.0011215779422140489,0.0,,9.838403001877623e-06,9.838403001877623e-06,0.14068916292685002,,1.1737214781240004,1.278992390244091,1.1264971437149878,0.7191872594372541,1.9863735660790918,,2.2451235650284738,,0.0364020911069472,1.1806083602253148e-05,0.7231226206380053,0.00037484315437153734,0.0003443441050657168,0.4673241425891871,0.8638117835648553,24.438593056664015,4.42728135084493e-05,4.9192015009388114e-05,5.9030418011265725e-06,4.604372604878726e-05,0.9976140643903908,0.052143535909951404,,7.969106431520874e-05,0.8254420118575325,,,,1.071402086904473,0.27350760345219793,1.2593155842403356,,,,,0.0005017585530957588,
biscotti fatti in casa,0.0194882053161256,0.02143702584773815,0.13641743721287916,2.3405334584666844,0.017539384784513036,1.6438301184151936,6.733174936721393,3.8002000366444895,0.2562698999070516,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.025334666910963272,0.014616153987094194,0.008769692392256518,6.752663142037518,4.056469936551543,4.213349989346352,0.0001948820531612559,0.3264274390451037,4.77461030245077e-05,2.119342328128658,0.0002777069257547897,28.16045668180148,0.2202167200722192,0.0,,0.2679628230967269,,,0.22898641246447576,343.9668238296167,43.45869785496008,,,prodotti da forno,3.1181128505800952,0.12862215508642896,7.795282126450237e-08,0.002923230797418839,,,,0.33812036223477904,0.002825789770838211,1.4616153987094194,,5.943902621418306e-05,1.1692923189675355e-05,0.15980328359222987,,0.22508877140125064,15.882887332642357,0.2660140025651144,0.15688005279481104,0.5008468766244277,,0.2202167200722192,,0.017539384784513036,0.0003683270804747737,0.12862215508642896,0.0028735358738627183,3.41043593032198e-05,0.11790364216255984,0.7600400073288982,6.8208718606439565,7.990164179611492e-05,,0.0003020671823999467,1.900100018322245e-05,0.3429924135638105,0.5651579541676421,,0.0003468900546270356,0.2260631816670569,,,,0.20560056608512498,0.08477369312514632,0.30499041319736553,,,,,0.000526181543535391,2.12421437945769
"bulgur, cotto",0.0,0.0,0.0,0.03532248971531058,0.0009546618841975832,0.0019093237683951664,0.028639856525927494,0.0897382171145728,0.003818647536790332,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019093237683951664,0.029594518410125076,0.09355686465136312,0.04009579913629849,0.0,0.15083657770321812,0.0,0.9288860133242482,0.0003284036881639685,74.23450811520406,0.10405814537753656,0.0,9.546618841975834e-06,0.13747131132445198,0.07961880114207844,0.0,0.009546618841975829,79.23693638839939,17.737617808391093,0.0,9.546618841975829e-07,cereali e pasta,0.32458504062717825,0.06778099377802839,0.0,0.0,0.006587167000963325,0.0,,0.13842597320864952,0.0009164754088296797,4.295978478889124,4.773309420987914e-07,1.7183913915556495e-05,1.7183913915556495e-05,0.038186475367903316,,0.11837807364050028,0.22911885220741995,0.10883145479852448,0.06778099377802839,0.19856967191309727,0.0,0.08114626015679456,5.1551741746669486e-05,0.030549180294322662,0.000581389087476328,0.04582377044148399,0.0009546618841975832,7.923693638839941e-05,0.06491700812543566,0.3054918029432266,2.9403586033285563,7.159964131481873e-05,0.0,2.673053275753233e-05,5.727971305185498e-07,0.13842597320864952,0.0047733094209879146,0.0,5.4415727399262236e-05,0.08591956957778246,,,,0.0849649076935849,0.04582377044148399,0.13269800190346406,0.0,0.0,,0.0,0.0005441572739926223,0.0954661884197583
