name,acido aspartico | g,acido glutamico | g,acqua | g,alanina | g,alcol | g,aminoacido limitante | g,arginina | g,c12:0 | g,c14:0 | g,c14:1 | g,c15:0 | g,c16:0 | g,c16:1 | g,c17:0 | g,c17:1 | g,c18:0 | g,c18:1 | g,c18:2 | g,c18:3 | g,c20:0 | g,c20:1 | g,c20:2 | g,c20:3 | g,c20:4 | g,c20:5 | g,c22:0 | g,c22:1 | g,c22:6 | g,c4:0:c10:0 | g,calcio | g,carboidrati complessi | g,carboidrati disponibili | g,category,cistina | g,colesterolo | g,fenilalanina | g,ferro | g,fibra insolubile | g,fibra solubile | g,fibra totale | g,fosforo | g,glicina | g,grassi | g,indice chimico | g,isoleucina | g,istidina | g,leucina | g,lipidi totali | g,lisina | g,magnesio | g,manganese | g,metionina | g,monoinsaturi totali | g,niacina | g,nitrati | g,nitriti | g,parte edibile | %,polinsaturi totali | g,potassio | g,prolina | g,proteine | %,proteine | g,rame | g,riboflavina | g,saturi totali | g,selenio | g,serina | g,sodio | g,tiamina | g,tirosina | g,treonina | g,triptofano | g,valina | g,vitamina a retinolo eq. | g,vitamina b12 | g,vitamina b6 | g,vitamina c | g,vitamina e | g,zinco | g,zuccheri solubili | g
salame milano,10.425019385416169,16.064615262225704,36.533878399039885,6.668719211993758,0.0,,6.185031244457174,0.0,0.4528142674810577,0.0,,5.948332877364803,0.9159197683139575,,,3.4990193396263547,12.709673189525143,4.394356641236627,0.8027162014436932,0.07203863346289555,0.0,,,0.4528142674810577,0.07203863346289555,0.0,0.0,0.0,0.0,0.032931946725895105,0.0,1.543685002776333,carni trasformate e conservate,1.2349480022210664,0.09262110016657997,4.167949507496099,0.001543685002776333,0.0,0.0,0.0,0.366367907325583,5.866003010550065,32.005735724229304,,4.703093641791894,3.1696998723674032,8.80929574917694,32.005735724229304,8.912208082695363,0.02572808337960555,,2.7065943715345036,13.6255929578391,0.0025728083379605547,,,100.0,5.732216976976116,0.46516374750326833,4.49726897475505,26.7,27.477593049418726,0.00013378603357394887,0.0002161159003886866,10.167738551620113,3.190282339071088e-06,4.229696907607153,1.5405976327707804,0.00024698960044421326,3.4784368729226705,4.137075807440572,1.080579501943433,5.464644909828218,,,,0.0,,0.0036019316731447765,1.543685002776333
dentice fresco,,,78.20727307496857,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0390522519953851,0.0,0.7193835893886728,prodotti della pesca,,,,0.0012332290103805818,0.0,0.0,0.0,0.271310382283728,,3.596917946943364,,,,,3.596917946943364,,,,,,0.0021581507681660184,,,65.0,,,,16.7,17.162437061129765,,0.00010276908419838182,,,,,8.221526735870547e-05,,,,,4.932916041522328e-05,,,0.0,,,0.7193835893886728
pasta semola bollita,4.656056122076121,31.701669074657424,62.45188320262973,3.2491174243183374,0.0,,3.684357453121105,,,,,,,,,,,,,,,,,,,,,,0.0,0.004048744453979237,26.72171339626296,30.66923923889272,cereali e derivati,2.307784338768165,0.0,5.172271039958475,0.0008097488907958475,1.0425516968996535,0.5162149178823526,1.5182791702422138,0.032389955631833896,3.2491174243183374,0.5060930567474046,,4.180328648733562,2.1559564217439435,7.884929824124563,0.5060930567474046,2.0446159492595144,0.02429246672387542,,1.680228948401383,,0.0006073116680968854,,,100.0,,0.033402141745328705,10.506491858076119,4.7,4.757274733425603,0.00010121861134948093,4.048744453979237e-05,,,5.121661734283734,0.0010121861134948092,2.0243722269896184e-05,2.753146228705881,2.9049741457301024,1.0324298357647053,5.273489651307956,0.0,,,0.0,,0.0005060930567474046,1.315841947543252
trota cotta forno,,,75.63025724698106,,0.0,,,0.0,0.06123907469391179,0.0,,0.3470214232655002,0.12247814938782357,,,0.0816520995918824,0.40826049795941194,0.1633041991837648,0.0,0.0,0.0408260497959412,,,0.0204130248979706,0.11227163693883829,0.0,0.05103256224492649,0.3980539855104266,0.0,0.017351071163275007,0.0,0.0,prodotti della pesca,,0.06123907469391179,,0.0023474978632666184,0.0,0.0,0.0,0.25516281122463247,,2.6536932367361774,,,,,2.6536932367361774,,0.028578234857158838,,,0.6225972593881032,,,,55.0,0.7552819212249121,0.5409451597962208,,20.4,20.821285395930005,,,0.4899125975512943,,,0.04899125975512944,,,,,,,,,,,0.0013880856930620006,0.0
birra chiara,,,93.42905931526191,,2.7978755730773615,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0009992412760990578,0.0,3.4973444663467026,bevande alcooliche,,0.0,,0.0,0.0,0.0,0.0,0.02797875573077362,,0.0,,,,,0.0,,,,,0.0,0.0008993171484891521,,,100.0,0.0,0.034973444663467024,,0.2,0.1998482552198116,,2.9977238282971738e-05,0.0,,,0.009992412760990579,0.0,,,,,0.0,,,0.0009992412760990578,0.0,,3.4973444663467026
maiale pesante spalla,,,71.34642198603257,,0.0,,,0.060634352962633906,0.1111629804314955,0.0,,1.7887134123977002,0.1616916079003571,,,1.0105725493772317,3.3247836874510925,1.3440614906717183,0.10105725493772318,0.0,0.09095152944395085,,,0.1819030588879017,0.02021145098754464,0.0,0.0,0.0,0.0,0.006063435296263391,0.0,0.0,carni fresche,,0.08387752159831025,,0.0012126870592526781,0.0,0.0,0.0,0.15158588240658477,,8.994095689457362,,,,,8.994095689457362,,,,,3.5774268247954004,0.0030317176481316956,,,94.0,1.6472332554848879,0.222325960862991,,19.0,19.200878438167404,,0.00034359466678825885,3.0014004716503786,,,0.07377179610453792,0.00026274886283808027,,,,,6.06343529626339e-06,,,0.0,,,0.0
maiale pesante lombo,,,68.52781079261825,,0.0,,,0.020155238468417134,0.13100905004471136,0.0,,2.075989562246965,0.16124190774733707,,,1.1891590696366108,3.5977100666124584,1.068227638826108,0.08062095387366854,0.0,0.05038809617104284,,,0.1209314308105028,0.010077619234208567,0.0,0.0,0.0,0.0,0.007054333463945997,0.0,0.0,carni fresche,,0.08868304926103537,,0.0014108666927891993,0.0,0.0,0.0,0.15922638390049537,,9.976843041866482,,,,,9.976843041866482,,,,,3.9000386436387156,0.003829495308999255,,,78.0,1.5519533620681192,0.302328577026257,,20.8,20.96144800715382,,0.000302328577026257,3.5271667319729985,,,0.05945795348183054,0.0002821733385578399,,,,,6.0465715405251405e-06,,,0.0,,,0.0
mirtilli,,,89.89925498160594,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0433631700499511,0.0,5.393955298896355,frutta,,0.0,,0.0007403468057308724,,,3.278678711093864,0.03278678711093864,,0.21152765878024926,,,,,0.21152765878024926,,,,,,0.0005288191469506231,,,100.0,,0.1692221270241994,,0.9,0.9518744645111217,,5.288191469506232e-05,,,,0.0021152765878024926,2.1152765878024927e-05,,,,,1.37492978207162e-05,,,0.01586457440851869,,,5.393955298896355
loti kaki,,,80.69127864157846,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00787231986747107,0.0,15.744639734942142,frutta,,0.0,,0.0002952119950301651,2.391217159744338,0.0984039983433884,2.4600999585847094,0.01574463973494214,,0.2952119950301651,,,,,0.2952119950301651,,,,,,0.0002952119950301651,,,97.0,,0.16728679718376024,,0.6,0.5904239900603302,,2.9521199503016518e-05,,,,0.003936159933735535,1.968079966867768e-05,,,,,0.00023321747607383045,,,0.022632919618979327,,,15.744639734942142
palombo,,,80.8528959654456,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.03164696685516178,0.0,1.3271308681196878,prodotti della pesca,,,,0.0010208698985536059,0.0,0.0,0.0,0.2225496378846861,,1.225043878264327,,,,,1.225043878264327,,,,,,0.005716871431900193,,,65.0,,,,16.0,16.333918376857696,,3.0626096956608176e-05,,,,,3.0626096956608176e-05,,,,,1.5313048478304084e-05,,,,,,1.3271308681196878
prosciuttocrudo disossato,10.405385285842454,16.51698206517763,55.37002210337852,7.177208525475668,0.0,,6.581719608514805,0.0,0.18804913167185155,0.0,,2.7893954531324647,0.38654543732547264,,,1.2745552257758828,5.474319166447234,1.3372382696665,0.12536608778123437,,0.11491891379946484,,,0.11491891379946484,0.0,0.0,0.0,0.0,0.0,0.015670760972654296,0.0,0.0,carni trasformate e conservate,1.2118721818852656,0.06895134827967891,4.199763940671351,0.0012536608778123436,0.0,0.0,0.0,0.1849149794773207,4.878830249486371,13.476854436482697,,5.411636122556616,3.7714298074188,8.681601578850481,13.476854436482697,9.005463972285336,0.027162652352600784,,2.6222406694241522,6.01757221349925,0.005223586990884765,,,100.0,1.6611006631013554,0.47430169877233674,4.366918724379663,26.9,28.102898010960036,0.0001671547837083125,0.00020894347963539063,4.429601768270281,5.850417429790937e-06,4.210211114653122,2.338077537120021,0.0006268304389061718,3.426673066020406,4.732569813741598,1.0969532680858007,5.505660688392543,,,,0.0,,0.0026117934954423827,0.0
pomodori insalata,,,94.43400557714006,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.011027325492022724,0.0,2.8069555797876027,verdure e ortaggi,,0.0,,0.0004009936542553718,0.7719127844415907,0.24059619255322306,1.0024841356384295,0.026064587526599167,,0.20049682712768593,,,,,0.20049682712768593,,,,,,0.0007017388949469006,,,100.0,,0.29072039933514454,,1.2,1.2029809627661152,,3.0074524069152885e-05,,,,0.0030074524069152887,3.0074524069152885e-05,,,,,4.210433369681403e-05,,,0.021052166848407022,,,2.8069555797876027
ceci,11.487384080847407,16.41772112953279,10.342662240623103,4.11698205694706,0.0,,9.228064659352068,0.0,0.0,0.0,,0.642650857669785,0.0,,,0.12049703581308469,1.747207019289728,3.3437927438131,0.13053845546417508,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.14258815904548355,39.46277922878523,47.09425816361394,legumi,1.184887518828666,0.0,6.105183147862958,0.00642650857669785,12.501567465607536,1.134680420573214,13.656330725482931,0.4167189155202512,3.875987985320891,6.326094380186946,,4.287686191015597,2.520396332423688,7.741934550990691,6.326094380186946,6.858289621694737,0.13053845546417508,,1.0844733223177623,1.7572484389408185,0.0025103549127725978,,,100.0,3.474331199277275,0.8846490712610634,3.9663607621807047,20.9,20.986567070778918,0.0010041419651090392,0.00010041419651090391,0.8133549917383217,2.008283930218078e-06,5.090999763102828,0.006024851790654235,0.0003012425895327117,3.1730886097445636,3.835822306716529,1.074431902666672,4.639135878803761,1.004141965109039e-05,,,,,0.003213254288348925,3.7153252709034446
noci secche,10.033026369886732,19.943822976891596,3.5650347507211744,4.400271463747278,0.0,,14.270324816458185,0.0,0.5704055601153879,0.0,,3.687264513603043,0.1629730171758251,,,1.0695104252163523,9.554293131932749,34.65213777700982,6.763380212796741,0.34631766149862836,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.08454225265995928,1.8334464432280324,5.194764922479425,frutta,1.5482436631703385,0.0,4.5734302944965926,0.002139020850432705,5.46978188896363,0.8556083401730817,6.315204415563223,0.3870609157925846,4.970677023862666,69.36539043546055,,4.4410147180412345,2.4547810712108658,7.201370196456772,69.36539043546055,2.770541291989027,0.13343415781270682,,1.9556762061099013,9.717266149108571,0.0019353045789629233,,,39.0,41.41551798980655,0.3748379395043977,4.5938019216435695,14.3,14.565713410089371,0.0015278720360233603,0.0001018581357348907,5.673498160433412,3.1576022077816116e-06,5.225322363199892,0.002037162714697814,0.0004583616108070082,3.2289029027960345,3.1881596485020784,0.743564390864702,5.306808871787805,8.148650858791254e-06,,,,0.0030557440720467206,0.0027501696648420484,3.1576022077816117
aragosta cruda,11.092306228502494,16.042761415667492,80.21380707833747,6.881338123237659,0.0,,8.514372095767191,0.0,0.0,0.0,,0.3902848487806433,0.0,,,0.13351850089864112,0.32866092528896274,0.0,0.0,,0.0,,,0.0,0.25676634788200214,0.0,0.06162392349168052,0.4519087722723238,0.0,0.06162392349168052,0.0,1.0270653915280086,prodotti della pesca,1.2941023933252909,0.0718945774069606,4.1390735278578745,0.0008216523132224069,0.0,0.0,0.0,0.2875783096278424,6.706737006677896,1.9514242439032163,,4.78612472452052,1.9206122821573763,8.904656944547835,1.9514242439032163,8.103545939155987,0.019514242439032162,,2.988760289346505,0.5238033496792843,0.002054130783056017,,,29.0,0.718945774069606,,4.498546414892678,16.0,16.433046264448137,0.00041082615661120343,0.00018487177047504154,0.6470511966626454,5.5461531142512455e-05,5.238033496792843,,0.00015405980872920127,3.728247371246671,4.683418185367719,,4.909372571503881,,,,,,0.002259543861361619,1.0270653915280086
salsiccia suino,8.813890609801598,15.633919654740886,54.8056307059589,6.615530422902129,0.0,,6.8302539760411465,,,,,,,,,,,,,,,,,,,,,,0.0,0.02044986220371601,0.0,0.6134958661114802,carni trasformate e conservate,1.2678914566303925,,4.079747509641344,0.002862980708520241,0.0,0.0,0.0,0.17689130806214345,6.29855755874453,27.300566041960867,,4.897741997789984,3.752549714381887,8.210619674791976,27.300566041960867,8.394668434625421,,,2.607357430973791,,0.004089972440743201,,,100.0,,0.20449862203716007,5.817985796957204,15.4,15.746393896861328,,3.067479330557401e-05,,,4.2637962694747875,1.1247424212043806,0.00034764765746317215,3.456026712428005,4.335370787187793,0.8793440747597883,5.388538690679168,,,,0.0,,,0.6134958661114802
taleggio,6.574693100854326,21.932373168498785,51.995282843397575,2.8507066269353105,0.0,,3.5232324861066693,,,,,,,,,,,,,,,,,,,,,,0.0,0.4346323836137287,0.0,0.9033929451555563,formaggi e latticini,0.46173417196839545,,4.757869511152597,0.00010037699390617292,0.0,0.0,0.0,0.32923654001224717,1.9774267799516063,26.298772403417303,,5.048962793480498,2.830631228154076,8.923514758258772,26.298772403417303,7.5182368435723514,,,2.991234418403953,,,,,100.0,,0.08933552457649388,9.204570341196057,19.0,19.071628842172856,,0.00022082938659358044,,,4.727756412980744,0.8762911568008895,,5.209565983730375,3.3425538970755584,1.2145616262646923,6.273562119135807,0.0004838171106277534,,,0.0,0.0006223373622182721,,0.9033929451555563
tinca,,,79.79651137377793,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.03151199812212886,0.0,0.9148644616101929,prodotti della pesca,,,,0.00101651606845577,0.0,0.0,0.0,0.22160050292335784,,0.508258034227885,,,,,0.508258034227885,,,,,,,,,55.0,,0.2490464367716636,,17.9,18.19563762535828,,0.00015247741026836546,,,,0.08132128547646159,6.099096410734619e-05,,,,,1.829728923220386e-05,,,,,,0.9148644616101929
fontina,,,43.05908051576605,,0.0,,,0.7228896728924227,2.682025453050148,0.0,,7.65843986788929,0.8067029683002399,,,2.4096322429747423,6.422193760623987,0.7752729825223084,0.7124130109664456,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.9114695875600112,0.0,0.8381329540781712,formaggi e latticini,,0.08590862779301256,,0.0003142998577793142,0.0,0.0,0.0,0.5877407340473176,,28.182220580878507,,,,,28.182220580878507,,0.02828698720013828,,,7.228896728924228,0.00020953323851954285,,,100.0,1.487685993488754,,,24.5,25.667821718643996,,0.00047144978666897137,15.432123016964328,,,0.7186990081220319,1.0476661925977142e-05,,,,,0.0004400198008910399,,,0.0,0.0006495530394105827,0.004452581318540285,0.8381329540781712
bovino adulto costata,9.723262684990598,16.583787905908554,71.92000085178995,6.1674414138266815,0.0,,6.187530799539473,0.0,0.13058100713313822,0.09040223570755722,,1.0647374427778962,0.1506703928459287,,,0.7433072713732483,1.5368380070284726,0.572547492814529,0.11049162142034771,0.0,0.0,,,0.16071508570232396,0.14062569998953348,0.0,0.1506703928459287,0.07031284999476674,0.0,0.0040178771425580986,0.0,0.0,carni fresche,1.0446480570651058,,4.007832449701704,0.0013058100713313821,0.0,0.0,0.0,0.17276871712999825,5.243329671038318,6.1272626424011,,4.309173235393561,3.84711736399938,8.367229149377241,6.1272626424011,9.000044799330142,0.016071508570232394,,2.882826849785436,1.998893878422654,0.004218770999686004,,,100.0,1.2154078356238247,0.3143988864051712,4.2288156925423985,21.3,21.395195784121874,4.017877142558099e-05,0.00012053631427674298,2.039072649848235,,3.9676536782761227,0.04118324071122051,0.00010044692856395246,3.385061492605198,4.098234685409261,1.0848268284906866,4.69087156393658,,,,0.0,,0.003314748642610431,0.0
panini olio,,,29.194312796208532,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,46.06635071090048,54.502369668246445,cereali e derivati,,0.0,,,,,3.5071090047393367,,,5.497630331753554,,,,,5.497630331753554,,,,,,,,,100.0,,,,7.7,7.298578199052133,,,,,,,,,,,,,,,0.0,,,3.7914691943127963
lenti colorate,,,1.5160596501957164,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.15160596501957163,2.8299780136986703,74.69120543297562,dolci,,,,0.0015160596501957164,,,0.0,0.16171302935420973,,17.68736258561669,,,,,17.68736258561669,,,,,,0.00030321193003914325,,,100.0,,0.272890737035229,,5.4,5.4578147407045785,,0.0007984580824364106,,,,0.058620973140901034,8.085651467710488e-05,,,,,2.8299780136986703e-05,,,0.0,,,71.5580154892378
uova tacchina,,,74.95874558707489,,0.0,,,0.0,0.041299584345495806,0.0,,2.808371735493715,0.6917680377870548,,,0.9085908556009078,4.026709473685841,1.208012842105752,0.08259916869099161,0.0,0.0,,,0.13422364912286136,0.0,0.0,0.0,0.0,0.0,0.05162448043186976,0.0,1.0324896086373951,uova,,,,0.002581224021593488,0.0,0.0,0.0,0.20649792172747905,,10.53139400810143,,,,,10.53139400810143,,,,,4.718477511472896,0.00010324896086373951,,,87.0,1.424835659919605,,,12.8,13.21586699055866,,0.0003097468825912185,3.758262175440118,,,,0.00015487344129560925,,,,,0.0002323101619434139,,,0.0,,,1.0324896086373951
ananas sciroppato,,,82.11338515906651,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.005993677748836972,0.0,16.582508438448958,frutta,,0.0,,0.00019978925829456572,,,0.69926240403098,0.004994731457364143,,0.0,,,,,0.0,,,,,0.0,0.00019978925829456572,,,100.0,0.0,0.07891675702635345,,0.5,0.49947314573641427,,9.989462914728285e-06,0.0,,,0.0019978925829456573,6.9926240403098e-05,,,,,1.9978925829456568e-06,,,0.012986301789146771,,,16.582508438448958
tonno salamoia,,,74.28381772066784,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,prodotti della pesca,,0.06375859014171763,,,0.0,0.0,0.0,,,0.30361233400817916,,,,,0.30361233400817916,,,,,,0.010120411133605973,,,100.0,,,,25.1,25.402231945350994,,9.108370020245375e-05,,,,,6.072246680163583e-05,,,,,6.578267236843881e-05,,,0.0,,,0.0
pollo sovracoscio cotto,,,59.788264565195156,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.020232915250489057,0.0,0.0,carni fresche,,,,0.0013151394912817888,0.0,0.0,0.0,,,12.64557203155566,,,,,12.64557203155566,,0.033384310163306945,,,,,,,,,0.3965651389095855,,26.7,27.010941859402887,0.00010116457625244529,,,,,0.10116457625244529,,,,,,,,,0.0,,0.0024582992029344207,0.0
orzo perlato,,,11.727389712791418,,0.0,,,0.0,0.0,0.0,,0.27876582104176323,0.0,,,0.0,0.1345766032615409,0.6728830163077043,0.06728830163077044,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.013457660326154086,61.616859064748354,67.76893235670451,cereali e derivati,,0.0,,0.0006728830163077044,4.6428928125231606,4.239163002738538,8.84360535718697,0.18167841440308016,,1.3457660326154086,,,,,1.3457660326154086,,,,,0.1345766032615409,0.0029799105007912623,,,100.0,0.7401713179384748,0.11535137422417788,,10.4,9.997119099428751,,7.690091614945194e-05,0.27876582104176323,,,0.0028837843556044473,8.651353066813341e-05,,,,,0.0,,,0.0,,,0.0
coniglio surgelato,,,75.04266546732168,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.02207137219627108,0.0,0.0,carni fresche,,0.051165453727719336,,0.0010032441907395946,0.0,0.0,0.0,0.22071372196271083,,3.912652343884419,,,,,3.912652343884419,,,,,,0.006320438401659447,,,69.0,,0.3611679086662541,,20.3,20.365857072013775,,0.0003009732572218784,,,,0.06721736077955286,3.0097325722187842e-05,,,,,,,,0.0,,,0.0
barbabietole rosse,,,91.82094613791345,,0.0,,,0.0,,0.0,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.02011411744532606,0.0,4.022823489065211,verdure e ortaggi,,0.0,,0.0004022823489065212,,,2.6148352678923876,0.02111982331759236,,0.0,,,,,0.0,,,,,0.0,0.0002011411744532606,,,82.0,0.0,0.30171176167989083,,1.1,1.1062764594929333,,2.011411744532606e-05,0.0,,,0.08447929327036945,3.017117616798909e-05,,,,,,,,0.0070399411058641205,,,4.022823489065211
albicocche disidratate,,,3.6366133819683615,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.08935678595693688,0.0,87.90214060414954,frutta,,0.0,,0.005506871692694947,,,,0.1444255028838864,,1.0390323948481033,,,,,1.0390323948481033,,,,,,0.003740516621453172,,,100.0,,1.3091808175086102,,5.6,5.8185814111493785,,8.312259158784827e-05,,,,0.03428806902998741,,,,,,0.0014650356767358255,,,0.015585485922721548,,,87.90214060414954
ricotta bufala,,,67.62459807073955,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.34163987138263674,0.0,3.7178456591639875,formaggi e latticini,,,,,0.0,0.0,0.0,0.38183279742765275,,17.383440514469456,,,,,17.383440514469456,,,,,,,,,100.0,,,,10.5,10.55064308681672,,,,,,,,,,,,,,,0.0,,,3.7178456591639875
albicocche secche,,,25.457844050542583,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.06822702205545413,0.0,67.71786517444328,frutta,,0.0,,0.005091568810108516,,,,0.10997788629834396,,0.5091568810108517,,,,,0.5091568810108517,,,,,,0.003360435414671621,,,100.0,,0.9969291730192474,,5.0,5.091568810108516,,0.00016293020192347253,,,,0.026476157812564287,1.0183137620217033e-05,,,,,0.0011099620006036566,,,0.01221976514426044,,,67.71786517444328
biscotti integrali,,,2.3601263729666404,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,37.56534476971903,69.62372800251589,cereali e derivati,,,,,4.985766962892028,0.9243828294119341,5.900315932416602,0.16127530215272046,,14.062419638926233,,,,,14.062419638926233,,,,,,0.00046219141470596703,,,100.0,,,,7.8,7.670410712141582,,,,,,0.22126184746562252,,,,,,,,,0.0,,,28.321516475599683
farina frumento tipo00,3.7112837131545033,34.745947008359764,13.443935899692333,2.736124982402172,0.0,,3.360983974923083,,,,,,,,,,,,,,,,,,,,,,0.0,0.016094852837659837,65.04214058513121,73.18424260888854,cereali e derivati,2.4710332886054216,0.0,4.392948068631861,0.0006627292344918756,1.334926029476492,0.7952750813902506,2.0828633084030375,0.07195345974483221,3.1716327650682614,0.6627292344918755,,3.4651271403432355,1.9597850219974031,6.381135772107488,0.6627292344918755,2.054460626924814,,,1.439069194896644,,0.0009467560492741079,,,100.0,,0.1192912622085376,11.266396986361885,11.0,10.414316542015188,,2.840268147822324e-05,,,4.676974883414093,0.002840268147822324,9.46756049274108e-05,2.972813994720699,2.669852058952984,0.9940938517378133,3.8911673625165837,0.0,,,0.0,,,1.6094852837659834
olive verdi,,,79.4371070048241,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.06619758917068674,0.0,1.0343373307919805,frutta,,0.0,,0.0016549397292671688,,,3.1030119923759414,0.014480722631087727,,15.515059961879707,,,,,15.515059961879707,,,,,,0.0005171686653959902,,,84.0,,,,0.8,0.8274698646335845,,8.274698646335844e-05,,,,,3.103011992375941e-05,,,,,4.964819187801507e-05,,,,,,1.0343373307919805
