name,synonyms,category,specific gravity,energy | kcal,protein | g,alcohol | g,water | g,"carbohydrates, available | g",starch | g,sugars | g,dietary fibres | g,"fat, total | g",cholesterol | g,"fatty acids, monounsaturated | g","fatty acids, saturated | g","fatty acids, polyunsaturated | g",beta-carotene | g,vitamin b1 | g,vitamin b2 | g,vitamin b6 | g,vitamin b12 | g,niacin | g,folate | g,pantothenic acid | g,vitamin c | g,vitamin d | g,sodium | g,potassium | g,chloride | g,calcium | g,magnesium | g,phosphorus | g,iron | g,iodide | g,zinc | g
"Pasta integrale, secca",,"Prodotti a base di cereali, legumi e patate/Pasta",,343.8986576106954,13.47439184790444,0.0,10.558292119626614,60.93642880470217,59.830322011217476,0.7038861413084408,11.563843750067242,2.5138790761015746,0.0,0.30166548913218894,0.40222065217625197,1.106106793484693,0.0,0.000673719592395222,0.00011061067934846928,0.000201110326088126,0.0,0.003117210054365953,4.022206521762519e-05,0.000804441304352504,0.0,0.0,0.005027758152203149,0.3921651358718457,0.022122135869693853,0.03418875543498142,0.12066619565287556,0.372054103263033,0.003921651358718456,2.0111032608812595e-06,0.0030166548913218897
"Timballo di pasta con prosciutto, preparato",,Cibi/Torte dolci e salate e gratin,,164.27175659655123,10.230097416791214,0.0,65.41360367467458,14.85331451861032,13.476186020196119,1.3771284984142016,0.9836632131530012,6.885642492071009,0.09443166846268813,1.8689601049907023,3.3444549247202042,0.5901979278918007,1.1803958557836015e-05,0.00011803958557836015,0.00014754948197295018,9.836632131530013e-05,1.1803958557836015e-06,0.0010820295344683014,3.246088603404904e-06,0.0004426484459188506,0.008361137311800512,5.901979278918007e-07,0.4623217101819106,0.13771284984142018,0.7082375134701608,0.12787621770989016,0.018689601049907023,0.1770593783675402,0.0005901979278918007,1.0820295344683014e-05,0.0011803958557836014
Insalata di pasta con salsa francese,,Cibi/Insalate,,129.7452279323854,5.447318729985647,0.0,73.39023961671572,13.172607110692566,11.984101205968424,0.9904215872701176,1.287548063451153,5.744445206166683,0.05150192253804613,2.1789274919942594,0.891379428543106,2.079885333267247,0.00016540040507410965,0.00010894637459971295,7.923372698160942e-05,9.904215872701176e-05,4.853065777623577e-07,0.0009805173713974165,1.287548063451153e-05,0.0003466475555445412,0.010003258031428187,2.971264761810353e-07,0.2971264761810353,0.13865902221781648,0.4060728507807483,0.016837166983592004,0.014856323809051764,0.08319541333068989,0.0004952107936350588,4.555939301442541e-06,0.0005942529523620706
Insalata di pasta con salsa italiana,,Cibi/Insalate,,131.76783319401804,5.3499721747947175,0.0,73.21535994765364,13.176783319401805,11.987900613891867,0.9907355879249476,1.287956264302432,6.04348708634218,0.04755530822039749,3.467574557737317,0.9907355879249476,0.6935149115474634,0.0001664435787713912,0.00010898091467174425,6.935149115474634e-05,0.00010898091467174425,4.656457263247253e-07,0.0009808282320456982,1.1888827055099372e-05,0.0003368500998944822,0.010105502996834465,2.972206763774843e-07,0.27740596461898537,0.13870298230949268,0.396294235169979,0.015851769406799165,0.014861033818874214,0.08223105379777065,0.0004953677939624739,4.35923658686977e-06,0.0005944413527549685
"Latte parzialmente scremato, pastorizzato",,Latte e prodotti di latte/Latte,1.003860785337177,57.22006476421909,3.212354513078967,0.0,88.74129342380647,4.718145691084732,0.0,4.718145691084732,0.0,2.8108101989440955,0.011042468638708947,0.6023164712023062,1.6061772565394834,0.10038607853371771,1.5057911780057656e-05,2.0077215706743545e-05,0.00015057911780057655,2.0077215706743545e-05,8.030886282697417e-08,9.034747068034593e-05,5.0193039266858845e-06,0.0003714284905747555,0.000702702549736024,1.003860785337177e-07,0.03915057062814991,0.16061772565394836,0.09637063539236901,0.12046329424046125,0.010038607853371772,0.09034747068034595,0.0,6.324322947624216e-06,0.00040154431413487083
"Latte parzialmente scremato, UHT",,Latte e prodotti di latte/Latte,1.002823866768792,57.16096040582115,3.409601147013893,0.0,88.64962982236122,4.612989787136443,0.0,4.612989787136443,0.0,2.8079068269526175,0.011031062534456711,0.6016943200612751,1.7048005735069465,0.1002823866768792,1.5042358001531878e-05,2.0056477335375842e-05,0.00015042358001531877,2.0056477335375842e-05,1.2033886401225504e-07,8.022590934150337e-05,4.512707400459563e-06,0.00035098835336907716,0.000501411933384396,1.0028238667687919e-07,0.0381073069372141,0.16045181868300673,0.09627109120980402,0.12033886401225503,0.01002823866768792,0.09426544347626645,0.0,8.524002867534731e-06,0.0004011295467075168
Pane ticinese,,"Pane, fiocchi e cereali per la prima colazione/Pane e prodotti di panetteria",,316.72131351369137,10.099781824120809,0.0,23.925696748402693,56.088108770845665,54.617266757624186,0.5883368052885908,2.8436278922281892,5.098918979167787,0.0,1.1766736105771816,0.6863929395033559,2.8436278922281892,0.0,0.00010786174763624166,7.844490737181212e-05,0.00016669542816510078,9.805613421476515e-09,0.0023533472211543635,2.7455717580134243e-05,0.0002843627892228189,0.0,0.0,0.6569760992389265,0.1274729744791947,1.0197837958335576,0.016669542816510074,0.022552910869395985,0.09805613421476515,0.0013727858790067119,9.805613421476513e-07,0.0009805613421476516
Formaggio Tête de Moine,,Latte e prodotti di latte/Formaggio a pasta dura,,423.16808717157545,24.94570824137927,0.0,35.550159113220666,0.0,0.0,0.0,0.0,35.8531434238447,0.10806440412257418,8.3825659272651,21.51188605430682,1.6159163233282121,,1.0099477020801326e-05,0.00027268587956163576,0.00027268587956163576,1.6159163233282116e-06,8.079581616641061e-05,2.423874484992318e-05,0.00032318326466564243,0.0,7.069633914560927e-07,0.9392513629345232,0.08483560697473114,1.3735288748289802,0.7069633914560928,0.027268587956163576,0.5150733280608676,0.00010099477020801324,2.8278535658243706e-05,0.003938796038112516
"Tonno, sott'olio, sgocciolato",,Pesce/Pesci di mare,,187.3775189469649,27.804406037291567,0.0,62.86213538865919,0.0,0.0,0.0,0.0,8.462210533088738,0.03324439852284862,2.6192556411941332,1.5111090237658462,3.7274022586224205,0.0,2.014812031687795e-05,0.00010074060158438974,0.0005238511282388268,5.037030079219486e-06,0.014103684221814563,5.037030079219486e-06,0.0003022218047531692,0.0,2.4177744380253536e-06,0.35259210554536413,0.2719996242778523,0.0,0.010074060158438975,0.03324439852284862,0.20148120316877946,0.0012088872190126768,4.331845868128759e-05,0.0006044436095063384
"Tonno, in salamoia, sgocciolato",,Pesce/Pesci di mare,,116.88393425328651,25.57460441781312,0.0,71.92857492509938,0.0,0.0,0.0,0.0,1.59841277611332,0.05394643119382454,0.39960319402833,0.4995039925354124,0.4995039925354124,0.0,1.9980159701416498e-05,6.993055895495775e-05,0.0003696329544762052,2.9970239552124744e-06,0.010989087835779072,6.993055895495773e-06,0.0002997023955212474,0.0,2.1978175671558145e-06,0.41958335372974637,0.27972223581983097,0.0,0.008991071865637424,0.027972223581983095,0.15984127761133196,0.0015984127761133197,0.0,0.0006993055895495773
Insalata al tonno (di tonno in salamoia) con salsa aceto-olio,,Cibi/Insalate,,109.2441394712659,8.938156865830846,0.0,77.76196473272836,6.753274076405528,3.575262746332339,3.1780113300731903,1.0924413947126592,4.767016995109785,0.01589005665036595,2.780759913814041,0.6951899784535103,0.6951899784535103,0.00010328536822737867,2.9793856219436156e-05,4.965642703239359e-05,0.0001589005665036595,9.037469719895633e-07,0.0038732013085267,1.6883185191013824e-05,0.0002880072767878829,0.0033766370382027643,6.951899784535102e-07,0.32773241841379774,0.18869442272309567,0.06653961222340742,0.008640218303636486,0.017876313731661694,0.07647089762988613,0.0007945028325182975,2.9793856219436156e-07,0.00039725141625914873
"Tonno, crudo",,Pesce/Pesci di mare,,149.94020002425205,23.547655574278508,0.0,69.4353946421033,0.0,0.0,0.0,0.0,6.239122417116529,0.038239782556520656,1.6100961076429752,1.8113581210983472,2.2138821480090907,0.0,0.00022138821480090904,0.00012075720807322312,0.0006037860403661155,6.842908457482643e-06,0.009056790605491735,1.509465100915289e-05,0.0009056790605491735,0.0,4.226502282562809e-06,0.03924609262379752,0.33208232220136363,0.14088340941876032,0.028176681883752067,0.03421454228741322,0.2012620134553719,0.0011069410740045455,5.0315503363842966e-05,0.0008050480538214876
"Timo, fresco",,Verdure/Erbe aromatiche,,52.70092173202674,1.5202188961161558,0.0,86.14573744658217,7.499746554173036,0.10134792640774373,7.398398627765292,3.0404377922323116,1.2161751168929247,0.0,0.10134792640774373,0.6080875584464623,0.30404377922323117,0.002888415902620696,8.107834112619498e-05,6.080875584464624e-05,0.0001520218896116156,0.0,0.0008107834112619499,2.0269585281548746e-05,0.0,0.0,0.0,0.009121313376696936,0.13175230433006685,0.03243133645047799,0.31417857186400555,0.036485253506787746,0.03243133645047799,0.020269585281548746,1.0134792640774373e-06,0.0010134792640774373
"Formaggio Tilsiter di latte pastorizzato, grasso",,Latte e prodotti di latte/Formaggio a pasta dura,,362.26378338574796,25.245578105635698,0.0,43.10220652181704,0.0,0.0,0.0,0.0,28.73480434787803,0.08620441304363409,6.77320388199982,17.240882608726817,1.3341159161514797,0.00015393645186363228,5.131215062121076e-05,0.0003591850543484753,6.157458074545291e-05,2.0524860248484305e-06,0.00021551103260908524,3.0787290372726455e-05,0.0005131215062121077,0.0,5.131215062121076e-07,0.5644336568333184,0.06157458074545291,0.872306560560583,0.8620441304363408,0.02976104736030224,0.5233839363363498,0.00010262430124242152,7.388949689454349e-06,0.003797099145969596
"Formaggio Tilsiter di latte crudo, grasso",,Latte e prodotti di latte/Formaggio a pasta dura,,380.9849872775052,26.30610626439917,0.0,39.9127129528815,0.0,0.0,0.0,0.0,30.43848311053084,0.0917186080482883,7.156067221349965,18.242931930483717,1.4110555084352046,0.00015118451876091477,5.0394839586971593e-05,0.00035276387710880114,6.047380750436591e-05,2.21737294182675e-06,0.00023181626210006933,3.3260594127401245e-05,0.0006047380750436591,0.0,6.04738075043659e-07,0.695448786300208,0.09877388559046431,1.0683705992437977,0.9071071125654886,0.024189523001746364,0.5442642675392931,0.00030236903752182953,7.962384654741511e-06,0.004233166525305614
Cake alla tirolese,,"Dolciumi/Dolci, torte e cake",,412.77116723135407,8.134906215508437,0.0,24.20385676466091,41.27711672313541,20.287050068304993,20.5883428911016,2.5107735233050734,23.29997829627108,0.11449127266271136,9.038784683898264,10.344386916016903,1.8077569367796527,5.2224089284745524e-05,0.00011047403502542324,0.0001406033173050841,0.00013056022321186384,1.1047403502542323e-06,0.0009540939388559278,7.130596806186408e-06,0.0004720254223813538,0.0003012928227966088,7.030165865254206e-07,0.05322839869406755,0.23099116414406676,0.062267183377965815,0.056241326922033645,0.037159448144915085,0.13056022321186384,0.00170732599584745,8.235337156440641e-06,0.001205171291186435
Pane per toast al burro,,"Pane, fiocchi e cereali per la prima colazione/Pane e prodotti di panetteria",,310.6780697525908,8.75011019239892,0.0,32.247597113560055,44.930341100295564,41.58760237510946,2.6545278111772,2.162948586885126,10.22484786527514,0.041292654840534224,2.3595802766019554,5.800634846646474,0.8848426037257332,3.736002104619762e-05,6.882109140089037e-05,0.00011797901383009776,0.00012781059831593926,2.3595802766019552e-07,0.0017696852074514666,2.064632742026711e-05,0.0003146107035469274,0.00019663168971682964,1.9663168971682963e-07,0.5309055622354399,0.1474737672876222,0.8356846812965258,0.051124239326375706,0.018680010523098815,0.09831584485841481,0.0010814742934425628,4.7191605532039105e-06,0.0008848426037257333
Pane per toast all'olio vegetale,,"Pane, fiocchi e cereali per la prima colazione/Pane e prodotti di panetteria",,326.41181407526443,8.750196220692331,0.0,30.576528366688926,44.832466029614636,41.58801125115568,2.654553909648235,2.1629698523059693,11.994650999151283,0.019663362293690628,4.4242565160803915,1.9663362293690627,4.5225733275488444,6.8821768027917194e-06,6.882176802791721e-05,0.00011798017376214377,0.00012781185490898911,2.3596034752428755e-07,0.0017697026064321568,2.0646530408375158e-05,0.0003146137966990501,0.0001966336229369063,9.831681146845313e-08,0.530910781929647,0.1474752172026797,0.8356928974818517,0.05014157384891111,0.0186801941790061,0.09831681146845314,0.0010814849261529846,4.719206950485751e-06,0.0008848513032160784
Tofu,,Prodotti sostituti della carne,,81.12557427642248,8.11255742764225,0.0,84.7311553553746,0.7010852097962438,0.0,0.0,1.2018603596507036,4.807441438602814,0.0,1.1017053296798116,0.10015502997089197,2.704185809214083,,8.012402397671357e-05,5.0077514985445986e-05,5.0077514985445986e-05,0.0,0.0012018603596507034,1.5023254495633792e-05,9.013952697380276e-05,0.0,0.0,0.007010852097962437,0.12018603596507034,0.016024804795342712,0.10015502997089197,0.09915347967118304,0.0971503790717652,0.005408371618428167,1.0015502997089196e-05,0.0008012402397671358
"Pomodoro, stufato (senza aggiunta di grasso e sale)",,Verdure/Verdure cotte (incl. conserve),,28.17644047578922,1.0063014455639008,0.0,92.3784727027661,4.2264660713683835,0.0,4.2264660713683835,1.6100823129022415,0.40252057822556037,0.0,0.0,0.0,0.10063014455639009,0.000588686345654882,7.044110118947306e-05,5.031507227819504e-05,0.00010063014455639008,0.0,0.0007547260841729256,1.6100823129022413e-05,0.0003622685204030043,0.02022665905583441,0.0,0.002113233035684192,0.2918274192135312,0.04025205782255603,0.011069315901202909,0.008352301998180378,0.022138631802405818,0.00030189043366917026,1.4088220237894613e-06,0.00010063014455639008
"Pomodoro, pelato, conserva",,Verdure/Verdure cotte (incl. conserve),,19.0669627919862,0.9031719217256621,0.0,94.13058473096343,3.0105730724188735,0.1003524357472958,2.910220636671578,1.003524357472958,0.2007048714945916,0.0,0.0,0.0,0.1003524357472958,0.0003542440981879541,5.01762178736479e-05,3.0105730724188736e-05,6.021146144837747e-05,0.0,0.0007024670502310705,1.1038767932202537e-05,0.0002007048714945916,0.013045816647148453,0.0,0.1003524357472958,0.24084584579350987,0.3612687686902648,0.016056389719567327,0.012042292289675495,0.020070487149459155,0.0007024670502310705,2.0070487149459155e-06,0.0001003524357472958
"Pomodoro, crudo",,Verdure/Verdure fresche,,21.087788230437642,0.8033443135404817,0.0,94.19212076262147,3.213377254161927,0.0,3.213377254161927,1.2050164703107225,0.3012541175776806,0.0,0.0,0.0,0.10041803919256022,0.0004960651136112473,6.025082351553612e-05,4.016721567702408e-05,8.033443135404816e-05,0.0,0.0006025082351553612,2.4100329406214446e-05,0.0003012541175776806,0.018075247054660838,0.0,0.001606688627080963,0.22091968622363245,0.03012541175776806,0.008535533331367617,0.006326336469131292,0.017071066662735234,0.0002008360783851204,1.1045984311181623e-06,0.0001004180391925602
"Torta ai pomodori, cotta nel forno (pasta sfoglia)",,Cibi/Torte dolci e salate e gratin,,155.0328962662816,3.4783021598204207,0.0,73.93876591161124,9.938006170915488,7.254744504768307,2.583881604438027,0.9938006170915488,11.031186849716192,0.0735412456647746,2.6832616661471818,6.161563825967603,0.795040493673239,0.00027826417278563364,6.956604319640842e-05,9.938006170915489e-05,7.950404936732391e-05,6.459704011095068e-07,0.0005664663517421829,9.938006170915487e-06,0.0003279542036402111,0.00775164481331408,4.969003085457744e-07,0.13913208639281685,0.1590080987346478,0.2186361357601407,0.03378922098111266,0.008745445430405629,0.05962803702549293,0.0005962803702549293,5.465903394003518e-06,0.00039752024683661956
"Torta ai pomodori, cotta nel forno (pasta per torta)",,Cibi/Torte dolci e salate e gratin,,145.04487154341862,3.874486294652963,0.0,73.4165479935523,12.219533698520884,9.537197032991909,2.582990863101976,1.0928038266969897,8.742430613575918,0.06755514565035936,2.1856076533939794,4.768598516495954,0.6954206169889934,0.00026922712457716746,6.954206169889935e-05,9.934580242699905e-05,8.941122218429915e-05,6.457477157754939e-07,0.0006656168762608937,9.934580242699905e-06,0.0003377757282517968,0.007748972589305926,4.967290121349953e-07,0.14901870364049857,0.1688878641258984,0.22849534558209783,0.03477103084944968,0.00943785123056491,0.0625878555290094,0.0005960748145619944,5.464019133484949e-06,0.0003973832097079962
"Pomodoro, purea ",Concentrato di pomodoro,Verdure/Verdure cotte (incl. conserve),,77.64264506751806,4.537557179270536,0.0,77.34014125556669,13.007663913908871,0.40333841593515873,12.503490893989921,2.823368911546111,0.20166920796757937,0.0,0.0,0.0,0.10083460398378968,0.0004598057941660809,0.00022183612876433732,0.00012100152478054762,0.00044367225752867464,0.0,0.0035292111394326386,5.445068615124643e-05,0.001008346039837897,0.038317149513840076,0.0,0.24200304956109525,1.1595979458135814,0.49408955952056943,0.04840060991221905,0.04840060991221905,0.0947845277447623,0.001613353663740635,4.033384159351587e-06,0.0007058422278865278
Succo di pomodoro,,Bevande analcoliche/Succhi di frutta e di verdura;Verdure/Succhi di verdure,1.0989702429029953,14.985957857768115,0.7992510857476329,0.0,95.21078558968675,2.997191571553623,0.09990638571845412,2.098034100087536,0.09990638571845412,0.0,0.0,0.0,0.0,0.09990638571845412,0.0003966283513022628,2.997191571553623e-05,1.9981277143690823e-05,4.995319285922706e-05,0.0,0.00039962554287381645,1.5985021714952655e-05,0.00021979404858059903,0.009890732186126957,0.0,0.21979404858059903,0.21979404858059903,0.39962554287381646,0.013986894000583575,0.012987830143399035,0.02597566028679807,0.0004995319285922705,1.998127714369082e-06,0.00019981277143690823
Salsa al pomodoro,,Diversi/Salse,,69.71471413386496,1.8186447165356074,0.0,83.35454950788201,9.800474305775216,5.556969967192134,4.142468520997773,1.919680534120919,2.1217521692915424,0.0,0.9093223582678037,0.5051790879265576,0.6062149055118691,0.0007163439466798588,6.062149055118692e-05,5.051790879265577e-05,0.0,0.0,0.0010103581758531153,1.2124298110237384e-05,0.0003031074527559346,0.011113939934384268,1.0103581758531152e-07,0.5455934149606823,0.36372894330712147,0.0,0.023238238044621648,0.017176088989502958,0.0333418198031528,0.0014145014461943613,1.6165730813649844e-06,0.00040414327034124617
Zuppa al pomodoro,,Cibi/Brodi e zuppe,1.0069215485168583,42.29070503770805,1.0069215485168583,0.0,89.61601781800039,6.645682220211264,3.121456800402261,3.524225419809004,0.7048450839618008,1.1076137033685443,0.0,0.4027686194067434,0.5034607742584292,0.0,0.00014801746763197816,3.020764645550575e-05,2.013843097033717e-05,6.04152929110115e-05,0.0,0.000604152929110115,6.04152929110115e-06,0.00020138430970337165,0.007048450839618008,0.0,0.41283783489191195,0.14096901679236018,0.33228411101056327,0.008055372388134866,0.008055372388134866,0.016110744776269732,0.0004027686194067433,3.020764645550575e-06,0.00020138430970337165
Tomino ,Tomme,Latte e prodotti di latte/Formaggio a pasta molle,,284.5318158303155,20.59373632058577,0.0,54.71765689044529,0.0,0.0,0.0,0.0,22.38449600063671,0.06765092124636872,5.272792391261091,13.430697600382025,0.9948664889171869,9.94866488917187e-05,9.94866488917187e-06,0.0003979465955668748,0.00017907596800509365,1.7907596800509365e-06,0.00011938397867006244,2.387679573401249e-05,0.0003581519360101873,0.0,1.9897329778343738e-07,0.7163038720203746,0.07560985315770621,0.9749691591388433,0.2885112817859842,0.01790759680050937,0.22881929245095303,9.94866488917187e-05,0.0,0.0018902463289426554
"Uva, cruda",Uva da tavola,Frutta/Frutta fresca,,69.66663937551795,0.7067630081574284,0.0,81.88354280223919,15.346853891418444,0.0,15.144921603373465,1.5144921603373467,0.3028984320674693,0.0,0.0,0.10096614402248978,0.10096614402248978,3.0289843206746935e-06,5.0483072011244885e-05,2.0193228804497956e-05,7.067630081574285e-05,0.0,0.0002322221312517265,4.3415441929670596e-05,6.0579686413493865e-05,0.004240578048944571,0.0,0.0020193228804497956,0.20193228804497956,0.0020193228804497956,0.012115937282698773,0.007673426945709223,0.019183567364273055,0.0004038645760899591,1.0096614402248978e-06,0.00010096614402248977
Succo d'uva,,Frutta/Succhi di frutta;Bevande analcoliche/Succhi di frutta e di verdura,1.0102499862580745,62.635499148000626,0.20204999725161493,0.0,84.35587385254924,15.153749793871118,0.0,14.951699796619506,0.0,0.10102499862580747,0.0,0.0,0.0,0.0,3.030749958774224e-06,3.030749958774224e-05,3.030749958774224e-05,2.0204999725161496e-05,0.0,0.00024245999670193793,3.030749958774224e-06,4.040999945032299e-05,0.0017174249766387269,0.0,0.002020499972516149,0.14143499807613044,0.002020499972516149,0.01717424976638727,0.010102499862580747,0.014143499807613044,0.0003030749958774224,1.0102499862580746e-06,0.00010102499862580745
Zucchero d'uva,Glucosio;Destrosio,Dolciumi/Zuccheri ed edulcoranti,,399.3782111659742,0.0,0.0,0.10009478976590834,99.89460018637651,0.0,99.89460018637651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002001895795318167,0.002001895795318167,0.0010009478976590834,0.0,0.0,0.000300284369297725,0.0,0.0
Acqua di rubinetto (in medio in Svizzera),,Bevande analcoliche/Acqua potabile,0.999900009999,0.0,0.0,0.0,99.99000099989999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999000099989999,0.0,0.0009999000099989999,0.006999300069993,0.0009999000099989999,0.0,0.0,0.0,0.0
"Carne secca (dei Grigioni, del Ticino o del Vallese)",,Prodotti carnei e insaccati/Insaccati crudi,,188.77954027214062,39.04755754050066,0.0,51.86469474845127,0.39743061109924344,0.0,0.39743061109924344,0.0,3.4775178471183796,0.08346042833084111,1.3910071388473517,1.5897224443969737,0.19871530554962172,0.0,7.94861222198487e-05,0.00021858683610458384,0.0005564028555389408,1.5897224443969733e-06,0.009935765277481084,0.0,0.00119229183329773,0.0010929341805229194,0.0,1.6095939749519357,0.6358889777587894,2.593234737422563,0.0,0.03576875499893191,0.3278802541568758,0.003974306110992434,0.0,0.006458247430362705
"Tacchino, petto, scaloppina o sminuzzato, alla griglia (senza aggiunta di grassi o sale)",,Carne e frattaglie/Pollame,,147.23485579082052,32.67403649056565,0.0,64.74299823130602,0.0,0.0,0.0,0.0,1.8152242494758695,0.05042289581877415,0.4033831665501932,0.4033831665501932,0.4033831665501932,0.0,7.059205414628383e-05,0.00016135326662007732,0.0004336369040414577,6.151593289890446e-07,0.008571892289191608,5.4456727484276085e-06,0.0008672738080829154,0.0,0.0,0.0726089699790348,0.4033831665501932,0.0,0.011093037080130314,0.03529602707314191,0.24202989993011592,0.0009076121247379348,2.0169158327509662e-06,0.002420298999301159
"Tacchino, petto, scaloppina o sminuzzato, crudo",,Carne e frattaglie/Pollame,,108.60230676428012,24.1338459476178,0.0,73.90990321457951,0.0,0.0,0.0,0.0,1.3072499888292977,0.03720634583591078,0.3016730743452225,0.3016730743452225,0.3016730743452225,0.0,7.039038401388526e-05,0.000120669229738089,0.0005832346104007635,7.039038401388525e-07,0.007944057624424194,8.0446153158726e-06,0.0008044615315872601,0.0,0.0,0.06335134561249672,0.3318403817797448,0.0,0.007944057624424194,0.0321784612634904,0.21117115204165576,0.0007039038401388526,1.5083653717261127e-06,0.0018100384460713352
Formaggio Vacherin Mont d'Or,,Latte e prodotti di latte/Formaggio a pasta molle,,279.6364167309663,17.577146194517884,0.0,56.726244536853166,0.0,0.0,0.0,0.0,23.169874529137207,0.06990910418274159,5.392988036954351,13.881950687715827,1.0985716371573677,,9.987014883248797e-06,0.0002596623869644688,0.0002596623869644688,2.0972731254822472e-06,0.00019974029766497593,5.193247739289375e-05,0.00039948059532995186,0.0,4.993507441624398e-07,0.6891040269441671,0.07789871608934062,1.0086885032081283,0.42944163997969825,0.019974029766497595,0.2996104464974639,9.987014883248796e-05,1.997402976649759e-05,0.0018975328278172715
"Crema alla vaniglia, cotta",,Dolciumi/Creme e budini,,139.4209740985746,3.1867651222531337,0.0,69.11296858886485,23.701565596757682,0.0,23.701565596757682,0.0,3.585110762534775,0.012946233309153357,0.7966912805632834,1.9917282014082085,0.19917282014082086,1.5933825611265668e-05,9.958641007041045e-06,0.00011950369208449252,1.991728201408209e-05,8.962776906336939e-08,8.962776906336939e-05,2.788419481971492e-06,0.0003385937942393955,0.0005975184604224625,9.958641007041042e-08,0.030871787121827234,0.12946233309153357,0.07568567165351192,0.09659881776829811,0.007966912805632834,0.0726980793513996,0.0,7.568567165351192e-06,0.00029875923021123127
Vinaigrette (con olio di colza),,Grassi e oli/Salse per insalate,1.0211165889477811,240.42654230679577,4.0844663557911245,0.0,69.62158561007598,2.135061958708997,0.27848634244030396,1.7637468354552586,0.4641439040671733,23.392852764985534,0.14109974683642068,12.439056629000245,2.413548301149301,6.219528314500122,9.282878081343464e-06,0.00010211165889477812,0.00012996029313880854,9.282878081343466e-05,1.4852604930149545e-06,0.00010211165889477812,4.827096602298602e-06,0.00041772951366045595,0.0022278907395224317,8.354590273209118e-07,0.11139453697612159,0.07890446369141946,0.004362952698231429,0.024135483011493014,0.0075191312458882074,0.07426302465074773,0.0007426302465074773,1.0211165889477811e-05,0.0005569726848806079
Vitello tonnato con guarnizione,,Carne e frattaglie/Vitello,,181.1555462951449,19.43120943500995,0.0,67.60441615930546,0.8096337264587481,0.0,0.607225294844061,0.20240843161468702,11.132463738807786,0.11739689033651848,3.3397391216423356,2.530105395183588,3.845760200679053,7.185499322321389e-05,6.072252948440611e-05,0.00022264927477615574,0.00023276969635689006,2.3276969635689002e-06,0.004756598142945145,9.81680893331232e-06,0.0007893928832972794,0.002125288531954214,8.09633726458748e-07,0.2530105395183588,0.19228801003395268,0.17204716687248398,0.027325138267982746,0.019228801003395267,0.15180632371101524,0.001416859021302809,1.3156548054954655e-05,0.002732513826798275
Vitello tonnato senza guarnizione,,Carne e frattaglie/Vitello,,210.73360898032365,23.504902540113022,0.0,62.30825457831685,0.5065711754334703,0.0,0.30394270526008216,0.0,12.765593620923452,0.0871302421745569,3.647312463120986,2.938112817514128,4.6604548139879265,1.0131423508669404e-05,4.0525694034677625e-05,0.00022289131719072694,0.00027354843473407397,2.330227406993963e-06,0.006078854105201644,8.915652687629077e-06,0.0008105138806935524,0.0,7.091996456068584e-07,0.2836798582427434,0.20262847017338811,0.21275989368205753,0.026341701122540456,0.02228913171907269,0.1621027761387105,0.001519713526300411,1.3170850561270227e-05,0.0033433697578609035
Galletta di riso integrale,,"Pane, fiocchi e cereali per la prima colazione/Pane croccante, fette biscottate, cracker e gallette",,378.2852676223517,7.913110190059397,0.0,5.597077939310306,78.64859518168792,77.20107502496974,1.4475201567181823,4.053056438810911,2.7020376258739405,0.0,0.9650134378121216,0.5790080626872729,0.9650134378121216,0.0,5.7900806268727304e-05,0.00016405228442806067,0.00014475201567181823,0.0,0.007527104814934549,2.0265282194054555e-05,0.0009650134378121218,0.0,0.0,0.31845443447800015,0.27985389696551527,0.0,0.010615147815933337,0.1254517469155758,0.3474048376123638,0.0014475201567181824,0.0,0.0028950403134363647
"Latte intero, pastorizzato",,Latte e prodotti di latte/Latte,1.001829240009333,68.12438832063464,3.3060364920307985,0.0,87.45969265281475,4.7085974280438645,0.0,4.7085974280438645,0.0,4.007316960037332,0.015027438600139994,0.9016463160083997,2.404390176022399,0.2003658480018666,2.003658480018666e-05,2.0036584800186662e-05,0.00015027438600139992,3.0054877200279988e-05,1.2021950880111994e-07,0.00010018292400093331,5.009146200046665e-06,0.00044080486560410656,0.001001829240009333,1.0018292400093328e-07,0.039071340360363985,0.16029267840149328,0.09617560704089596,0.12021950880111995,0.01001829240009333,0.09216829008085863,0.0,1.001829240009333e-05,0.00040073169600373325
"Latte intero, UHT",,Latte e prodotti di latte/Latte,1.0028540282962526,68.19407392414517,3.3094182933776333,0.0,87.44887126743322,4.613128530162761,0.0,4.613128530162761,0.0,4.111701516014635,0.01604566445274004,1.0028540282962526,2.5071350707406315,0.2005708056592505,2.005708056592505e-05,2.0057080565925053e-05,0.00016045664452740043,3.0085620848887577e-05,1.203424833955503e-07,0.00012034248339555031,4.312272321673885e-06,0.0004713413932992387,0.0010028540282962526,1.0028540282962525e-07,0.039111307103553844,0.1604566445274004,0.09527113268814398,0.1203424833955503,0.010028540282962526,0.09125971657495897,0.0,9.426827865984772e-06,0.000401141611318501
